4.350468	7.221008	3.039759	6.701808	3.556806	3.976532	3.904317	9.105446	4.021033	2.898259	4.756349	5.944448	4.905459	7.368695	2.040177	3.777716	3.320505	2.134715	2.657651	8.260831	3.761938	8.655110	7.869979	4.474239	2.928225	5.081044	4.130100	7.460925	7.048669	5.275121	8.483882	8.871575	3.006938	7.873078	4.250394	5.055228	4.941298	4.093346	4.927566	6.859255	6.682537	8.622601	4.106308	3.772673	8.703356	2.129218	2.377589	2.123000	3.851234	6.961663	1.953000	4.201978	3.472184	6.365038	6.718058	8.356734	6.679423	3.713130	2.164517	5.065684	7.162285	3.642832	3.977122	6.804234	8.362870	6.370727	8.708655	3.369055	4.174407	7.204756	6.597245	2.335650	5.761096	2.663332	4.988024	7.936329	2.291959	3.740298	9.044869	5.816248	8.533795	7.579939
3.044807	5.551659	9.181798	3.101598	3.557187	4.223851	3.709682	5.653867	6.450522	8.463886	4.001840	7.787221	2.659884	7.789788	5.072669	5.535192	4.458800	5.628310	6.381406	8.928580	8.951872	9.252865	6.222958	3.197670	4.214680	6.217157	8.267566	6.314728	2.921012	9.182293	2.411728	3.882932	6.171220	7.168722	8.001488	3.115368	4.668487	8.969200	4.940203	3.818107	7.755163	3.802054	9.146095	8.059826	3.836722	3.787623	6.209831	2.727670	6.097406	7.654992	4.045739	2.087190	9.227437	2.893348	2.304626	3.673558	3.209185	5.421646	6.721428	7.821504	3.939310	6.587283	4.660981	8.840456	8.971949	6.466557	9.170049	7.981561	6.884396	7.156569	3.997062	3.652030	8.843466	6.796962	5.222145	6.284314	2.308516	4.467191	6.332738	5.992200	6.518969	7.853912
2.127737	3.894976	2.549424	6.351511	6.834813	3.311626	5.218436	2.860258	4.664825	6.659545	8.954634	6.382981	6.440563	7.316828	4.449726	7.893168	6.254530	6.949233	7.263838	3.480767	7.871279	4.457367	7.440341	3.743680	7.106798	7.524094	4.748006	7.357151	3.531746	6.622635	8.104890	9.243117	7.951605	7.175062	3.137142	8.562279	5.369314	3.885791	1.891490	4.857973	3.716139	9.254720	1.876687	6.803808	4.179640	8.631612	6.396995	6.137775	7.042962	5.731758	6.508767	6.297986	5.630480	3.289870	2.725923	8.818611	4.898683	5.499995	5.056066	8.722269	5.242366	2.835266	5.596827	6.766489	7.626937	3.199112	4.547032	6.580576	2.872504	5.161134	7.442686	9.017116	7.341654	7.148081	8.154716	3.695481	6.150028	4.419270	8.419423	6.292065	7.044383	3.507518
6.764711	1.968224	2.425858	8.983028	3.354794	4.246829	5.407706	6.804922	4.530480	6.241669	3.737011	3.312394	7.180309	5.593512	9.101739	6.790541	4.362370	5.887067	7.621727	4.481733	3.167032	4.933171	5.370981	4.982152	2.774491	2.701737	4.561230	3.076020	5.053964	6.514464	5.443999	2.494363	6.465019	2.001373	5.481879	8.181574	6.944711	3.900840	2.252807	9.208823	1.889139	8.876973	3.620280	2.426610	6.111669	7.499139	2.614195	7.866847	7.657308	4.307757	6.463265	2.130814	8.049243	8.965873	8.334254	6.501974	2.368322	6.528184	8.824495	8.906181	2.228974	5.003202	3.899337	7.290730	6.561855	6.657361	2.060873	4.912869	4.901661	6.507673	7.223263	9.253847	5.858555	2.524106	2.677304	1.921610	6.951707	4.505360	7.182458	9.298375	8.656021	6.652285
7.604212	6.193287	7.667800	7.091005	3.212913	6.135110	3.278185	6.937054	7.458196	2.896855	7.238154	8.509043	7.222830	7.682195	9.038853	7.243391	4.024311	4.418917	7.058569	4.118037	1.973939	5.195329	4.115979	4.113423	4.914928	9.064216	7.099776	5.167362	4.368505	5.592319	8.302535	2.110240	5.997120	7.141644	2.380683	3.132855	5.193333	5.655125	1.905159	4.966860	1.988588	4.198930	7.521917	4.987104	2.572797	7.573515	3.015150	5.312823	3.710567	4.352424	2.537947	5.707752	7.269301	4.366760	7.149346	4.983811	2.040504	9.021445	5.026468	4.338134	3.544818	6.906664	5.330404	4.827750	3.108717	6.460320	8.212714	8.135960	6.262297	8.426167	7.017861	8.149849	6.396971	4.530830	8.029651	8.226484	4.490043	2.767019	5.862317	3.848204	8.942240	2.114780
2.000578	8.541420	8.475638	8.639655	6.497513	7.679467	2.481670	7.216324	3.218165	4.386729	2.402282	7.521126	7.336247	2.234073	7.276684	4.216647	4.401054	4.620764	4.976822	7.019095	7.522061	2.695863	6.139907	6.047904	8.007059	2.718280	6.472716	6.237585	5.408904	3.524297	5.549638	6.139044	7.182146	2.852176	4.874447	3.760719	7.995445	6.995940	4.535675	9.231730	4.361790	5.778060	5.065305	7.825008	8.605232	6.103204	3.564603	6.329757	4.039739	7.906544	6.311315	1.918855	8.281718	7.089100	4.592890	4.758510	6.521233	6.863794	5.686248	7.599615	5.207182	5.970052	5.780747	4.230258	5.349690	3.572480	1.927713	2.944924	2.188275	2.062942	3.239694	7.164235	8.382449	4.700454	6.034975	4.260280	8.725570	3.603653	5.025664	2.004553	9.005780	3.730859
3.059460	4.494914	7.226587	4.643714	3.764823	8.401500	5.813492	7.021613	8.896368	7.948380	7.753908	6.934538	8.385788	9.234154	3.723974	2.379793	2.155166	4.301014	4.361135	7.422573	2.413075	7.887899	8.791841	4.881639	8.367543	3.602668	6.327948	2.961325	7.038735	5.570652	7.065110	5.157061	5.245086	4.928779	7.251476	7.209795	5.608393	1.929019	8.473550	7.750088	6.534312	8.047524	3.579894	5.795265	3.316963	7.450272	5.919916	8.371608	5.726908	4.663501	8.948375	3.787008	3.225247	7.765903	4.974112	4.573197	9.190936	6.995098	2.256223	5.314426	4.220944	3.604583	3.007438	8.844045	6.081708	8.964012	5.324254	6.651946	6.001046	7.410700	2.155238	8.482486	8.646295	5.676511	2.427717	3.809892	5.784866	3.880524	1.940926	7.399629	8.024107	5.000506
6.843493	8.037617	8.827497	5.739731	3.066755	7.898116	9.294713	5.056338	7.730235	8.725131	3.609931	7.427052	4.245578	7.039730	4.191071	6.867511	4.671249	8.027069	5.973214	6.500989	5.088651	8.098384	2.882544	6.975101	6.564133	5.824166	2.378902	7.258096	6.999293	2.489698	8.515524	5.209721	3.778022	5.092330	4.730836	7.465270	8.194200	4.797708	3.894719	6.369266	4.319825	4.388926	7.720874	8.330604	7.036255	7.064769	8.267922	2.632646	2.124406	6.786481	6.797320	6.997548	8.935445	8.766768	4.662143	3.106475	5.859242	4.158100	4.769954	5.817814	8.043169	7.841420	7.928654	7.291252	5.296619	7.423785	3.309287	3.270979	4.074266	4.296054	8.136257	4.018648	3.601900	6.115344	5.038764	6.578888	8.192731	7.903789	9.199448	3.019159	2.772990	4.153118
2.455211	6.070082	5.428456	2.177595	8.247761	1.860099	9.148748	8.371624	3.569694	6.644774	8.513818	6.133670	3.470764	2.419051	5.769322	6.685988	8.215435	6.220031	8.578688	5.767309	6.515600	4.652468	5.150529	7.296809	8.126910	5.892229	2.008170	3.951896	4.747767	7.666984	8.032834	8.263466	2.207887	3.590022	1.907346	7.243485	3.687832	7.558043	6.680099	5.518148	8.043349	6.659937	2.681278	2.840759	3.077373	2.298221	4.570756	8.785000	7.004014	2.282718	3.084210	2.999767	4.303588	7.274668	4.370161	8.782532	6.009971	8.109241	3.335967	2.880062	7.208679	2.508249	5.932255	4.527781	3.990588	6.701808	2.685185	6.175051	3.757951	7.078848	7.910320	6.123664	6.187960	6.613372	6.053302	1.886531	2.076481	7.136006	2.795355	5.398743	2.958371	5.783121
7.764611	7.057524	8.240229	6.898901	3.675465	3.696649	4.584326	2.725587	3.966752	8.759874	4.176755	5.315850	3.837435	3.332380	6.595072	2.450315	3.392464	6.899519	3.843922	3.221486	9.198121	8.407044	6.350761	2.485850	8.982716	6.795774	6.484751	7.960543	3.581319	5.282763	3.991878	9.109290	3.045949	8.779780	5.033594	4.444929	8.257588	6.845980	5.280356	7.350625	8.454081	8.190675	5.397841	9.225843	5.286985	6.718891	7.426216	4.421257	2.345994	9.068482	7.841566	4.486084	5.837837	5.378932	3.914329	7.615767	6.340520	6.438677	8.411361	7.937150	4.095507	2.969358	2.395400	7.267681	4.914821	4.994880	6.421477	7.684722	8.655026	3.799068	8.311627	5.524745	6.758326	7.644647	1.992277	8.014008	5.152335	5.615639	6.696286	2.001114	6.538296	4.183619
