0.000000	4.131589	5.341413	9.913111	4.370373	3.507441	6.629671	8.269703	3.394404	5.840316	8.477820	7.013931	3.001411	8.959045	3.796405	4.593369	8.608595	5.833559	8.519369	9.737975	6.218081	8.100113
9.251909	0.000000	7.774187	9.837351	4.654967	9.612270	6.236712	6.531043	5.232678	2.075076	4.922277	4.973283	4.983839	8.269680	8.748372	7.158751	5.133164	7.290226	8.562066	9.177912	8.421580	9.902202
5.906737	6.899707	0.000000	8.592627	6.538406	9.583907	9.491053	7.987847	8.841562	4.642320	4.285581	5.800227	3.759799	2.785247	6.215805	8.410358	4.256302	9.100731	3.210560	4.754320	3.812827	7.886429
7.097204	8.637917	2.178535	0.000000	9.433629	2.764711	2.184349	2.276894	2.050996	6.803726	5.570784	9.128525	8.077598	4.661544	3.538845	2.111072	2.117812	4.006946	7.535146	3.278489	4.418137	5.896132
8.757196	4.909422	2.288574	7.137113	0.000000	9.009348	9.873667	5.493175	6.413555	8.392806	7.660991	6.711083	2.587711	3.869788	4.313392	2.633740	8.184448	8.180347	9.072045	8.176386	3.520105	2.358613
6.896182	3.448220	2.137617	2.365518	9.870547	0.000000	7.323380	3.843824	5.721657	4.103266	5.208621	8.002992	4.000204	5.480448	8.954096	4.983585	5.332231	3.077509	9.213031	7.949152	8.818272	5.001339
5.856750	9.920553	5.304723	4.305645	2.180646	2.214686	0.000000	3.951828	3.690329	7.646692	3.192551	9.710077	7.553696	6.700249	3.112615	3.204138	5.387825	8.943995	9.395151	5.829447	9.086177	7.759868
2.765505	4.687467	8.091231	8.119086	5.228376	8.621586	8.499165	0.000000	9.518089	7.304570	9.317771	8.766153	8.325363	8.991157	6.045474	7.326645	2.045306	7.353589	6.406859	4.354070	5.925736	5.938280
2.284485	8.330123	3.913538	7.885361	4.013274	3.639739	9.404393	5.256033	0.000000	7.944620	9.037869	4.465108	8.418073	8.273033	7.458576	3.769341	8.867839	6.002778	4.228821	6.533420	9.374558	3.129207
5.969574	7.793402	3.499647	4.244659	2.575511	2.442472	3.669358	4.261794	7.238465	0.000000	10.156502	7.000023	3.692928	3.358627	9.066989	9.641462	5.100888	2.958191	3.490902	4.911226	3.022168	8.614761
6.296185	8.550496	9.673520	6.928689	5.749967	5.413119	9.787551	2.331524	5.075987	4.513783	0.000000	2.445064	9.585609	2.135452	4.413412	5.595209	2.261775	4.068873	4.609654	2.233564	7.158722	5.796120
8.572363	4.735445	4.804996	9.535916	8.418567	7.469272	8.222007	5.534193	5.197147	7.840147	9.832463	0.000000	4.180707	3.074126	3.314854	6.633715	8.751864	4.275403	4.354804	2.155035	2.381386	9.411514
3.012435	8.313593	6.415469	3.143402	4.744582	9.702015	5.511310	5.623485	4.307951	4.961340	7.969250	6.704034	0.000000	3.506058	9.116852	7.690559	3.791130	6.494802	3.155830	7.425133	5.576669	9.141097
6.980445	4.085339	6.184276	5.199816	7.811785	9.643738	6.236040	6.533050	3.679506	6.724289	4.589816	5.872265	4.482456	0.000000	4.616405	8.085844	9.991297	4.943916	7.103455	8.746237	6.104805	3.277311
5.319386	2.923749	3.706539	7.858344	3.428046	9.377515	7.278720	7.653846	7.762487	8.609961	3.894600	8.197132	3.874889	7.086521	0.000000	3.002473	5.425839	9.926384	7.543433	9.244841	8.817660	8.422410
5.206509	9.337489	5.966466	8.837357	5.332368	5.788328	7.872207	6.104897	3.242371	7.665597	6.096610	3.763656	8.921041	2.033809	9.261071	0.000000	5.505856	9.806671	7.404425	2.811581	3.226854	2.829802
2.197190	6.781296	7.066157	6.518564	2.623761	7.529586	9.554849	5.567000	8.208910	7.631042	2.150800	4.841642	7.146220	3.624105	4.378678	7.745205	0.000000	7.876196	6.295832	4.017790	4.896725	5.167843
3.330378	7.259056	2.577568	6.507493	4.387747	5.759680	6.352711	3.886119	8.880439	3.957319	7.767345	6.537296	6.930319	2.636761	6.219800	8.270612	6.821757	0.000000	5.958612	5.881793	5.803972	6.345702
5.390828	7.809611	3.871824	4.183247	5.287154	10.117465	6.440624	3.008167	5.232805	7.854709	3.161603	9.083472	7.620516	7.090277	8.047486	5.313855	8.429110	9.982927	0.000000	8.450050	9.306161	6.792361
5.234116	2.919045	2.985550	4.653764	5.863227	3.218824	6.112534	4.127233	2.835288	4.058102	5.945270	7.923451	4.554104	6.542343	4.685665	8.140932	10.052488	4.473477	4.171470	0.000000	6.356591	8.332175
2.382353	3.899475	5.985300	9.369779	5.035134	5.826918	10.042619	7.976988	7.280223	3.389398	2.249639	4.733379	8.950884	5.090596	4.284654	5.421261	7.373335	3.840608	6.624641	7.118386	0.000000	9.098147
8.958767	7.156789	6.942361	9.394671	8.917527	6.914362	8.916284	2.145781	6.950350	7.107187	2.681017	7.653674	4.001973	3.487557	9.648251	4.981903	4.745586	3.296058	2.679950	2.614192	5.702166	0.000000
