18.832932	11.446207	14.794426	27.446729	12.107048	9.718858	18.359715	22.898551	9.406024	16.175156	23.474519	19.423168	8.318408	24.806323	10.518573	12.724193	23.836444	16.156456	23.589509	26.962034	17.220630	22.429207
25.616834	16.947776	21.527195	27.237059	12.894670	26.614143	17.272192	18.086761	14.493499	5.754749	13.634457	13.775617	13.804833	22.898486	24.223280	19.823960	14.218091	20.187820	23.707673	25.412046	23.318875	27.416538
16.358977	19.107050	13.923670	23.792251	18.107138	26.535648	26.278671	22.118506	24.481187	12.859668	11.872382	16.064209	10.417266	7.720166	17.214331	23.287818	11.791352	25.198444	8.897233	13.169630	10.564024	21.837831
19.653628	23.917594	6.041076	26.668304	26.119749	7.663333	6.057165	6.313286	5.688108	18.841420	15.429219	25.275365	22.366896	12.912872	9.805769	5.854368	5.873021	11.101253	20.865644	9.085228	12.239234	16.329627
24.247700	13.598879	6.345610	19.764077	22.949082	24.945538	27.337565	15.214432	17.761609	23.239243	21.213925	18.585027	7.173482	10.721664	11.949350	7.300868	22.662604	22.651256	25.119055	22.640293	9.753908	6.539445
19.097294	9.554964	5.927833	6.558555	27.328930	22.393361	20.279574	10.649809	15.846762	11.367820	14.426921	22.160419	11.082594	15.179211	24.792626	13.804129	14.769015	8.529010	25.509238	22.011416	24.416732	13.853264
16.220638	27.467325	14.692886	11.927911	6.046916	6.141123	15.352995	10.948712	10.225007	21.174351	8.847393	26.884825	20.916982	18.555043	8.626168	8.879460	14.922875	24.764671	26.013258	16.145075	25.158166	21.487567
7.665530	12.984615	22.404623	22.481713	14.481595	23.872397	23.533594	19.223169	26.353493	20.227519	25.799107	24.272491	23.052592	24.895194	16.742935	20.288612	5.672360	20.363181	17.743078	12.061927	16.411557	16.446272
6.334295	23.065763	10.842744	21.834875	11.118766	10.084997	26.038837	14.558137	7.472286	21.998873	25.024470	12.369229	23.309169	22.907768	20.653735	10.443673	24.553908	16.624772	11.715297	18.093340	25.956268	8.672084
16.532880	21.580375	9.697287	11.759130	7.139717	6.771529	10.166969	11.806551	20.044572	23.960089	28.120320	19.384676	10.232200	9.307011	25.105061	26.694933	14.128767	8.198794	9.673087	13.603871	8.375853	23.853507
17.436784	23.675652	26.783652	19.187258	15.925113	14.992875	27.099236	6.464475	14.059854	12.503938	23.809251	6.778702	26.540357	5.921841	12.226159	15.496813	6.271443	11.272637	12.769263	6.193369	19.823880	16.052841
23.736169	13.117394	13.309879	26.402831	23.310537	20.683336	22.766550	15.327951	14.395166	21.709743	27.223531	6.572435	11.582141	8.519648	9.185869	18.370908	24.232943	11.844214	12.063960	5.976038	6.602470	26.058545
8.348917	23.020018	17.766908	8.711372	13.142682	26.862515	15.264621	15.575069	11.934293	13.742564	22.067038	18.565520	25.075759	9.715031	25.243060	21.295752	10.503976	17.986463	8.745767	20.561181	15.445503	25.310159
19.330494	11.318207	17.127074	14.402554	21.631250	26.701230	17.270331	18.092315	10.195053	18.621576	12.714363	16.263574	12.417239	24.287009	12.787946	22.389716	27.663109	13.694344	19.670928	24.217373	16.907136	9.081968
14.733466	8.103474	10.269869	21.760104	9.499132	25.964451	20.155977	21.194151	21.494816	23.840225	10.790331	22.697708	10.735781	19.624063	5.848686	8.321345	15.028079	27.483462	20.888578	25.597271	24.415036	23.321171
14.421078	25.853677	16.524277	24.469550	14.769394	16.031275	21.798470	16.907391	8.985270	21.226672	16.884455	10.427941	24.701146	5.640541	25.642189	22.435199	15.249527	27.152151	20.503870	7.793046	8.942325	7.843474
6.092704	18.779342	19.567703	18.052225	7.273250	20.850255	26.455228	15.418745	22.730304	21.131039	5.964317	13.411297	19.789280	10.041730	12.130032	21.446988	10.027874	21.809508	17.435807	11.131264	13.563741	14.314067
9.228831	20.101557	7.145409	18.021584	12.155129	15.951992	17.593222	10.766861	24.588780	10.963908	21.508260	18.104065	19.191769	7.309229	17.225388	22.901067	18.891319	10.787966	16.502542	16.289943	16.074573	17.573825
14.931184	21.625235	10.727298	11.589172	14.644264	28.012284	17.836524	8.337104	14.493852	21.750043	8.761744	25.150679	21.101908	19.634458	22.283559	14.718159	23.339713	27.639945	25.794972	23.397666	25.766978	18.809965
14.497479	8.090456	8.274511	12.891338	16.238563	8.920104	16.928525	11.434151	7.858656	11.242830	16.465619	21.940287	12.615529	18.118035	12.979627	22.542174	27.832457	12.392390	11.556577	27.768787	17.603961	23.071443
6.605147	10.803825	16.576401	25.943043	13.946790	16.138075	27.805145	22.088454	20.160139	9.392172	6.237858	13.111677	24.783738	14.100285	11.869817	15.015410	20.417828	10.640907	18.345797	19.712249	14.048576	25.191293
24.805555	19.818531	19.225096	26.011932	24.691421	19.147608	24.687981	5.950428	19.247204	19.681256	7.431708	21.193673	11.087490	9.663829	26.713719	13.799473	13.145461	9.133851	7.428756	7.246768	15.792820	10.149484
