15.898242	26.384971	11.109926	24.488217	12.998817	14.532169	14.268353	33.269249	14.694742	10.592996	17.381016	21.721412	17.925748	26.924505	7.458227	13.805850	12.135553	7.803597	9.714001	30.183679	13.748208	31.624073	28.755810	16.350407	10.702468	18.567200	15.093187	27.261445	25.755378	19.276207	30.998536	32.414865	10.990024	28.767132	15.532648	18.472888	18.056677	14.958919	18.006513	25.063408	24.417816	31.505307	15.006272	13.787427	31.800326	7.783513	8.690869	7.760797	14.074426	25.437527	7.139752	15.355776	12.689673	23.257920	24.547582	30.534038	24.406440	13.569902	7.912470	18.511087	26.170445	13.313089	14.534324	24.862402	30.556454	23.278703	31.819682	12.312919	15.255053	26.325600	24.106225	8.537657	21.051584	9.734755	18.227377	28.998202	8.378043	13.669153	33.047949	21.253067	31.180879	27.696230
11.128368	20.286463	33.548182	11.335837	13.000209	15.435682	13.557305	20.659854	23.570213	30.925487	14.624626	28.453476	9.722158	28.462856	18.536605	20.226305	16.294002	20.566488	23.317717	32.623121	32.708211	33.807806	22.738871	11.686811	15.402176	22.717677	30.208284	23.074129	10.676116	33.549991	8.815587	14.190228	22.549859	26.193958	29.236242	11.386143	17.060037	32.771512	18.052678	13.953407	28.336363	13.894762	33.417749	29.449364	14.021412	13.842043	22.690916	9.969793	22.280200	27.970414	14.784998	7.629976	33.714912	10.575053	8.424320	13.425338	11.728876	19.811498	24.559895	28.578719	14.396188	24.069833	17.032616	32.301181	32.781554	23.628793	33.505260	29.163444	25.155254	26.149564	14.607170	13.346690	32.312180	24.835836	19.082675	22.963020	8.438531	16.324657	23.139921	21.895858	23.820264	28.697114
7.778103	14.234227	9.318621	23.208505	24.974115	12.103118	19.069124	10.454167	17.046658	24.333822	32.718300	23.323469	23.533832	26.735024	16.260855	28.840524	22.854209	25.392117	26.541441	12.721027	28.760559	16.288767	27.186246	13.681508	25.967737	27.492215	17.350540	26.882333	12.907267	24.198980	29.613992	33.772192	29.054010	26.217123	11.465689	31.284937	19.620318	14.200674	6.915040	17.752273	13.580895	33.814583	6.860961	24.860847	15.274170	31.538227	23.374668	22.427678	25.734532	20.944407	23.782996	23.012966	20.574415	12.023638	9.963413	32.221377	17.900996	20.097724	18.475949	31.869419	19.156546	10.362867	20.451474	24.724513	27.867922	11.692078	16.616335	24.045330	10.498904	18.859789	27.194813	32.946560	26.825720	26.118554	29.796017	13.505425	22.472439	16.149590	30.763053	22.991334	25.739721	12.818754
24.718017	7.195366	8.867207	32.822029	12.260822	15.519624	19.760569	24.864918	16.555867	22.807227	13.657144	12.105922	26.236289	20.439363	33.255709	24.812381	15.941722	21.511786	27.848891	16.377783	11.574883	18.026989	19.626405	18.205927	10.140843	9.875056	16.668205	11.242397	18.468272	23.803806	19.893156	9.117473	23.623173	7.316468	20.031542	29.894138	25.375596	14.255650	8.235012	33.646911	6.906452	32.434587	13.230699	8.869955	22.332308	27.401047	9.555244	28.744368	27.978875	15.742209	23.616767	7.789343	29.410704	32.759357	30.451913	23.758180	8.657016	23.853931	32.242874	32.541290	8.147945	18.282827	14.250157	26.639682	23.976938	24.325842	7.533836	17.952821	17.911873	23.778999	26.393212	33.811394	21.407624	9.226128	9.785794	7.025075	25.401157	16.464097	26.244142	33.974065	31.627400	24.307299
27.784905	22.630477	28.017204	25.910041	11.742498	22.417943	11.980951	25.347624	27.251475	10.587866	26.447611	31.090457	26.391628	28.069791	33.025971	26.466741	14.706718	16.148300	25.791545	15.049120	7.216245	18.984710	15.041601	15.032262	17.960342	33.118627	25.942085	18.882540	15.964137	20.435003	30.336034	7.714181	21.913834	26.095038	8.702172	11.450025	18.977417	20.664447	6.964977	18.150060	7.269762	15.344641	27.484262	18.224019	9.404007	27.672761	11.020025	19.413942	13.560539	15.905389	9.276693	20.856707	26.561398	15.957759	26.123174	18.211986	7.459422	32.962376	18.367821	15.853183	12.955019	25.236605	19.478168	17.641860	11.361844	23.606010	30.007898	29.727499	22.882586	30.787691	25.642829	29.778237	23.374579	16.557144	29.339127	30.058202	16.408141	10.113545	21.421369	14.063356	32.673022	7.730768
7.313563	31.208735	30.968420	31.567611	23.741882	28.059829	9.071099	26.367860	11.761684	16.030712	8.781080	27.481373	26.805967	8.166572	26.588369	15.409364	16.083044	16.885693	18.186453	25.647340	27.484786	9.853595	22.435466	22.099358	29.256594	9.935491	23.651292	22.792306	19.764947	12.880052	20.279080	22.432313	26.243000	10.424642	17.812457	13.743755	29.214164	25.562748	16.574845	33.730593	15.939603	21.113560	18.509704	28.591522	31.441857	22.301382	13.027301	23.129032	14.763078	28.889390	23.061660	7.015009	30.259987	25.903082	16.783864	17.388911	23.828537	25.079988	20.778148	27.768108	19.028012	21.814949	21.123374	15.459088	19.548626	13.056076	7.047370	10.763471	7.999263	7.541394	11.840335	26.177568	30.627978	17.176820	22.052127	15.568765	31.881477	13.169960	18.364884	7.328084	32.905147	13.634672
11.181900	16.425936	26.405354	16.969534	13.758747	30.697576	21.242998	25.656537	32.505441	29.042226	28.331777	25.338433	30.640178	33.739450	13.609519	8.698922	7.878308	15.717576	15.937210	27.121337	8.820507	28.821275	32.123580	17.838729	30.573523	13.166359	23.122423	10.823390	25.719088	20.355851	25.815441	18.844907	19.166484	18.010941	26.496280	26.344011	20.493727	7.052143	30.960790	28.317823	23.876317	29.404423	13.083162	21.176413	12.122613	27.222528	21.631789	30.588375	20.926688	17.041821	32.695436	13.839797	11.787556	28.375597	18.176553	16.711923	33.581566	25.559674	8.247493	19.419797	15.425063	13.173355	10.991851	32.314294	22.222853	32.752561	19.455702	24.306060	21.928175	27.077962	7.878572	30.993436	31.591867	20.742576	8.874000	13.923396	21.138421	14.181431	7.095641	27.037514	29.318874	18.272979
25.005823	29.368232	32.253841	20.973532	11.208548	28.858602	33.960685	18.476944	28.245295	31.879875	13.192893	27.137699	15.515055	25.722725	15.315929	25.093568	17.070127	29.329697	21.826501	23.754579	18.594991	29.590224	10.535585	25.486620	23.985262	21.281992	8.695667	26.520463	25.574999	9.100430	31.114133	19.037285	13.806967	18.608432	17.287812	27.277315	29.940263	17.532111	14.233288	23.273368	15.786296	16.038739	28.211097	30.438576	25.710029	25.814196	30.209584	9.622651	7.765934	24.797547	24.837145	25.568623	32.648198	32.031984	17.036861	11.353654	21.410133	15.195478	17.430720	21.258787	29.388514	28.651479	28.970165	26.641592	19.354746	27.125764	12.094574	11.954625	14.889212	15.699455	29.728583	14.686028	13.163555	22.345733	18.412741	24.039163	29.934896	28.879325	33.612662	11.034668	10.135359	15.177280
8.974439	22.180380	19.836376	7.960246	30.135932	6.800363	33.427444	30.588434	13.045897	24.279862	31.107898	22.412683	12.684484	8.842340	21.081636	24.430425	30.017839	22.728178	31.344885	21.074283	23.807959	17.001518	18.821044	26.661893	29.694438	21.530643	7.341299	14.442168	17.349663	28.014225	29.350755	30.193308	8.070910	13.120159	6.972965	26.467085	13.477484	27.616237	24.408910	20.164042	29.389169	24.335253	9.800313	10.382933	11.247340	8.400920	16.703005	32.098590	25.592246	8.344283	11.272317	10.963827	15.726978	26.581003	15.970185	32.089574	21.960781	29.629887	12.192040	10.526516	26.339933	9.168199	21.676866	16.546005	14.583521	24.488218	9.814587	22.563857	13.733645	25.865630	28.903186	22.376127	22.611015	24.165143	22.119081	6.896922	7.590853	26.074443	10.217064	19.727828	10.812599	21.132047
28.370878	25.787729	30.108419	25.208244	13.432303	13.509693	16.752578	9.962184	14.496441	32.006797	15.263630	19.425001	14.024017	12.178938	24.098287	8.956554	12.398436	25.210502	14.047714	11.773816	33.607812	30.717829	23.205763	9.086373	32.820892	24.831498	23.695260	29.086660	13.088366	19.304126	14.588231	33.283295	11.132539	32.079518	18.393854	16.243330	30.171833	25.014911	19.295332	26.858491	30.889666	29.927386	19.724533	33.709088	19.319550	24.550626	27.134643	16.156849	8.575445	33.134213	28.652013	16.393677	21.331937	19.655452	14.304927	27.827116	23.168351	23.526940	30.733601	29.001200	14.966812	10.852734	8.755937	26.555481	17.959952	18.252424	23.464106	28.079026	31.623766	13.883853	30.369250	20.188142	24.694690	27.932622	7.283238	29.281981	18.827642	20.520197	24.468045	7.315521	23.890871	15.288705
