21.187941	38.332780	18.395891	23.377649	28.122711	20.315223	21.378936	28.980343	22.927003	12.517451	25.035393	12.203905	28.192825	33.753951	8.979425	32.523733	28.912835	20.066484	37.250934	23.871531	21.994800	32.527057	13.864411	16.066090	19.304107	14.978141	20.107665	32.146516	23.131489	22.456018	30.629156	31.248769	13.282983	36.886771	32.970317	25.944216	32.940121	21.609378	24.627870	8.344048	22.885917	24.822340	22.869002	24.101132	27.082361	35.968260	25.893945	19.893309	18.398561	22.104120	24.136694	27.549172	27.491789	23.806360	10.812958	14.423598	17.028667	38.022391	9.973920	15.282403	31.637951	13.568801
34.454208	24.691893	29.258511	17.791004	13.411512	24.084054	27.920889	29.117043	31.631369	37.475874	14.165384	32.252969	33.395091	36.916940	9.355064	13.237916	24.433882	15.260184	30.736682	34.874899	7.879007	8.887079	15.893861	12.348620	30.116767	13.483619	10.572960	28.824296	19.833453	8.075094	31.076847	28.702980	31.792911	17.171523	17.519074	25.393114	19.323935	11.536146	27.377887	16.166222	14.060808	24.719602	23.824164	9.578749	25.822443	29.927797	30.262817	19.464520	18.754314	25.207726	29.199400	13.329242	20.866192	35.786849	14.622944	36.541344	20.577255	16.884687	29.992288	15.962275	16.192765	33.881188
29.209195	9.855969	37.604321	19.882204	15.071823	15.083512	9.795639	27.244909	23.762331	34.740347	11.139186	35.386062	22.378605	22.154571	20.192961	9.459523	28.910715	19.263451	28.968299	27.757847	35.897300	20.731314	27.801438	22.553767	25.061725	30.811438	15.640864	30.983936	34.807653	22.220147	16.901397	21.445828	37.343474	25.376858	32.576272	34.353348	23.047745	34.966304	37.788400	33.869579	10.004377	27.598616	10.299335	7.907284	15.989371	9.717491	37.579641	10.777310	38.378949	31.955832	31.998574	24.500221	31.562623	24.062673	16.934358	38.322062	26.996300	20.185275	8.818151	37.402538	35.427161	30.675514
35.022781	13.001590	20.060124	38.364776	14.732332	29.528699	35.031934	21.657369	31.083947	19.172757	15.036015	9.933577	23.222287	15.585822	8.903534	22.893863	24.197567	36.927989	35.599674	36.686912	16.023623	12.928215	11.970132	34.649666	30.841663	17.026105	26.802962	12.344650	17.527796	29.485450	30.388008	15.467117	9.630592	36.787830	32.450486	9.607267	34.125216	13.442697	34.662014	27.957739	19.087943	19.772099	38.124871	10.049411	15.464493	26.323926	20.861872	12.124911	29.567664	27.560879	30.860535	17.111398	11.732727	26.536864	18.165509	21.207726	21.144632	24.635642	19.540579	33.321843	17.012764	21.126436
38.557582	21.714512	31.521374	36.522076	36.585404	30.013598	23.156715	25.023049	32.020403	19.521418	30.035506	32.403062	28.227530	28.474382	11.251219	37.858085	29.595278	21.960582	9.973047	8.220269	30.168929	18.493601	33.560880	16.750919	17.822635	32.343290	15.993795	26.329249	20.828163	28.460354	35.421278	25.692246	26.668245	34.650758	33.536964	29.393035	15.701536	10.046274	20.528057	26.086605	31.932834	11.817941	12.523338	27.456230	33.489097	16.200929	16.112806	30.355084	38.160843	14.460588	11.037565	16.460943	7.758440	30.122384	12.819154	17.284013	31.922927	11.798104	18.638288	11.869468	32.584290	23.704290
20.649092	11.456901	11.747554	38.113846	23.613989	25.703144	28.083312	10.872092	29.466983	38.394508	14.358582	30.428664	22.386414	30.077429	34.209652	11.840312	16.599531	8.523505	37.324480	15.961344	12.202771	28.513709	27.401863	19.732621	37.757579	16.899050	21.746405	33.013608	13.518418	9.808998	21.557433	24.455187	29.017458	25.490586	23.096268	30.184726	16.065831	31.756099	24.361154	20.077486	15.707500	32.069735	33.651774	27.383904	9.819848	28.768706	15.290406	36.019657	14.447206	11.088337	36.196165	15.803332	15.723019	21.382877	35.104022	30.390518	16.774491	18.942986	21.227282	26.615027	23.524452	16.442709
31.361394	31.967270	25.604188	17.623561	27.221946	20.809348	33.637756	30.340814	14.752768	13.329514	17.416873	37.702976	11.378843	30.282515	20.177934	33.801798	21.232986	20.785856	24.647539	20.496062	35.754161	28.965591	22.395249	13.074087	34.320605	30.470074	30.453865	21.681951	9.168024	24.768817	11.534959	16.499370	21.483882	27.931580	15.817470	25.788550	19.250975	31.584157	29.827915	37.121382	34.875421	27.189541	25.073442	34.138765	18.645610	31.030148	15.566184	19.741679	22.236164	34.593303	33.461391	25.949597	36.779663	30.144668	21.798990	32.037611	33.419348	15.983958	10.264946	22.981282	13.098498	27.652372
37.344339	14.417856	31.529537	10.517570	38.458529	23.427315	36.231930	35.814049	19.904033	13.505596	13.591959	20.946631	36.568584	16.931725	18.753500	10.904455	38.463440	17.170353	18.094453	34.490108	22.612035	19.832799	11.454898	10.512771	26.083187	22.157615	31.397109	15.959446	16.297149	8.667560	22.316947	32.517952	13.840425	32.002015	31.957293	36.377726	20.463836	24.750833	29.509393	17.604728	13.247930	17.426520	37.762802	8.366876	11.457704	33.191246	11.486702	11.659799	25.130204	31.794383	32.504023	9.722229	32.853091	9.464635	11.442059	25.255242	12.105430	28.963355	25.217258	26.417341	29.397762	14.808312
22.366159	28.922759	12.906376	17.241556	22.751783	37.425434	29.271714	24.095337	21.190960	24.041943	24.642146	30.993030	33.928227	8.510496	30.282401	37.896381	31.397155	11.338932	15.954761	33.280894	36.038952	21.583810	14.518729	35.504221	25.881406	12.625630	22.467396	33.438018	11.987575	29.561710	38.495948	19.483712	12.433509	18.913347	8.357389	15.857267	19.712829	12.541276	33.422273	36.386485	29.910911	12.806571	17.307327	7.783863	8.543875	26.646459	25.524210	36.395806	14.332673	17.389861	12.862701	18.484389	16.473643	30.830980	34.230963	15.250334	32.312434	16.931479	37.224730	28.017817	36.602123	19.243112
29.183203	33.154797	24.284202	30.567642	15.267261	21.630212	25.428083	9.759675	14.179891	35.093384	8.135867	38.289429	27.609946	27.811178	24.992500	20.958711	14.180210	21.605699	16.856844	10.250014	24.116760	33.917909	17.746753	20.007796	14.313081	10.043287	22.823209	11.053427	20.120953	28.252333	36.122302	18.545293	36.035066	32.269425	9.022769	31.152967	31.946428	8.367794	35.414291	13.538510	18.297416	26.631519	36.843422	8.420923	25.973009	31.283147	17.751227	37.167673	12.271086	31.120732	17.630332	20.657967	23.272699	38.345759	14.395738	19.999611	14.110538	34.675913	26.814259	34.668038	20.317179	23.324004
22.365615	37.528750	24.295969	11.629672	27.443369	34.582512	23.014470	17.684322	8.110653	14.333172	17.829531	20.483309	23.512614	31.084069	14.383878	25.665693	9.980393	37.832104	15.919205	26.906577	33.792914	33.856333	11.635289	21.271756	15.996379	17.603470	12.081725	13.709217	34.585810	13.581849	25.009141	21.433232	22.746032	24.251462	32.733798	25.449386	29.532473	28.417150	14.366915	12.760611	14.987643	28.693939	21.273462	30.609914	21.981082	32.043120	35.701757	36.269947	34.291825	18.985046	35.630195	26.050578	9.946556	24.776527	11.764742	21.277392	9.786257	26.673995	10.486960	16.287259	29.479428	24.586929
13.653769	24.851625	28.670682	10.280219	10.916284	25.809763	24.747967	23.899062	31.006946	13.507061	21.898948	9.581574	34.240810	20.379608	36.962082	9.254073	36.684890	33.320269	27.993058	10.585567	28.809438	18.910245	23.855792	35.345060	28.512684	22.797743	19.232792	29.462587	33.817875	10.229104	12.660060	7.770088	14.276526	37.345667	37.086392	32.307551	29.142628	29.236818	25.295021	7.990619	32.990625	18.341113	13.121109	31.913408	10.735787	12.865631	38.726777	27.973492	35.105514	22.642070	32.252356	12.112242	16.407126	33.139791	22.879322	9.468263	10.289005	22.376993	13.022209	8.623406	26.804875	21.776614
18.063776	23.532367	16.684882	18.247079	14.303459	21.954827	24.016236	20.951780	31.953036	24.426560	35.489934	35.172981	35.907589	11.390075	38.307998	34.215610	10.876695	9.603655	38.592716	19.127689	13.928962	8.133013	13.558932	27.325432	32.476063	36.659356	37.580940	23.878938	19.660060	21.095597	32.858316	12.335701	32.094831	26.783632	27.940531	34.770008	10.418132	24.560731	26.645687	30.703155	19.726133	27.108789	11.161748	14.554974	11.620888	32.994665	25.358443	13.958440	22.492626	11.414310	37.004779	23.476328	30.166599	28.155313	37.374072	16.886432	21.206560	9.258845	13.021621	17.992186	30.982274	37.052205
20.189400	29.670698	35.102635	33.666855	29.172007	35.630462	13.647354	27.496258	35.976382	8.601613	16.906021	30.818137	30.426988	10.703732	35.300927	8.745994	38.575935	21.982213	8.978391	35.982850	31.399744	36.791943	36.534297	18.162626	15.075852	34.962747	11.528970	30.604822	14.240020	31.860047	25.788408	25.023007	19.960888	27.296373	7.890406	29.421301	7.853559	8.457522	26.062852	24.607614	15.181388	19.639730	27.457650	33.805101	25.471641	25.911061	31.632733	30.313161	9.007776	24.397498	25.678055	8.337411	8.583707	12.064565	23.745501	8.964408	18.934504	15.172717	8.526185	14.758207	28.752813	12.792696
22.542585	8.736431	26.962016	21.743058	35.541727	28.315564	19.906650	25.454567	15.477601	17.341185	28.668381	13.619013	28.496792	11.622277	29.575280	32.725793	26.890619	33.350843	19.773020	18.513860	21.121476	10.865723	15.044591	29.800525	28.901842	28.981531	23.792071	34.965538	16.348738	36.689211	19.667601	36.712700	24.986756	32.581536	14.488119	10.955185	16.294611	27.350595	18.789693	32.669141	32.090599	9.383045	12.933835	20.431963	37.653881	16.480990	23.980687	20.925828	17.340706	26.082220	21.239579	12.346133	24.381371	15.264954	34.161628	31.979000	35.191631	12.943252	31.813811	38.601710	35.721511	16.491172
9.307099	17.780619	24.772581	20.423571	33.666066	24.908006	17.447802	16.249035	16.500764	31.432936	33.568564	24.257958	38.604971	34.597095	17.101361	20.312196	38.608320	22.172077	26.961338	33.590253	30.952627	13.180246	9.476598	21.280341	28.776226	11.498844	8.211434	24.219980	31.425146	32.257492	19.559221	30.690711	10.481043	26.526921	31.969558	27.151174	14.346032	11.686977	17.533108	9.939753	33.072046	20.425695	9.362135	25.572447	37.644687	9.327280	22.042771	20.005864	21.604528	30.191103	22.662787	32.126605	24.116026	17.367990	36.715331	28.839430	31.811568	28.570942	9.542301	18.001735	27.448017	25.480792
37.054157	12.610840	34.315919	23.153244	35.137545	25.310639	9.638713	37.360414	29.365811	26.228614	7.999254	20.155587	24.588655	9.411820	33.910855	15.101821	9.543187	14.718546	16.736980	23.520828	30.300096	31.231080	22.754167	14.628446	29.643882	8.671883	12.269031	12.704542	30.228345	33.730656	23.051301	36.016699	22.583313	32.279930	12.869844	29.456771	11.911501	31.689504	9.788852	24.558464	32.958411	24.225807	32.107324	33.658544	33.544228	25.193537	27.052266	33.718793	15.305271	11.482569	27.510645	35.079527	34.246704	17.839413	29.750598	25.622362	32.514071	27.668873	20.240139	24.082598	23.769299	11.488142
17.162410	32.810633	25.478714	28.272521	36.722285	13.506751	22.308440	26.296325	8.027812	33.278653	10.292653	14.333752	18.863828	13.353971	30.871828	29.510586	26.796726	18.108000	33.440438	14.790104	25.373610	24.590492	17.309643	37.093665	34.487035	21.013708	24.256333	20.750671	20.960867	19.450349	36.305820	13.232396	37.225711	24.446616	18.077113	13.491336	35.760863	12.676981	13.823836	32.427751	19.302822	34.087026	22.039201	38.738469	18.060663	36.324157	16.622775	28.333018	12.990057	31.934076	37.347033	27.451516	19.570516	32.303565	10.033489	9.857011	17.755031	25.645979	25.936129	38.313882	26.760115	9.271549
26.405930	17.814143	15.707850	28.628131	7.829489	20.460574	10.027126	7.825294	19.217726	33.317225	12.792142	28.379302	32.670073	32.773970	17.095717	8.987827	22.162786	7.986367	15.616463	23.533435	29.030754	12.606897	25.908109	18.262746	15.411144	34.620192	38.221501	32.182268	35.646016	16.265409	30.505048	31.386497	18.950918	37.372224	32.787638	26.868943	29.675163	11.240098	17.977034	32.884038	16.397142	32.158007	12.998989	36.961727	38.172190	26.283761	22.303452	30.399530	15.335620	16.008362	28.078406	34.045019	36.385496	21.922610	23.920977	35.081151	34.107151	27.004601	15.585750	24.436047	33.329408	27.680524
