27.236524	9.558567	14.150245	11.855174	29.413631	26.399130	14.992224	24.676776	7.094367	14.220601	15.165363	25.923042	30.362499	18.309281	12.346299	21.825844	30.784007	18.813567	20.497208	26.867460	27.482946	25.118390	24.026378	9.262049	30.682047	12.711970	14.526956	22.259297	27.213762	11.198588	19.239749	13.214909	23.667803	8.756454	26.613431	25.075247	27.462586	20.761920	24.590258	10.521561	30.598308	23.783710	24.553817	28.346531	26.846298	9.324705	11.387467	29.716150	16.856167	19.361957	23.718944	27.584428	28.628271	25.110680	8.685326	10.012003	18.135778	23.558688	27.269236	27.644975	9.846311	15.841077	8.884755	20.516702	17.881810	13.651795	16.331637	27.854188	18.247507	8.096271	26.614972	28.505529	26.124039	6.909227	20.214505	16.892900	27.741642	30.531693	11.701951	22.657141	12.910732	7.702829	20.348716	18.559136	30.581621	31.010374	29.347170	6.708315	6.985012	26.806404	28.178154	13.506920	18.320675	31.007592	10.124616	30.287465	11.024672	28.452306	12.007485	30.115230	24.945628	14.413251
15.276091	6.984756	7.947033	10.109013	22.091385	10.645252	13.694497	26.695654	23.813272	17.689511	15.920390	22.865428	7.987468	29.848847	20.378881	11.381518	19.283681	25.874429	22.489814	26.322168	19.249423	19.376224	12.049630	27.428440	19.028178	8.414547	24.348922	7.650640	28.528651	13.650468	8.597537	18.821127	18.313148	25.148947	18.975573	28.486948	14.786485	23.707329	19.379464	14.215727	12.092962	29.555236	21.229442	22.084142	24.806142	16.968364	26.464048	19.049027	11.290955	20.466080	20.640863	25.754717	19.411303	13.627249	9.997738	26.324486	10.993984	14.408344	13.459002	8.076991	10.659443	27.400211	20.342014	22.442427	30.091023	15.037886	20.269588	27.524082	25.190831	19.694981	29.455479	9.980051	15.565888	27.121502	26.662113	11.295578	15.447450	8.840989	15.217688	18.074744	9.810711	30.470357	7.905853	28.299563	24.405321	14.052222	30.441244	30.484651	25.385644	17.735382	10.640672	8.977460	22.555530	30.435763	7.118472	16.759580	27.691408	24.924320	6.806466	25.651775	28.510087	23.243772
20.771097	9.123384	13.860415	22.185903	15.568009	18.953414	15.345433	9.723902	18.360481	30.026817	25.318269	12.477579	29.932649	19.363077	25.265086	30.000659	14.510150	15.597930	10.217949	14.302884	29.288625	8.297139	30.614748	6.431371	15.481661	8.773242	15.799574	26.847870	27.425869	29.483792	14.685280	24.121491	27.477524	29.982055	17.578113	22.147238	17.700078	8.489848	30.021860	9.630289	10.922979	8.551299	30.044018	17.926887	22.417064	8.403003	22.345972	24.685904	12.716608	18.888475	30.302785	26.427764	9.588381	6.336967	28.539334	9.243413	13.980600	10.717301	29.689690	25.322786	18.383945	14.634569	11.945418	27.068948	7.972781	28.676922	14.732639	9.584683	30.163014	22.220205	18.291788	15.863526	29.403352	16.432274	14.605096	10.928196	23.991727	11.451925	6.295872	13.097756	23.012997	12.575478	13.275674	7.774366	21.462479	8.638041	11.846700	24.009343	16.082414	22.466515	13.967193	19.460501	16.170663	7.097776	28.976410	7.399431	6.467623	13.637111	15.708722	19.638388	25.239551	26.566146
30.142669	14.338547	30.145720	8.364983	20.776961	16.475143	13.901555	25.976466	14.637492	6.869242	25.206730	30.498993	25.506150	20.279483	9.117229	16.341472	19.494450	21.198886	18.329751	17.594204	21.049400	8.391160	17.717376	27.829919	9.475457	18.671195	10.459529	7.411418	11.250353	12.194868	30.415370	25.743301	28.852972	11.474988	23.076349	25.125313	19.747355	16.613677	19.813296	8.413670	26.268546	25.532823	25.655344	17.554249	21.780724	6.825866	27.766045	6.534932	18.140736	12.555581	17.408120	14.750796	27.210046	28.841039	20.376067	9.850161	15.317512	12.118269	7.902716	25.566090	9.636508	16.019306	8.145658	22.959089	15.701610	16.822430	7.750467	8.520454	20.433042	29.286851	24.756040	30.678187	22.747643	6.352928	13.393863	7.229641	29.940229	11.513126	10.543647	28.980291	11.932609	10.207868	11.525321	29.370588	25.125375	22.656020	12.717497	29.687095	18.509271	25.183821	17.666385	20.978029	24.593560	28.171008	24.088757	26.565236	21.401601	16.441193	28.117518	23.386278	22.541237	23.096373
6.477641	25.344339	21.399069	8.161710	8.173265	10.198105	20.886863	16.298519	29.815640	20.002002	16.613766	24.974713	24.156149	8.309913	6.330581	16.784807	15.820236	27.869890	28.486173	19.567987	14.703562	20.902876	23.841534	23.463630	23.646025	20.579320	20.812950	7.793489	18.665503	23.598659	19.962607	29.752997	15.985470	6.345929	15.620778	16.357362	29.419501	11.184039	30.349927	30.825734	15.623115	8.986508	6.390345	22.843430	22.565250	13.275506	24.827061	7.613583	22.175575	25.704114	26.374708	21.187001	18.436755	19.638856	25.687782	8.598276	29.487275	9.758565	10.758291	20.549645	16.727304	19.875905	24.974885	29.394297	23.421984	25.709337	16.451249	11.291306	29.501861	30.162087	30.553628	28.745023	14.457378	21.472574	26.540273	15.385858	30.104960	12.643085	11.433358	16.980824	8.624130	25.956981	13.679936	9.367007	8.246829	9.898917	28.882092	25.130380	16.515015	23.886022	20.158114	27.002721	20.733165	12.860169	10.183201	20.305851	10.563558	7.856650	15.203186	23.862053	18.331004	23.941694
19.029066	27.304316	25.445314	18.505018	27.766741	7.308050	28.545658	12.537413	21.225921	21.845390	20.705068	26.903914	23.125050	15.117805	18.486497	20.046912	18.120140	14.417923	26.717518	16.482103	11.954866	15.655341	27.896518	20.416002	20.346395	7.731729	16.551218	18.392780	19.837620	8.096696	30.005515	7.928601	20.397286	30.090350	22.778708	8.573944	18.101264	9.411218	16.856568	20.787591	30.770834	27.406447	15.894089	28.580692	31.040296	17.662554	27.191684	30.321931	14.249573	18.184001	30.253457	13.699532	17.836290	24.736079	13.553767	17.738814	8.298729	31.071322	20.499961	13.554641	30.719570	7.629254	17.603787	23.491921	21.094775	25.394828	7.886709	10.874679	11.249228	13.906804	28.411775	16.523126	13.080232	24.643878	9.828856	15.357679	8.556511	25.325019	29.848213	16.719623	19.850578	24.532378	15.450384	24.656681	15.235680	14.374347	21.005152	20.122563	24.934251	29.376719	23.596360	29.221475	17.218187	23.878105	12.042789	24.593166	26.145637	22.247730	11.975102	12.292840	20.320588	18.157432
23.545187	7.447633	13.633468	16.730853	8.476105	6.749013	18.141575	6.680081	26.476391	14.679480	30.059395	23.832123	13.619913	15.129847	22.764308	12.611799	28.503646	27.874117	19.405203	23.661102	30.323742	27.024579	29.033068	17.568185	11.612599	8.595565	11.907149	11.785371	26.713922	8.358427	28.395735	29.369716	25.827330	17.832419	12.662867	23.565289	24.225907	20.967469	15.868009	27.450746	19.079804	19.267317	30.087058	30.773999	11.412048	15.263251	19.065851	25.723127	24.156632	9.298662	14.770559	17.989935	30.405266	8.295154	25.722766	30.014490	21.329868	20.231554	21.843364	17.982145	10.989925	9.566168	23.944132	27.379236	29.799628	23.185376	28.623797	12.553441	23.163033	29.187809	17.042862	11.716612	17.668114	21.045437	12.133670	28.414881	19.632418	23.114877	29.757193	17.044496	23.344227	29.270923	24.718434	12.232060	9.618834	23.685521	27.945711	26.143447	17.187537	26.410411	10.412955	21.249685	30.776158	27.022968	12.984052	12.266677	26.245706	17.703243	15.458325	27.553582	30.339486	12.669329
10.992776	26.449054	12.164278	11.113168	6.812382	29.276697	9.291174	11.532414	18.988448	20.260993	11.683228	12.518553	13.122199	7.929889	22.816496	9.899163	13.056535	15.774695	25.145046	8.123396	30.225461	19.719780	11.548267	6.243624	14.668088	10.985286	29.255457	17.654226	27.035103	26.569697	30.644692	16.357902	27.748999	18.029521	8.447498	22.150019	24.800216	30.523410	29.089337	9.479819	17.638770	27.160937	20.694273	18.176039	20.888446	27.661203	19.952901	15.018327	29.898203	26.934406	22.200031	24.513641	14.819719	21.373276	13.984787	9.143252	22.382034	7.561772	19.700312	25.983994	27.236350	10.804455	27.093303	28.206019	23.758820	17.068246	26.281897	6.500773	26.578701	15.910007	11.506455	7.118280	19.698260	9.927782	21.485143	18.562764	22.641834	24.469701	22.478877	14.846533	13.051009	15.119988	23.066071	9.468885	20.742145	30.145124	28.877967	18.583631	21.682659	22.876755	20.525582	17.822017	18.875473	14.902961	27.884687	24.297914	24.037084	24.771187	15.406299	22.738210	28.214952	28.826384
7.714333	22.316729	25.297075	14.614745	26.991583	10.605280	27.854292	12.358205	12.471844	26.623731	25.818179	11.404619	12.955581	25.265514	18.815674	17.616111	8.144811	26.498300	16.433170	15.422040	8.008253	30.052639	13.169534	23.173274	29.860954	25.500189	27.254651	30.414452	13.907120	10.527947	8.045056	14.040328	18.191192	26.938574	10.261030	7.308349	14.914741	12.039478	24.666483	12.114770	15.988516	24.154210	20.404592	18.976614	13.156231	6.426339	25.154620	8.562931	26.899876	28.623870	24.626116	14.305165	21.016552	13.122387	11.496592	11.288059	28.295754	21.606188	27.168299	28.230045	22.272520	16.686049	20.180622	28.214587	21.472793	25.580555	11.562781	17.717404	27.057288	27.594330	18.294889	6.627886	13.011977	6.919432	8.221925	10.493069	23.573112	19.969570	13.647379	12.485353	14.363879	9.158968	23.797015	15.128431	21.392457	19.910189	7.287627	17.532243	26.562454	18.324782	25.245848	15.204710	20.600726	14.616887	28.871514	23.237692	24.716858	7.715533	13.446402	17.567989	25.943330	22.740269
12.373841	18.436573	9.845527	15.592776	7.740221	29.446735	16.891986	9.071937	10.483960	23.953654	16.787345	25.723232	25.856806	26.153797	9.332167	9.967784	8.022301	7.637725	27.534465	29.994618	23.271972	30.689062	10.934683	23.521626	25.577299	25.023671	24.394297	6.396203	10.714806	27.858562	12.517443	13.439136	16.091427	10.560625	19.706186	9.841582	16.921406	11.683263	10.145027	12.947847	22.621654	29.205234	23.689807	7.504391	14.895916	19.859254	11.930757	26.980594	18.647947	13.331274	26.351776	10.940216	6.977415	10.070461	25.318084	16.496921	23.722152	7.287904	12.745103	9.973889	8.357221	8.451854	14.933822	7.982598	16.093000	14.813544	11.804281	22.608022	11.449695	18.751619	20.582884	19.814568	13.105521	29.992655	25.734362	30.205246	28.576934	8.972290	30.941602	25.313668	29.490943	7.880259	22.653557	12.375630	20.783228	20.881014	16.913231	14.969135	22.013163	22.193653	12.154744	14.932938	10.704010	21.875618	19.945688	21.567927	7.500106	29.416699	19.497295	8.866607	8.300315	21.267184
