0.000000	7.308517	4.294660	3.612872	11.181810	2.514744	5.130413	5.329902	10.786444	9.592664	8.446044	2.730370	11.062180	2.495117	5.093248	11.265157	8.688915	9.707841	5.187722	8.840803	7.450423	10.366372	3.066461	4.826547	3.913166	7.878094	3.835747	7.664999	9.794633	4.235198	6.047537	9.982874	4.916408	3.241455	6.299432	4.354412	4.086030	11.345839	8.644734	8.541273	5.481442	2.827511	8.315445	4.044929	3.904789	3.963921	7.325147	8.781708	5.620321	3.172339	11.456572	4.822181	10.624515	3.528102	9.782232	9.280772	10.868672	9.903108	8.046887	5.200963	3.746941	9.204143	2.613322	6.318690	11.334440	2.834381	10.172964	6.509357	6.902205	6.630586	2.969696	9.440209	5.014555	4.819747	8.602030	8.582291	6.524347	2.834216	8.048889	2.828789	2.447427	3.820988	11.494064	3.207887	6.945988	6.850528	11.342429	6.559246	5.425771	10.677554	4.707474	3.962884	10.153388	5.760781	4.690334	7.655975	4.598286	4.967527	10.582120	2.493604	6.358690	7.175417	8.608030	4.606577	9.039138	4.525188	10.529884	4.441974	3.390739	4.944396	2.751743	10.325254	11.047901	11.453990	11.103124	5.605398	4.392220	5.483061	9.061301	8.388580	10.526698	7.200040	11.541445	3.294603	11.124409	7.910548	9.219785	2.481731	10.733858	3.812279	11.193922	8.260416	11.368250	6.802828	4.514517	11.595833	2.380633	2.380863	9.149703	4.848811	8.267509	10.109876	9.322215	10.099231	4.853901	2.642592	4.861374	7.920190	5.945897	5.601717	4.627849	9.721622	4.163094	9.480391	9.579695	2.743794	7.676492	6.527712	3.689606	4.755719	4.205405	8.633420	9.258630	4.033807	9.577028	11.260822	8.796619	7.018117	9.888375	6.983906	10.672259	9.694967	2.467724	6.229920	3.817544	9.263160	4.287580	8.506129	5.148904	5.210047	9.112734	3.823873	10.936298	10.647173	2.384080	9.692807	10.893827	2.724145	9.921805	2.393437	7.473977	5.044833	10.430761	5.168400	2.392932	7.216192	5.808973	2.573178	5.894815	2.941260	5.903514	2.374195
5.760178	0.000000	8.864458	9.918495	6.536731	2.581552	3.349292	8.980213	4.010915	10.719616	5.872730	9.147795	5.628628	5.552357	5.323910	5.342485	7.583923	9.822916	5.755638	9.248665	6.965686	4.750806	4.468992	6.870123	9.095170	5.031557	6.263589	2.915387	2.501199	9.250514	11.573901	2.350293	7.635232	5.575806	9.137866	7.523161	3.795091	10.148110	5.311395	5.818463	2.864101	8.502234	5.111117	3.377651	7.684975	10.497756	4.081100	3.846059	5.550055	3.589556	8.743190	8.302655	8.601960	11.108512	8.755048	4.855606	3.907896	2.811179	3.387459	3.840422	10.238279	5.028700	5.483138	4.880621	3.510630	3.524633	5.685628	10.875612	6.657336	7.914356	8.652587	7.254138	5.304022	7.966698	10.259357	5.176299	6.284308	11.102244	2.651811	7.519660	10.332195	5.956003	6.166671	7.476425	5.965050	4.188811	2.332868	3.562812	5.157214	11.255682	3.469978	11.272332	9.355213	8.967892	4.827091	7.356926	4.220635	11.536131	8.286390	9.163980	2.339481	3.071047	10.425741	2.956956	4.339054	6.424592	8.018218	8.930431	4.194988	8.745151	4.943773	10.503323	9.197318	11.024553	6.184860	8.535745	7.761682	3.984313	4.368158	6.825561	3.290870	8.665035	4.332679	5.094326	9.708660	8.952411	8.530347	9.715743	10.375463	10.369513	7.875867	5.115136	7.511683	5.191489	9.895013	10.278609	6.960569	11.594842	9.266231	6.223582	5.936625	9.323174	8.328635	3.944890	8.205153	6.106207	3.171480	11.079921	9.384621	8.744339	9.779971	3.547956	8.582600	9.405452	10.441854	4.587690	2.863833	8.104693	10.296026	6.241932	8.483519	8.829368	7.840124	9.543153	10.056471	3.719072	5.654040	6.236264	5.264682	7.980302	4.224698	8.688995	5.856143	8.627320	7.614043	9.273162	10.669157	5.480134	10.637356	6.216644	11.253144	11.453537	8.921538	11.297074	4.571925	9.149907	3.975510	10.411711	4.700975	6.637551	8.631919	10.066354	3.497741	6.523292	11.229870	3.624616	9.816334	7.627339	2.502708	4.195557	8.066296	7.345302
5.513979	9.202691	0.000000	9.651609	10.372942	4.834079	6.729762	11.330109	5.677552	10.278356	4.570187	6.035209	3.724396	4.606445	6.303924	7.722854	6.112420	10.462164	3.096939	10.673217	10.097093	7.891929	11.107199	4.902364	3.725224	5.537553	6.332498	2.642637	5.401349	10.462996	2.615709	5.692545	7.329687	6.351035	2.388015	5.525235	2.528286	9.435148	3.381070	10.912789	9.787688	4.345063	3.191638	9.152799	6.171132	11.242417	9.337802	4.803016	10.771526	8.012059	8.841391	10.612190	7.161643	4.710332	5.153277	3.135102	7.071959	5.238601	3.924006	4.982115	10.195827	6.704560	4.800590	2.586432	8.189105	8.545929	3.370754	8.121861	5.346088	2.837871	10.242091	11.377167	6.679539	7.794299	3.598139	3.111813	7.481724	6.850368	3.901553	7.013569	11.289610	4.336160	6.307521	6.619596	4.471152	5.770721	10.138154	2.969245	8.595038	8.313346	8.623351	3.405900	10.835674	8.930494	11.206594	7.867868	11.322707	6.748854	8.509135	8.405210	11.580876	7.390347	9.339979	9.064056	6.638418	8.694600	9.533296	8.911552	4.234100	3.065526	6.002433	4.763938	5.401972	3.355338	4.098615	10.330535	2.440248	4.553246	3.233892	7.267351	7.086408	3.204966	2.505742	4.542238	5.312003	3.670267	5.987555	3.102779	4.507409	5.641844	6.639960	2.685028	9.467523	5.060525	9.064960	9.601129	9.278160	5.290848	5.984202	6.205757	8.811415	9.250383	3.527953	7.123683	7.679982	11.069580	10.394364	7.527992	10.391092	3.943869	5.342578	5.205234	8.313111	9.743870	4.646766	10.583580	6.324292	3.738439	4.192944	6.979781	5.307199	10.029337	11.587927	5.136782	8.871600	10.175110	7.151586	6.492629	10.813258	8.593155	2.338279	4.665317	3.455473	6.155327	9.402267	8.433485	9.576052	11.018590	2.339789	6.042008	4.061081	3.772935	11.200515	3.580498	8.485020	11.561391	3.460540	7.798421	6.786494	7.143688	6.925533	10.741528	4.057514	4.019079	9.176923	7.957189	5.595721	3.775050	5.420762	2.847879	10.735743	4.234187
9.630224	6.401265	5.622212	0.000000	9.562120	10.877285	10.888044	8.179129	10.858004	8.795582	4.262864	8.654972	6.651165	10.936444	9.766743	7.529266	10.783243	3.833745	3.613147	3.583582	3.075542	10.868744	9.185871	4.857547	5.327540	5.702705	6.751560	4.387069	8.243996	11.128605	4.060269	10.358619	7.165228	8.170486	4.263843	10.699449	7.466107	2.338139	4.338591	8.989696	4.091538	5.352027	11.429905	2.877465	9.985303	5.955489	4.411761	3.697358	7.215709	10.365970	10.299212	2.488303	9.508102	2.777682	3.112731	5.977763	10.129980	2.552917	5.249380	5.343301	2.692157	11.598966	9.723965	3.634275	4.957320	10.105990	6.932398	11.517244	9.319553	2.435950	8.344083	4.582829	4.435292	4.920683	11.404212	4.709578	5.541775	8.016116	4.729844	9.770812	10.395742	7.302498	11.260245	5.311529	5.200744	7.251371	10.116749	2.827692	9.536284	6.405222	3.571334	6.136537	6.239476	10.985210	8.810356	5.879307	4.630454	11.469884	9.178619	2.680749	10.592216	7.230111	9.948335	8.433017	7.569579	3.950450	10.754569	3.395780	9.043098	9.330941	9.194960	5.926709	7.661793	10.580088	3.295459	4.938467	10.418804	8.468317	4.055012	5.600614	10.854638	7.559631	9.741358	3.435536	7.202161	7.550338	5.226715	2.480697	3.939810	8.367983	7.817400	8.207721	3.569596	7.796682	2.777643	4.912454	4.739564	2.469245	10.928793	3.213533	7.782854	4.049049	5.823076	8.164012	3.406944	6.404304	2.745915	6.832228	4.266034	9.478254	6.774400	11.199102	6.894075	8.972377	9.909691	9.529942	3.365354	3.356494	10.715244	3.939416	4.023772	6.659056	2.805666	3.233987	7.823951	11.408566	11.241985	3.524924	4.910477	10.647042	9.371991	6.337537	8.744308	6.392334	4.222199	4.777986	8.947148	4.098554	5.590493	10.076774	7.726213	11.016064	4.448978	7.492612	11.498255	10.784583	3.867232	6.088766	7.398912	5.972046	10.352352	9.763309	4.058188	10.690854	9.999615	4.665445	5.592287	10.227364	10.494738	3.556945	7.967563	10.771158
4.491455	4.768262	3.582118	11.144427	0.000000	11.255362	10.556199	8.142988	7.210734	6.929646	9.008690	11.004897	6.844156	6.005527	8.471266	3.517961	8.045952	9.088978	10.358037	11.292449	11.143765	8.444792	3.228492	10.616696	6.589100	2.794439	9.283511	8.659717	8.873865	9.888550	3.131266	4.634467	6.084894	3.756692	8.288075	3.501273	6.321166	11.008222	4.013934	5.899481	6.575292	10.817882	3.569405	4.055451	5.939312	2.859944	7.578140	4.650058	2.700584	9.591175	8.249173	5.284300	10.401555	2.395666	9.311939	9.728220	4.771457	8.713582	9.784602	8.320506	7.669547	8.506124	5.329733	10.032828	10.866612	7.323146	5.779493	9.505292	5.905023	7.085025	11.494544	9.543176	9.230689	5.917993	4.041521	5.555925	5.162016	9.589995	8.903915	4.476082	7.185169	8.676863	2.838941	5.133291	10.493986	2.334154	6.008253	7.279520	5.707961	6.639465	4.909902	7.888259	6.559108	4.179078	2.666042	6.670834	2.707507	10.341613	4.357138	2.990342	7.247693	8.347789	7.729351	7.126399	4.674062	2.993813	3.310757	3.759865	2.558767	10.718497	2.959586	3.594431	6.177648	3.437811	7.617797	11.248319	8.383302	4.284010	8.820841	5.830225	2.998667	7.292576	4.326470	6.162192	4.584431	4.691055	8.492751	11.330724	3.929151	7.164496	8.620424	10.170860	5.621627	11.519399	5.344471	9.793558	11.485395	4.442781	8.992617	10.314603	7.169028	10.958289	3.321280	11.552255	6.404958	6.235707	2.393114	5.583065	5.446052	10.083597	9.175855	9.311224	9.213443	6.959337	3.573688	4.316007	4.567302	10.991354	4.200652	10.175421	10.354463	7.119774	5.332394	3.743619	2.923911	4.014584	7.845955	6.388335	6.685280	10.555699	3.973184	6.282966	7.622179	7.061967	11.116908	4.068369	7.622947	7.540913	6.330313	3.240041	6.291827	4.476204	10.852701	8.680645	7.137020	9.272443	3.925642	10.615761	11.035204	7.818188	7.447482	5.163141	8.545896	6.415376	8.731264	9.380516	10.576071	10.635136	3.571235	4.435153	9.768907	6.443057
8.937411	10.399592	11.487940	2.955544	6.135593	0.000000	9.271646	6.779208	3.396746	4.916830	6.224095	7.755314	2.535816	6.220391	8.436220	8.965708	4.941321	5.307925	11.509981	7.174074	8.518538	5.327613	6.665614	8.393804	9.500085	6.077080	9.636029	5.730516	4.634620	4.359158	3.357839	5.579300	5.652410	5.532805	10.954520	6.935923	5.774794	3.898324	5.359296	9.244915	8.006143	9.896688	5.515899	3.594849	5.753828	3.702315	2.437984	8.459912	3.566602	2.723002	5.403442	4.975965	4.613645	10.228223	3.279326	4.853217	4.792225	9.343711	3.165294	8.085949	2.433066	11.555938	3.328970	2.859576	10.385077	4.961468	8.349048	5.013707	3.555199	5.834257	11.595217	3.552966	3.404730	5.118120	7.489597	9.053344	3.206383	5.715258	6.949845	8.917230	10.349011	2.349647	6.702838	6.852875	4.928554	3.340818	10.900539	7.450572	5.748044	9.420959	7.236750	9.074448	10.108960	3.448116	8.572711	3.814358	9.495268	7.203543	6.087177	3.195672	7.474138	8.791505	5.506792	6.857953	9.843961	3.055955	9.786377	2.701985	8.825739	7.695142	5.675312	2.695663	10.908410	11.015074	3.670294	8.012130	7.011668	10.471153	8.359689	5.157803	10.673169	6.380489	10.289246	8.118189	8.206688	10.425097	8.885535	10.211031	4.575980	3.834919	8.506890	4.272519	6.120310	4.813267	8.023954	4.665206	2.846940	7.947780	3.142639	7.522725	9.589849	4.403572	4.301421	8.426002	6.928756	7.224034	4.700014	4.712555	5.847799	10.651538	5.472205	5.918027	7.550289	4.809310	8.950954	4.481145	6.825481	7.465014	10.490214	4.116640	10.184522	5.964712	8.409991	10.055830	4.608415	4.391369	5.821334	2.716059	4.963489	2.332340	9.754855	10.978100	6.924338	2.379662	9.237558	10.011442	3.748432	11.111616	7.960336	2.505757	3.937700	11.219114	9.226529	6.681645	9.789569	10.179633	4.481585	8.171107	10.332591	5.005457	7.986502	8.263389	8.527469	7.998646	11.234829	7.788719	10.689691	2.907304	6.742435	7.190818	9.550344	8.955516
5.361661	6.400204	4.525527	7.528293	4.865589	9.821886	0.000000	3.165055	7.307018	4.033778	6.443948	5.846243	10.773242	10.282726	3.479177	9.014496	4.602774	11.179921	8.097181	6.581050	5.462259	7.187801	4.745743	8.817193	4.301270	8.314516	7.982318	8.313482	6.728744	10.514332	7.789567	3.980185	5.269291	4.655544	11.374673	4.122306	7.880254	4.837936	5.863640	5.149148	8.932770	10.627295	3.711355	6.422551	10.808372	9.737166	5.309085	5.274981	8.404153	9.192498	4.565808	11.204833	4.234521	5.649609	11.086021	6.998108	5.447842	2.952385	7.283298	8.382411	11.269058	6.087638	11.094074	10.934480	9.441349	8.054940	7.695279	8.380852	9.619998	6.118083	5.926163	3.489370	2.593595	9.643688	7.328272	4.767637	3.831213	5.457962	4.204994	10.971106	5.720584	7.940783	5.767002	2.402741	8.365537	6.745870	7.936384	5.925607	5.497135	7.738596	5.474822	2.363817	11.123743	3.522906	4.482400	9.006169	2.740801	2.588963	6.298981	2.323500	7.785519	8.988687	3.318984	7.631617	10.640020	7.305365	3.908692	9.159335	6.589526	9.069970	10.269128	11.037201	4.442303	9.140060	8.363964	4.063048	4.986787	4.450678	10.690413	6.052460	5.695624	3.022081	3.777064	9.745522	8.062345	3.366698	5.785936	11.266778	7.554776	9.776329	8.457687	8.904196	3.526497	10.488174	7.123379	3.390917	9.201618	7.411472	8.704904	6.134511	9.194498	2.843322	9.159204	6.425222	6.109585	5.887391	10.816364	2.900886	7.243289	9.520575	9.290628	8.863775	8.993279	2.558573	4.642124	3.521045	6.159448	9.199627	4.023756	6.707018	2.901941	2.370149	4.065902	5.719763	7.149115	5.664686	10.460601	5.408860	6.651538	9.928246	3.876517	7.316081	6.542763	5.909469	10.215715	10.815977	4.787158	8.145591	5.761779	2.692045	5.216072	9.534255	5.124085	10.251103	8.484135	2.625100	11.048989	9.660272	7.920514	5.009143	10.384370	3.991117	5.849994	11.330524	8.446786	10.926392	6.309901	11.197362	6.119504	3.436726	5.963686	8.429243
2.470738	2.915083	3.355995	5.338911	10.226478	8.106623	7.354702	0.000000	2.435033	11.231342	7.463426	9.165949	9.678395	10.396034	11.439835	11.119377	10.147131	7.728655	4.968697	10.727242	6.852649	6.209617	5.201296	10.904818	9.706435	9.440551	5.357582	9.019464	6.791536	2.911196	7.529748	2.811844	5.551916	6.824924	3.708133	9.950834	5.318503	4.564256	3.618410	2.384577	11.293277	2.941823	7.810732	4.783867	5.430821	5.874625	7.084030	5.279675	3.261020	4.222021	6.082114	7.043278	10.920942	4.106882	3.810346	6.763798	7.685615	7.993794	6.330486	8.351163	9.575421	7.902974	3.565348	3.094680	10.355933	6.068274	10.665344	8.830959	5.177624	3.156509	6.369997	6.345292	9.595865	7.046333	10.017976	8.509188	8.222065	5.727716	7.694896	6.969182	7.977418	3.249761	5.888624	3.727055	7.042434	4.447317	2.937594	9.379452	9.379316	3.293433	10.481568	8.083907	4.870377	7.167220	9.944358	4.477129	7.129980	2.791936	7.706440	9.803246	9.953247	10.523732	9.729833	7.337642	3.269355	5.365347	9.887154	11.562583	3.585037	7.936210	11.414751	10.944448	4.121745	5.239456	10.420372	9.672988	8.134337	9.960346	4.045559	2.802795	4.978742	9.411845	10.200901	11.595232	9.385813	4.746750	6.251993	3.216184	8.805674	9.723927	5.284077	9.148737	10.901991	8.242343	5.292877	9.652670	3.164392	4.417052	5.239074	3.801896	9.772776	9.090537	10.904746	8.156196	9.769634	5.144588	11.493486	5.102908	3.542003	4.636470	7.808086	5.023378	11.231452	2.966314	2.586980	4.029951	11.029979	9.939180	2.383144	11.497396	4.229112	2.398343	10.767636	9.295221	10.675469	8.037780	10.044910	3.520055	11.277675	3.502250	8.249398	9.569172	5.918723	5.402423	11.246049	5.382280	3.219628	10.464235	7.344673	8.780709	2.822108	8.873810	4.604900	8.835644	2.811648	6.711620	9.966976	7.232742	7.269494	4.386374	10.832390	7.982194	4.413662	7.192981	4.693309	4.142905	6.912893	10.234446	10.911403	4.783022	7.651748	8.869150
8.818883	6.707229	3.746851	2.515719	5.889546	3.072037	3.808979	10.976043	0.000000	7.366901	4.991690	6.184743	9.144710	3.580814	8.388685	3.701741	9.151175	8.465543	6.765218	6.372106	7.391088	3.610279	4.244714	6.006832	5.495447	6.528926	2.700527	8.749774	2.368321	5.825788	10.026503	6.415961	7.659094	2.525379	5.492274	8.544388	10.608542	8.810021	2.666889	7.344980	4.032310	7.111808	8.798795	2.570959	3.756790	8.160172	10.857866	9.631275	8.215470	10.610849	9.587296	7.357160	6.981571	6.670042	7.608362	8.409924	4.054674	5.213489	7.810002	11.045381	7.459727	4.451583	3.134187	7.798827	2.481116	10.705672	7.749422	3.025374	11.186344	3.268535	11.599257	7.545327	8.803285	5.858964	4.189699	6.126348	9.948661	6.206548	11.489333	6.840019	3.568645	11.409549	6.589251	9.086581	10.621754	8.881568	4.346875	5.880786	11.512626	6.622909	6.275172	8.693250	3.335476	2.332145	2.371062	10.297499	4.522266	5.617997	4.328353	4.881265	5.307958	7.681910	9.738589	8.853447	7.159330	6.588679	5.621232	2.412716	7.959389	10.829912	7.885017	9.642962	11.205093	6.287572	10.949553	4.504574	6.431780	4.993010	2.403664	8.016275	10.205898	4.078805	3.173930	11.053921	6.292927	10.244617	10.448233	7.756141	4.367775	8.348405	6.752203	7.739598	11.081813	3.958666	4.332668	9.900520	11.072521	9.426079	10.816653	4.451491	9.201293	8.933659	10.346337	10.862084	11.234453	5.190621	11.273780	11.190277	2.372375	10.191474	6.137590	6.588796	9.930554	10.241538	7.332480	4.941470	4.109358	8.253362	5.106655	8.124846	8.862069	8.606450	5.979976	6.725083	9.114299	5.922709	10.994146	7.182576	11.479855	6.306058	5.338848	5.345912	5.328128	10.764446	2.770146	4.506147	5.796258	2.415417	7.318091	6.462227	4.914940	4.969794	6.118775	10.598931	4.679178	3.117803	11.399689	11.324510	11.370331	8.951880	8.918890	6.515416	4.880450	10.727441	4.402641	9.795871	8.165785	6.549416	3.078674	3.359091	6.702666	9.432071
2.942479	9.091167	10.047261	6.625629	3.449900	9.307827	6.985434	5.500460	7.921766	0.000000	5.761096	3.457100	7.752285	7.988161	9.333292	2.452798	6.327085	3.822311	8.196381	8.367729	9.451069	3.545216	9.337908	6.141066	3.065198	8.920902	6.784299	8.442191	5.703560	11.222922	5.232132	7.176579	10.594750	2.852453	3.695686	3.271198	4.187508	8.568078	5.165509	3.475677	8.719316	4.464721	4.792768	8.505530	7.803779	8.803690	10.536107	11.039433	5.447612	9.959926	4.101396	4.910088	4.441748	2.338569	7.688125	5.714799	3.678137	6.648669	4.348681	5.839561	4.663102	11.496317	6.420067	6.245496	9.990816	6.124909	7.022014	4.731955	5.898844	6.967712	5.608635	4.999483	5.798931	2.336518	8.472971	3.256708	6.794689	3.927790	5.606580	9.148260	5.035221	7.079021	7.540021	7.784801	11.287623	8.897011	7.096402	9.185098	5.087171	9.734587	7.376545	6.072088	8.987137	5.713282	2.698004	8.278567	7.821145	2.865949	9.981316	5.938378	4.591138	4.845556	7.834833	8.652928	9.087338	6.800282	10.349433	8.605840	7.510485	5.532852	8.912140	5.301283	6.956155	8.845797	3.152427	7.158975	7.266719	3.096182	4.246143	9.826173	2.864752	9.055883	8.420447	9.475665	10.362914	7.585212	9.419406	3.556165	10.469092	4.912261	2.471950	7.982335	7.051448	3.349358	9.175799	4.034895	2.337049	10.129476	6.539626	4.597852	7.280723	6.577341	3.325378	6.504123	8.396068	11.051586	3.981075	7.704570	9.771507	5.543578	6.272846	5.673652	4.106685	4.037314	11.252044	2.920361	3.091985	7.865742	6.848077	5.937483	7.036325	11.549128	2.637835	5.372923	6.353116	10.499500	5.814587	7.808586	8.301551	11.396082	3.133333	11.370981	10.617103	8.574369	4.773866	8.386432	11.115127	7.662594	6.012241	7.617625	3.483336	9.758760	2.729409	5.445755	7.328600	3.108533	6.579116	8.606357	2.857811	6.330593	5.421009	11.288351	5.569986	10.285703	6.984065	10.401169	8.550597	9.767882	3.590177	8.431007	3.927830	11.591790
