5.656748	3.437447	4.443401	8.244715	3.635993	2.918475	5.514572	6.878240	2.824486	4.858233	7.051287	5.834081	2.497717	7.451420	3.158745	3.821411	7.160025	4.852615	7.085835	8.099091	5.172340	6.737228
7.694933	5.090363	6.466224	8.181721	3.872630	7.994569	5.187832	5.432565	4.352989	1.727480	4.094895	4.137305	4.146083	6.878221	7.276248	5.954496	4.270244	6.063816	7.121336	7.633406	7.004524	8.235644
4.913461	5.739105	4.181787	7.146747	5.438687	7.970986	7.893779	6.643880	7.353735	3.862114	3.565489	4.824900	3.128307	2.317979	5.170448	6.995193	3.541144	7.569230	2.671622	3.955240	3.172400	6.559553
5.903321	7.184406	1.813505	8.010842	7.846031	2.300904	1.818339	1.895289	1.707458	5.659298	4.634121	7.592341	6.718507	3.878098	2.944587	1.757410	1.763014	3.333807	6.267465	2.728104	3.675708	4.904643
7.283585	4.084206	1.905001	5.936505	6.893422	7.493246	8.211917	4.569589	5.334874	6.980599	6.372104	5.582266	2.153731	3.219762	3.588614	2.192003	6.807351	6.803942	7.545378	6.800648	2.929005	1.963238
5.736174	2.869234	1.779482	1.968979	8.209323	6.726459	6.091383	3.198174	4.759569	3.413896	4.332986	6.656473	3.328202	4.559007	7.447305	4.145872	4.435766	2.560991	7.662607	6.611705	7.334369	4.160634
4.871898	8.250903	4.412894	3.582172	1.815260	1.843564	4.611220	3.287978	3.070544	6.360214	2.656648	8.075894	6.282889	5.573257	2.590182	2.666282	4.481993	7.438906	7.814037	4.849196	7.557129	6.454318
2.301564	3.899653	6.729842	6.753004	4.349413	7.170827	7.069035	5.773992	7.916258	6.075743	7.749696	7.291033	6.924521	7.478120	5.028820	6.094098	1.702727	6.116502	5.329307	3.622437	4.929259	4.939689
1.901602	6.928478	3.256140	6.558665	3.339069	3.028479	7.821722	4.372409	2.243505	6.607937	7.516961	3.714764	7.001608	6.881009	6.203798	3.136241	7.375583	4.993318	3.518294	5.434541	7.796914	2.603977
4.965710	6.482201	2.911994	3.531463	2.143586	2.032966	3.053107	3.545710	6.020778	7.197173	8.447092	5.822516	3.072705	2.794737	7.541174	8.018842	4.243407	2.461780	2.904723	4.085705	2.514976	7.165152
5.237283	7.111716	8.045497	5.763203	4.783109	4.503024	8.140313	1.940713	4.222703	3.755236	7.151855	2.035121	7.972400	1.777682	3.671779	4.654429	1.882718	3.385299	3.834952	1.859261	5.954472	4.821485
7.129898	3.939546	3.997377	7.931082	7.002019	6.212691	6.838581	4.603696	4.323446	6.521069	8.177657	1.973149	3.478288	2.558179	2.758341	5.517935	7.279151	3.557026	3.623048	1.793965	1.982173	7.827643
2.506883	6.914734	5.336467	2.615781	3.947144	8.069191	4.584668	4.677941	3.584090	4.127375	6.628417	5.576405	7.532370	2.917325	7.582635	6.396688	3.154359	5.402431	2.626115	6.175990	4.639013	7.602794
5.806237	3.398990	5.144232	4.325665	6.497487	8.020734	5.187273	5.434233	3.061545	5.593247	3.818457	4.884798	3.729188	7.295395	3.840565	6.725363	8.309725	4.112887	5.908519	7.274473	5.078153	2.727125
4.425086	2.433142	3.084023	6.536200	2.852459	7.799373	6.054249	6.366163	6.456496	7.161161	3.240393	6.817898	3.224003	5.894438	1.755703	2.498600	4.513601	8.255751	6.274355	7.689056	7.333860	7.005214
4.331230	7.766092	4.963125	7.350238	4.435880	4.815005	6.547727	5.078229	2.698072	6.375933	5.071338	3.131515	7.419820	1.693167	7.702551	6.739029	4.580134	8.156211	6.158772	2.339875	2.685170	2.355026
1.829017	5.640647	5.877506	5.422189	2.183705	6.262841	7.946824	4.630974	6.827691	6.347201	1.790444	4.027848	5.944077	3.015480	3.642899	6.442126	3.011317	6.551043	5.236989	3.342824	4.073648	4.299080
2.771249	6.037899	2.145296	5.412983	3.650439	4.791185	5.284284	3.233341	7.386060	3.292543	6.460535	5.437764	5.764558	2.194515	5.173770	6.878996	5.674290	3.239682	4.956595	4.892721	4.828014	5.278456
4.484489	6.495679	3.221455	3.480400	4.398285	8.414633	5.357382	2.503334	4.353095	6.533177	2.630915	7.554880	6.338449	5.897562	6.693469	4.420487	7.010785	8.302766	7.748454	7.028196	7.740043	5.649847
4.354185	2.429230	2.484529	3.871629	4.877284	2.678494	5.084579	3.433825	2.359587	3.376343	4.945502	6.590335	3.788763	5.441961	3.898154	6.771169	8.360605	3.721722	3.470607	8.341476	5.287510	6.930185
1.982977	3.244447	4.978785	7.792941	4.188733	4.847093	8.352399	6.634851	6.055499	2.820324	1.872628	3.937828	7.444634	4.234850	3.564718	4.509794	6.132921	3.195499	5.510391	5.920933	4.219315	7.567082
7.451189	5.952865	5.774571	7.813638	7.416898	5.751290	7.415864	1.786271	5.781213	5.911622	2.231313	6.366019	3.329673	2.901942	8.024486	4.144473	3.947978	2.742713	2.230426	2.175749	4.743363	3.047854
