0.000000	14.274055	11.910646	19.196546	9.698986	13.066303	14.251904	17.994873	11.308013	16.660645	18.441037	19.474705	7.819660	18.398295	19.447672	11.602112	17.603512	13.496710	18.944144	19.386390	13.630209	17.280244
19.427400	0.000000	17.151100	19.174192	17.012004	19.226102	18.659178	16.557333	18.834636	15.312660	11.609646	18.317246	14.589468	19.219390	17.934579	15.735306	19.167436	19.297576	17.164155	18.761096	17.967367	19.319474
14.799713	13.933630	0.000000	18.922369	18.800414	19.505244	18.296190	19.097536	18.355797	13.140287	18.810470	18.292722	7.234946	7.842257	18.620579	17.949470	8.486614	18.055406	12.926348	10.823519	17.536383	15.386745
15.330061	18.201975	4.442423	0.000000	19.278053	10.411612	11.102511	8.479038	10.707954	19.478312	13.908417	18.509505	18.546509	16.734234	8.489263	9.834557	17.188543	15.747367	18.954219	18.825227	16.624250	12.688524
18.289403	17.936100	5.431166	17.409822	0.000000	18.163026	19.409138	13.666937	15.435896	18.400485	16.379583	15.679487	6.400696	17.850484	9.703609	9.781706	17.287566	16.754146	19.475652	19.329626	19.368047	10.465079
14.202951	8.552008	4.140510	10.928732	19.075475	0.000000	17.574107	16.499289	12.500477	16.337246	13.694579	19.420391	10.140580	16.994029	18.025705	12.929209	10.813890	12.978357	18.007787	16.207939	17.211692	15.457448
14.287312	19.314876	10.586413	15.779450	7.388828	5.081369	0.000000	16.274094	9.584674	15.906348	7.900944	18.850769	16.895552	15.650147	10.467099	17.348216	10.634379	17.732334	18.519561	19.194746	17.918269	16.986455
12.604294	18.113680	17.007133	17.595970	12.454494	18.849694	16.901624	0.000000	18.719201	15.154088	19.230586	18.599091	18.549708	19.477327	14.142841	14.630510	4.748468	17.446740	18.825102	15.416857	16.882990	12.718919
18.695894	19.298209	8.730339	18.267098	15.297127	9.532002	18.920089	17.464322	0.000000	17.230245	17.879769	14.439401	18.323495	18.929448	15.019022	11.977764	17.136238	16.533201	13.355480	17.752374	18.333628	10.144508
19.524500	17.426183	7.867993	12.735927	14.050368	9.208179	19.282633	12.069472	17.663237	0.000000	19.526382	19.364076	9.148032	19.352165	18.724329	18.686039	14.891224	17.566814	11.843933	11.383875	17.873851	17.281199
12.563069	16.921902	19.088332	17.391881	16.907867	17.913935	19.072048	14.205303	10.744701	11.821301	0.000000	10.320947	18.452859	6.039579	16.401572	11.930635	12.087335	17.536192	19.134001	8.283706	16.306662	15.371605
16.904486	16.481333	18.738434	19.127078	17.507751	14.510099	16.803595	15.450369	15.193102	18.274725	19.498281	0.000000	11.250990	13.958151	13.956996	14.943046	18.957152	9.021007	11.828843	7.547511	5.641670	18.780698
8.675822	17.936784	12.501959	10.345677	11.575079	19.345677	15.579125	18.777972	11.313446	12.388391	15.434375	13.944835	0.000000	13.006844	18.042094	16.739379	12.782399	15.744180	10.161413	18.285749	14.956096	17.983407
17.518691	12.613060	16.403979	10.989924	19.381172	19.198861	18.958712	14.276450	19.097452	15.065263	13.941309	18.288850	17.444849	0.000000	18.243538	16.041702	19.232324	18.404217	19.074468	18.182087	14.811295	6.813600
12.519321	12.116256	9.565632	17.246498	10.149462	19.458824	15.663528	18.132049	16.122254	16.601286	7.793882	18.599854	13.596734	13.908015	0.000000	19.091954	16.298652	19.409932	16.595291	18.452185	19.503771	16.296586
14.783746	18.044344	16.732190	18.066873	12.372251	18.341121	18.419553	16.884260	13.349236	15.085003	12.031198	11.775440	19.234073	10.318273	18.813546	0.000000	15.356079	19.447303	16.900208	18.360500	8.567476	8.865629
5.770175	14.330715	14.230025	12.888892	18.260522	15.371061	19.172448	15.766770	19.194330	15.706275	10.754389	19.461300	17.913475	16.345210	17.208788	15.878526	0.000000	17.836659	12.928791	15.725789	11.450567	11.432627
9.203771	16.437935	5.255560	14.793799	13.555612	19.185120	17.699407	17.955831	18.693527	12.128442	19.490889	18.027912	17.626638	10.198781	15.271588	16.592717	18.506020	0.000000	12.870317	13.282093	14.844987	17.247518
18.046030	15.535556	16.165573	11.373019	12.327145	19.495740	15.323368	17.602596	12.863804	16.199518	18.491851	19.506784	16.174077	15.513009	17.784290	17.096717	17.717722	19.469530	0.000000	16.408003	18.584958	15.213717
15.210431	16.368513	14.713060	12.848145	11.404491	8.818411	14.073346	17.590161	17.217693	9.994390	11.955298	18.490485	16.355408	15.128481	18.456672	18.870322	19.423814	16.593016	9.469005	0.000000	14.086663	16.101949
7.930100	17.619521	17.218042	19.418424	11.809854	14.653728	19.452853	18.093186	15.229878	16.317302	9.191316	11.332549	18.970098	15.552342	18.631258	11.259166	15.594940	14.874234	15.942616	15.487871	0.000000	18.415955
18.299050	17.436910	15.198016	18.620475	18.422759	18.613646	18.757853	11.157516	14.615723	19.523503	11.403455	16.046621	9.892925	14.126175	19.330830	9.585293	15.371894	14.433189	7.996749	10.410807	11.266477	0.000000
