32.095536	39.939716	34.436653	33.749571	40.879875	34.574364	42.826135	40.175750	36.509697	39.086816	38.323942	33.415876	40.678154	40.578416	36.032295	41.417125	23.132493	39.708068	26.386810	27.274695	42.062324	42.464672	44.086312	41.665624	15.693902	36.411793	33.631010	40.689546	42.560578	39.768397	43.534958	38.919186	42.464130	39.691525	43.191005	37.631202	34.999180	23.756410	41.434176	36.826651	35.257529	14.366865
44.369362	25.295635	41.653571	39.377012	44.265778	36.199990	40.046054	39.495745	44.369469	28.541471	37.515182	41.661515	43.380917	21.797563	43.121026	25.280517	38.628419	40.483744	39.076304	40.076932	44.304738	39.901626	21.717451	36.627152	33.911119	42.753302	42.379417	33.524696	37.319789	42.776738	31.357777	26.558842	44.211802	38.509475	14.485997	26.612553	40.123723	35.387948	27.834395	43.675435	41.740410	26.725494
28.170941	44.150394	36.662122	43.845134	32.710749	41.498961	31.676292	17.952638	18.948089	42.878666	20.561844	44.083584	40.683770	36.919607	39.341475	41.686868	41.294449	32.133116	30.706588	36.379347	22.027824	31.085099	40.851271	39.053511	34.739941	41.794450	44.295559	40.689220	41.347918	37.904130	42.651000	35.817047	31.921054	11.659408	43.217051	16.171278	43.310502	42.242513	25.976496	43.653148	22.706464	43.425268
43.852508	43.468708	42.136278	42.880801	41.840440	41.649236	19.668485	39.058773	44.136154	39.954182	30.292952	31.869465	38.496185	43.676036	35.048845	36.560372	25.503155	34.013696	44.186459	39.989027	43.208197	39.849925	17.649742	28.263290	37.863981	30.406892	31.216163	33.262613	36.718784	38.459815	30.703685	42.589765	43.813216	22.579095	21.176454	42.868889	40.806546	44.361067	18.994446	43.757311	30.136120	36.626510
23.806524	44.313500	36.937440	34.669606	42.772495	34.281072	19.791693	27.202690	35.928278	43.197228	15.726197	35.390908	34.693257	43.787318	26.421263	38.591988	20.293352	30.722438	43.692325	41.932587	21.899640	29.875417	17.758262	37.986236	40.907123	38.016480	26.637181	41.774821	41.031493	42.738172	26.573601	28.177722	43.733243	24.907889	38.199927	43.558343	35.960215	39.304097	40.374941	41.747021	29.018389	35.274551
38.634715	32.929794	40.374783	22.302082	39.667706	32.857361	42.829944	43.898162	36.621667	43.101430	43.354767	39.264035	42.818653	39.855428	42.886318	35.330133	32.721435	31.766922	44.095442	40.416720	31.199636	34.953263	40.859122	41.103736	42.572633	38.598926	39.525266	36.072672	37.804092	30.730009	43.042187	19.749321	40.968119	34.336616	44.325143	37.170022	39.545505	36.940139	24.639266	44.071511	23.380049	42.575176
41.206999	26.799595	24.312449	35.525438	38.686824	41.771898	35.978652	26.357525	43.310044	23.380794	34.283820	39.417918	17.506684	16.279660	24.809092	40.468388	42.293803	43.726343	38.948756	41.461968	32.885458	43.917536	42.956891	28.124154	43.320085	37.684154	41.846596	40.020098	35.134260	43.999414	32.136937	39.697772	42.729556	43.822369	36.740776	42.691995	34.565325	40.376144	40.889032	33.606031	42.677904	41.615585
29.469588	19.560570	42.614874	29.402424	43.694637	39.080657	25.909199	33.134119	33.359457	42.188199	23.138191	43.635766	28.826897	31.668305	33.966578	43.856500	42.459465	29.750106	31.141381	42.874530	42.656305	35.151669	25.482944	38.916775	43.094007	35.671219	31.397397	36.805271	43.728811	34.555696	43.366191	29.312139	26.197412	31.871041	42.473242	43.619361	23.956458	42.719865	41.937355	42.688109	29.040986	38.958073
25.600836	28.492646	34.022904	38.881702	23.477790	37.772720	37.831661	30.365255	20.392955	44.155857	34.690630	44.126944	16.617372	41.288094	32.423625	44.307815	36.533306	21.435234	30.708260	10.808703	41.483188	30.328491	32.420093	44.025546	38.437717	43.043482	44.238855	37.710795	43.480933	42.393853	36.260348	28.322206	41.634192	38.695924	37.245248	14.715369	42.959035	42.805777	37.686096	40.845069	34.650885	41.053972
33.926808	33.039462	39.206450	36.962866	34.954334	36.760130	42.296898	27.216184	41.747823	24.994615	39.614704	35.136775	42.148703	43.915240	37.833088	32.781637	33.659023	43.086044	41.374482	41.271743	38.544751	41.543646	41.246217	42.175862	44.322651	32.005464	32.671432	40.091771	18.572108	39.771262	35.976042	28.000877	13.057124	42.193501	23.639846	43.609098	41.598591	26.773544	38.651019	43.242760	31.563261	37.945258
35.941848	28.898824	43.641054	24.006352	29.078153	38.178819	36.937992	37.180069	33.754327	36.961789	39.484432	35.396573	38.750820	14.355416	36.648460	39.599124	40.617189	18.327464	38.471225	43.476742	35.889069	37.445698	41.009074	33.512813	42.412330	40.768097	36.524730	38.917492	44.058342	15.745721	34.370400	36.905733	24.300534	43.698357	23.248560	27.309111	28.746560	43.765408	38.786488	40.819852	42.871097	37.019997
41.915862	20.768801	24.081994	43.288046	29.857046	31.585340	33.646710	36.525635	43.389114	35.745366	25.617118	24.127411	31.484584	43.513355	41.731808	24.438908	37.427635	36.084495	37.441484	33.132568	39.397401	35.486099	33.414267	41.639911	37.909842	44.234402	31.700770	29.003126	32.930344	42.656350	31.366593	42.695942	35.694744	37.879082	28.097700	32.934233	44.017066	42.493367	29.294858	28.416481	19.105163	43.189329
42.533717	36.159684	41.023215	38.784719	22.824370	34.263981	42.429917	15.404671	26.901907	30.316877	41.132300	20.200634	31.697165	23.149498	30.327899	39.884802	42.322367	39.501573	42.930744	40.849729	41.848631	38.916729	42.441138	32.489951	34.074290	43.161846	37.889769	41.834512	31.470390	21.202220	40.548202	34.485915	40.179281	42.940317	15.466336	42.235231	42.445630	34.785786	21.352219	44.141429	44.272716	44.350783
37.259208	15.960063	37.830436	32.741652	14.436848	40.533252	38.353969	42.540799	40.833412	30.523352	16.497463	38.982550	40.910008	33.328990	42.845978	22.147581	35.319928	41.674140	34.321495	28.628915	43.116513	38.967348	42.708408	35.212701	40.236175	43.446451	41.542518	42.118878	13.714534	20.857745	38.657020	43.423979	41.824424	38.895493	29.227294	44.310051	44.162355	30.593737	43.297596	41.047121	33.029310	31.452975
42.359688	43.962575	28.348050	43.676782	41.525233	40.465219	42.549210	37.998080	35.243719	40.774955	27.377707	39.963610	42.472724	18.162477	31.635679	40.383669	37.925898	44.276689	34.890623	21.177611	34.657590	41.284128	21.802546	36.703971	42.469093	38.595433	39.940472	39.112635	16.034821	27.435600	43.816728	28.133149	44.159259	40.473341	33.642039	44.308481	35.350394	41.843198	16.256174	21.917654	24.750931	34.152351
33.084003	27.138330	40.846871	39.901910	36.847980	19.770644	37.980395	37.790419	40.084600	36.019677	39.602985	41.930043	43.322184	42.406162	33.738434	40.457944	43.290263	43.878723	16.064468	41.305775	36.892041	26.304471	42.773231	37.956087	43.460836	15.597351	40.426784	18.103328	35.179504	41.072263	42.481343	33.759836	35.239848	39.034276	38.356993	35.688866	41.030820	43.038496	40.248686	28.203004	37.880129	43.679263
29.917677	43.188998	37.358588	35.622377	38.920519	37.848552	40.768810	39.876696	44.110440	24.481046	41.004247	21.323624	43.977408	38.352630	36.799397	20.704272	39.813235	41.682274	37.593481	16.451634	39.794421	26.343562	17.463727	36.729995	42.325595	31.412711	40.314971	26.559441	41.672394	37.674484	25.983458	32.598100	32.600987	41.465888	38.562126	42.062958	37.118049	29.788246	40.115754	27.580224	31.003550	39.339174
31.198624	31.659163	39.340578	34.836275	24.767192	31.838162	26.238581	39.236419	34.520204	25.191839	39.188389	23.510322	31.447432	29.176497	37.952549	34.056601	33.374562	38.626800	13.093541	20.194718	37.674423	44.220594	37.527436	39.775730	34.465067	25.996814	39.961135	34.728303	16.820532	36.577644	23.457084	28.273062	38.490187	41.017990	31.521832	35.490269	33.438594	41.157798	43.843509	44.262874	38.839949	16.835716
30.126951	35.119800	27.738181	43.404447	29.048476	35.575864	29.508932	38.935495	27.507017	44.213373	32.231489	36.788671	31.802367	37.262818	29.187841	44.266314	43.969609	43.207370	31.629228	38.096154	39.103884	37.552093	41.964344	15.729932	41.959058	40.275590	30.061204	25.808873	43.413939	44.077321	42.768876	42.979730	42.882737	36.426334	32.840024	23.469078	31.151370	35.527972	44.329790	42.030698	15.409785	20.809165
28.377465	43.246600	42.208911	36.125398	44.276213	39.902060	34.159400	36.562516	31.478809	35.452538	17.486396	31.653110	42.394044	43.376575	36.935190	44.062505	33.275401	29.876326	40.213418	23.360519	42.189190	29.079383	42.180322	43.075321	20.533374	35.003477	36.662421	26.144018	42.176145	38.981471	41.198981	36.241752	38.933497	41.507684	40.044957	22.449024	39.151637	14.695580	19.710513	20.491433	20.982495	43.780124
35.444590	42.478704	42.672947	41.339425	37.496169	30.405961	34.837462	38.247825	39.940057	40.085135	26.449305	35.564295	34.850957	44.323958	37.187145	28.429055	30.307488	30.840534	41.217577	18.572056	36.199338	41.505373	41.955367	39.113682	39.567500	23.902772	40.071327	41.342284	38.759289	41.547983	42.771753	31.382261	36.855915	37.716503	33.964246	23.692922	43.402008	30.213415	26.064508	14.354871	36.840879	44.213733
33.055239	38.494065	35.336452	29.346813	36.117139	38.982075	26.590246	44.002882	40.093196	26.271013	42.929778	37.586360	41.906335	43.718159	44.141736	19.223677	26.989077	34.093222	39.133755	25.744249	42.913312	42.474201	26.240763	26.155662	13.475584	24.185551	37.571766	25.707837	36.348854	36.753215	42.341367	19.482614	38.817954	28.587967	41.528244	44.315546	35.318164	30.446291	29.334227	29.692711	20.783493	41.933489
24.119604	19.181747	39.090548	42.144332	41.674107	41.576853	36.559703	43.198698	43.345402	41.512414	43.684883	39.217540	44.335257	24.537195	41.195969	39.951788	44.089673	12.291063	40.949140	43.807573	14.331587	30.465616	17.398810	18.702823	41.797158	27.072265	40.559644	38.377779	30.644670	16.805183	28.032675	33.196053	34.910322	38.367224	39.059645	34.648417	43.701120	44.109479	43.262043	42.902317	23.757200	31.594239
43.488763	41.595860	39.850706	21.265787	33.590637	42.378548	25.454527	19.898275	37.339931	36.897322	38.820610	43.136414	38.559280	43.750760	13.649922	31.163996	39.909792	39.490450	39.709387	43.659798	26.659550	40.981942	33.160424	21.958370	33.697468	41.057844	26.713036	27.773063	40.559732	34.842392	20.465442	43.189144	39.991562	39.459881	42.527839	38.450514	43.242858	43.939139	37.189964	28.315812	39.805894	40.041849
44.300417	43.536358	43.793333	24.727458	33.584105	42.477320	33.847520	22.523841	43.587011	44.092296	15.208285	35.985004	19.305680	28.349054	33.784947	24.497259	44.076081	38.858568	43.244348	41.591824	42.558916	44.182975	29.577209	38.486703	36.932383	38.462900	41.909960	21.624036	35.887064	43.910889	38.512346	41.088967	39.892399	44.183923	25.961947	41.384896	19.563328	17.670895	43.140318	38.506195	32.872711	39.495915
42.242090	42.778308	44.022040	22.381097	28.482941	44.141245	37.216223	24.855051	37.193057	29.487314	33.875132	29.073666	43.369813	39.514588	42.120147	42.682976	37.444135	42.255560	39.945298	42.279498	43.311190	42.153585	39.672622	29.221687	41.971411	31.294315	30.964962	41.720617	43.656168	35.610996	34.781347	40.624287	31.165758	34.374137	43.333496	43.242831	27.467063	32.804495	38.526644	38.637618	41.903341	41.332937
40.108161	38.217374	37.009902	41.136831	39.436546	23.973243	29.418993	40.176909	40.659298	28.326454	36.764499	33.853010	27.854656	28.832321	43.963749	40.754809	43.752559	40.343172	38.501707	28.865380	25.989762	37.139556	42.592182	39.534528	44.319183	33.330561	40.472015	39.120052	43.090972	26.916745	32.131363	44.303663	39.357627	34.907300	17.288985	21.352474	34.530729	43.601084	41.213339	27.448189	38.482558	41.184701
42.729422	38.058138	44.349636	41.483118	43.153288	25.691655	42.346217	29.545673	41.477763	26.716459	36.941961	28.205607	34.738781	32.856568	24.054036	21.887254	40.082568	43.493757	33.735932	13.354147	34.495005	37.060376	27.782456	25.904597	33.671048	26.862716	42.089254	43.541766	38.933745	36.009328	37.529287	36.826890	42.039319	28.312646	43.967626	32.442862	44.071190	29.491161	37.704593	36.898202	39.232716	30.623601
24.522941	44.046946	43.860844	35.431761	44.089525	37.556907	41.571542	42.061742	26.430556	38.568053	41.771221	26.864684	38.780617	22.748580	44.365794	39.214618	38.424893	35.815953	30.874364	44.058846	44.205224	28.307712	36.061608	33.118230	35.052730	39.510136	32.108430	43.148158	32.379089	39.371742	31.943903	29.472257	43.783953	36.566238	39.873736	29.535672	41.383681	27.539734	40.590644	34.280055	40.400328	42.910695
38.535909	31.979741	35.948830	31.180152	39.493660	39.720487	39.737327	18.559202	36.662594	43.992949	38.758983	40.096418	26.759971	37.595443	34.140973	26.191495	40.125301	35.896624	33.167986	25.358128	38.154917	32.644759	41.035486	35.142518	34.966978	42.931909	38.041794	43.650760	43.461064	39.910645	43.952076	26.911733	41.197531	43.923900	34.782198	24.467455	36.909103	43.022254	24.844863	42.848391	37.388646	44.234106
34.963602	38.572307	31.031181	43.887121	43.416320	40.966899	33.797527	41.281329	39.912036	40.231773	42.736873	27.667339	40.036472	42.958105	41.147710	39.717230	20.990548	32.006059	27.605824	43.710449	41.896586	18.521620	42.669088	44.228271	17.565421	23.612780	35.670037	42.380443	44.143643	36.839046	23.990357	39.186190	41.443558	38.166642	35.954880	23.442520	42.892762	43.894461	36.968826	44.042342	41.791683	25.893138
40.601700	29.167187	23.491174	39.801332	25.793239	33.891903	35.937258	42.808400	31.836046	41.949415	24.150829	44.215621	24.533435	36.671880	41.019876	40.628984	36.124584	44.315852	43.836568	40.722526	44.040143	36.257663	18.603491	34.582497	26.707133	42.929641	35.350347	43.926512	41.816759	38.011292	42.632335	42.192150	35.799935	42.422299	44.067146	41.498986	42.792171	29.905576	30.060564	40.937810	39.928698	43.668095
30.107577	43.024842	29.480119	32.360873	21.847312	40.293425	40.050712	31.278967	36.710546	35.981940	43.259053	42.068874	32.776007	41.365401	41.694444	24.144945	25.936225	27.881369	43.690219	34.654754	41.965431	43.231159	44.299956	40.726431	43.876495	33.459784	39.886267	41.274276	38.968597	39.367553	42.382771	44.121073	40.759113	36.039138	42.756921	41.704468	39.970735	38.802673	43.521207	30.195817	43.995364	26.769741
44.265644	43.425618	38.366150	31.003278	44.282803	37.235686	26.621421	43.487016	41.101290	42.807110	39.002530	35.705967	43.756260	44.283420	29.608655	20.153094	43.559890	23.573117	43.585632	39.877932	24.913517	43.186931	37.422042	16.763100	43.476223	38.090978	36.405781	42.181152	35.940129	29.148739	43.266779	20.146097	39.749391	24.901368	43.840369	37.255625	38.034417	42.607746	40.678808	39.534735	44.109013	42.535818
41.359226	39.599398	27.010007	41.393969	35.173085	40.748476	40.346513	42.331464	35.277213	32.904316	14.530300	43.904746	42.390823	35.603061	23.997373	43.922568	33.957064	35.024774	29.544666	29.147841	41.639855	16.503914	41.510997	37.271173	31.561468	42.103243	43.023577	41.154282	44.102065	31.614174	41.227832	39.393378	39.791918	21.132941	22.454304	31.879518	31.865058	41.060017	32.957761	29.143172	26.627046	42.619454
38.725931	39.134775	38.498809	33.801983	18.438829	43.829149	43.159580	31.099745	43.536007	43.174278	43.322568	33.773141	34.787364	33.234014	42.451027	39.110171	23.544276	38.629852	23.992349	37.321449	37.906086	43.220004	37.575994	35.917674	33.825903	38.747194	42.517255	39.360743	38.933403	43.949540	32.139988	28.780514	43.229755	41.983799	21.558107	41.194317	39.460935	35.058027	44.345977	35.908241	22.094009	17.387286
44.336685	27.483488	38.798831	28.604667	44.201960	30.304510	34.640646	34.539764	43.201514	38.498724	36.004286	41.746951	42.760207	37.132697	43.569439	39.947759	43.829581	43.446203	28.189315	40.174233	39.228956	43.765909	36.825771	37.981048	28.138561	43.395037	34.276920	39.128802	34.526363	40.545610	18.588420	35.828664	33.048618	31.191994	29.975295	38.065911	33.930353	38.167979	43.323506	23.683679	29.026081	27.918935
43.576716	38.821925	43.388781	39.945433	41.628062	36.580919	21.224708	37.862375	42.247234	43.459898	34.812209	23.118793	42.466335	43.176137	43.977468	21.744941	42.836993	26.233279	44.035411	41.484006	43.896447	41.894401	36.605642	37.694302	30.575996	42.075779	40.354989	36.590578	20.583268	15.972331	36.317786	33.027774	44.363326	41.798989	32.995921	44.023891	30.926882	43.831007	29.896208	32.892555	37.513742	33.932775
41.694548	43.473145	23.679634	43.014063	37.722985	30.133156	41.542959	40.081614	27.249760	41.906411	20.860043	42.175210	22.424322	41.831507	38.481770	43.761812	36.957392	26.109293	37.107936	42.995779	42.298545	30.664242	44.335130	38.489831	36.626167	41.459544	38.845665	42.882067	16.637615	36.037352	21.701923	40.670368	38.991585	35.197826	39.867178	28.608974	31.688989	28.934138	39.633388	40.986484	43.374146	42.589069
41.381118	39.171440	43.593444	22.835274	25.811917	39.058331	44.170378	34.154404	42.823072	15.289948	35.510434	42.803231	37.937412	39.422679	38.602468	32.327792	43.911870	44.163184	40.813822	30.740239	41.521851	39.648731	44.167625	23.252245	42.474650	15.554381	36.016070	40.495267	42.583626	27.496457	39.286274	44.092533	30.894035	43.538177	38.209153	34.041892	33.441070	19.329029	35.170863	40.276418	37.090486	38.263636
41.886914	29.953983	31.496539	42.192626	38.462204	34.629639	41.782120	41.911148	32.702618	38.247308	10.619262	23.748494	35.211782	43.954674	40.195700	42.147734	39.647371	24.033526	27.285184	20.354239	39.845483	36.845424	36.522832	43.222861	43.953283	43.759697	35.521448	29.364446	41.704612	32.887284	33.594304	16.299574	28.401074	31.589612	26.875002	35.214898	19.923829	44.116602	42.057449	43.563777	43.856485	33.271027
40.120869	33.330955	39.123594	41.893878	28.030950	41.956630	41.556235	38.019429	14.433299	36.653354	29.438852	43.100694	25.771128	41.541127	43.408113	42.969440	44.101655	22.383907	34.050600	34.597537	42.808397	39.807202	39.619685	43.201981	31.817220	25.971708	31.032867	42.737718	35.862815	24.804668	22.812090	43.563482	42.162250	39.074247	43.688833	29.599000	37.299934	39.181896	38.408589	31.171214	41.198830	41.815918
