0.000000	8.281417	6.910579	11.136588	5.627760	7.580890	8.268569	10.439587	6.561037	9.665701	10.698373	11.297928	4.537703	10.673582	11.282248	6.731622	10.212588	7.830537	10.990188	11.246703	7.907970	10.025084
11.270490	0.000000	9.950177	11.123622	9.869498	11.153731	10.824901	9.605777	10.926671	8.883835	6.735992	10.626572	8.464365	11.149838	10.404615	9.128980	11.119704	11.195188	9.957749	10.884016	10.423633	11.207890
8.586312	8.083962	0.000000	10.977559	10.906822	11.315641	10.614359	11.079160	10.648932	7.623803	10.912654	10.612347	4.198554	4.550810	10.802512	10.413252	4.924553	10.474698	7.499713	6.280018	10.173651	8.926806
8.893928	10.559711	2.578819	0.000000	11.183864	6.041102	6.441840	4.920159	6.212987	11.300019	8.069338	10.738087	10.759550	9.708384	4.926090	5.706395	9.971895	9.135976	10.996032	10.921214	9.644591	7.361769
10.610422	10.405497	3.152315	10.100242	0.000000	10.537120	11.259897	7.929273	8.955315	10.674852	9.502677	9.096604	3.714667	10.355838	5.630442	5.675740	10.029331	9.719934	11.298477	11.213778	11.236063	6.072114
8.240175	4.962484	2.403702	6.341044	11.066364	0.000000	10.195532	9.572110	7.252697	9.478121	7.945307	11.266424	5.883896	9.859072	10.457470	7.501372	6.274433	7.529879	10.447077	9.403119	9.985322	8.967816
8.289107	11.205223	6.142491	9.154585	4.287810	2.949424	0.000000	9.441491	5.561456	9.228189	4.584849	10.936029	9.801952	9.079586	6.073285	10.064509	6.170312	10.287308	10.743920	11.135544	10.395155	9.854679
7.312913	10.508498	9.866673	10.208213	7.226025	10.935405	9.805474	0.000000	10.859716	8.791859	11.156332	10.790049	10.761405	11.299448	8.205310	8.488170	2.756333	10.121656	10.921141	8.944271	9.794666	7.379399
10.846197	11.195555	5.065920	10.597484	8.874825	5.530905	10.976236	10.131854	0.000000	9.996083	10.372824	8.377322	10.630196	10.981665	8.713517	6.949510	9.941556	9.591780	7.748620	10.298931	10.636073	5.886174
11.326810	10.109732	4.565737	7.389263	8.151673	5.343079	11.186521	7.002703	10.247230	0.000000	11.327901	11.233760	5.308193	11.226851	10.862690	10.840481	8.639391	10.191302	6.871884	6.605039	10.369391	10.025638
7.289002	9.817236	11.073821	10.089836	9.809096	10.392641	11.064376	8.241540	6.234302	6.858757	0.000000	5.988514	10.705231	3.505210	9.515432	6.922174	7.013064	10.173540	11.100311	4.806862	9.460381	8.918024
9.807135	9.561695	10.870872	11.096295	10.157044	8.418329	9.748615	8.963710	8.814488	10.601908	11.311602	0.000000	6.527962	8.098185	8.097515	8.669449	10.997734	5.234515	6.863132	4.379850	3.274413	10.895386
5.034299	10.405894	7.253557	6.002858	6.715942	11.223088	9.038391	10.893804	6.564188	7.187684	8.954433	8.090461	0.000000	7.546403	10.466976	9.711368	7.416219	9.134127	5.895979	10.608303	8.677019	10.432937
10.163389	7.317997	9.516828	6.376537	11.243676	11.137931	10.998638	8.282807	11.079111	8.740338	8.088416	10.610101	10.120559	0.000000	10.583819	9.306698	11.157340	10.677017	11.065780	10.548176	8.593030	3.954162
7.263626	7.029838	5.550411	10.005510	5.889048	11.288716	9.087347	10.519153	9.353420	9.631271	4.522751	10.790491	7.888554	8.069104	0.000000	11.075922	9.455735	11.260358	9.627793	10.704840	11.314786	9.454537
8.577051	10.468281	9.707199	10.481349	7.178322	10.640420	10.685912	9.795403	7.744999	8.751788	6.980503	6.832157	11.158355	5.986962	10.914438	0.000000	8.909019	11.282034	9.804653	10.651660	4.971455	5.144392
3.348949	8.314281	8.255879	7.477987	10.593670	8.917709	11.122611	9.147230	11.135303	9.112142	6.239921	11.290152	10.392374	9.482740	9.983638	9.212052	0.000000	10.347819	7.501130	9.123460	6.643722	6.633316
5.340523	9.536523	3.050459	8.582882	7.864702	11.129961	10.268209	10.416942	10.844824	7.036907	11.307314	10.458751	10.226001	5.917654	8.860012	9.626301	10.736065	0.000000	7.467213	7.706054	8.612572	10.006102
10.469259	9.013120	9.378546	6.598742	7.152160	11.310128	8.890046	10.212056	7.463436	9.398235	10.727847	11.316534	9.383479	9.000042	10.317444	9.918634	10.278833	11.294926	0.000000	9.519162	10.781851	8.826445
8.824539	9.496257	8.536052	7.454353	6.616997	5.117004	8.165001	10.204844	9.988803	5.799102	6.936479	10.727055	9.488655	8.777006	10.707442	10.947370	11.268410	9.626474	5.494365	0.000000	8.172725	9.341643
4.601761	10.221873	9.989005	11.265283	6.852117	8.501637	11.285253	10.496611	8.835819	9.466553	5.333298	6.575269	11.005243	9.022857	10.808706	6.532704	9.047564	8.629536	9.249225	8.985462	0.000000	10.683825
10.616017	10.115954	8.817338	10.802452	10.687772	10.798491	10.882135	6.473745	8.479593	11.326231	6.616396	9.309551	5.740250	8.195643	11.214476	5.561815	8.918192	8.373719	4.640419	6.040635	6.536945	0.000000
