22.162166	30.021546	19.030707	25.591750	23.972924	25.326219	27.145349	28.091101	29.524573	22.942727	28.689459	18.709722	27.315258	28.273658	9.184106	27.197203	26.283011	26.982215	29.220813	28.565746	18.508352	27.660924	27.695277	16.648636	20.816109	14.875293	27.797119	28.245987	23.697709	29.375960	24.041203	27.253017	18.066653	28.945582	27.410021	21.992620	28.196521	27.401992	23.710393	22.624246	20.486386	24.925186	20.999779	29.913248	26.732231	30.008782	21.750128	29.278043	25.428763	22.162237	28.066069	28.896877	30.083852	22.285624	20.692068	11.422782	13.879580	29.833192	15.344613	13.822951	26.500033	28.382060
28.081021	24.088275	24.292062	25.856455	24.109071	20.959621	25.965587	26.897162	26.731583	30.068123	20.086670	25.685411	26.914494	29.833436	7.308184	20.946090	24.660902	11.962082	26.662920	28.241290	9.636758	13.214116	23.154622	13.847321	25.176330	26.369288	11.048203	25.845237	25.122240	12.501111	29.717200	26.174935	27.737860	21.391864	14.229648	29.942297	25.258893	10.916641	23.736713	28.164721	16.499490	26.998086	27.001363	20.717919	26.354900	24.902034	29.895155	17.654152	23.954148	26.136117	25.873265	22.530812	24.986170	29.164973	15.150494	29.808587	29.117881	24.551336	27.972577	27.998600	17.410981	30.054646
24.135636	21.956272	30.057338	28.755521	24.546526	11.938109	26.792780	29.823264	23.507606	29.310951	23.573065	27.826971	21.694463	19.382147	19.419118	16.391412	25.671186	22.984225	23.350982	23.136017	29.531088	23.951136	28.180689	23.155555	19.895150	28.054484	28.469432	29.140060	28.588469	28.793349	23.483460	17.475330	29.454676	23.191026	25.302779	28.200891	21.317140	28.370855	29.632141	29.046194	12.471061	30.056229	16.799426	17.574454	30.069818	20.669498	30.035466	29.820114	29.936788	28.663013	26.593383	22.720489	24.512504	18.941979	13.643088	29.779539	21.624915	22.938393	19.793866	29.731536	29.586965	29.449856
30.084743	16.737754	27.700494	30.068995	13.631035	25.523731	28.532353	19.746949	25.442921	26.628418	17.648596	26.241852	25.491126	24.417720	12.576970	29.469024	22.599817	29.258582	27.796791	29.566760	28.574697	16.334434	27.084479	27.494695	25.943188	23.710290	24.447473	17.433813	23.091722	29.662078	28.647473	24.535522	19.369377	28.739564	25.988549	25.862080	28.768257	25.899242	29.458754	29.821018	16.495560	28.822273	29.630531	20.199191	28.838116	26.457622	23.958666	12.960766	28.750370	21.760330	26.547873	13.286438	10.196828	24.422739	22.548419	22.828257	24.420778	30.066280	23.179317	26.401153	19.466268	24.074779
30.009687	28.086802	26.699458	28.810623	29.646906	28.902924	21.284289	29.392188	25.205121	17.075630	27.821087	25.416716	23.376266	29.893016	20.780454	29.658364	25.359140	29.298156	17.899577	18.972897	28.799692	25.616549	29.751313	26.883480	14.369843	25.650012	13.026763	21.599082	19.376146	25.448542	28.181407	20.936262	24.063141	27.916334	29.878228	26.334764	13.163725	29.490629	22.897907	25.414904	28.836389	15.029089	12.645365	23.298335	29.632282	25.752597	13.365472	26.065278	29.927536	20.072200	29.746805	17.055989	23.833194	27.527273	21.126534	29.728133	24.977588	12.451548	14.808463	13.795975	27.729193	19.913433
16.848189	22.234121	12.734022	30.005221	24.364741	20.868497	28.236458	9.185033	28.858941	30.047359	21.053876	28.862340	18.465846	24.919676	28.586972	25.435793	23.875841	14.587239	30.006996	18.124124	10.209001	23.398650	22.224709	25.183280	30.031387	19.448055	20.966456	29.488586	17.113863	26.777396	25.503641	24.784841	22.534285	27.701776	19.297950	29.704312	25.163315	27.483156	29.008769	22.827263	24.386341	26.877001	29.352596	24.184971	11.418897	24.704577	27.294365	29.174559	20.551869	20.001061	28.910151	19.034590	22.631748	19.781257	27.389742	28.664916	15.900707	27.306319	26.240440	21.628562	25.728574	14.520328
24.835914	28.085450	21.978196	18.593767	25.482155	24.198657	26.351585	25.538305	20.969049	24.210732	18.685197	29.523095	10.471960	24.957347	27.229328	27.090687	26.895760	26.775622	28.179058	24.102780	28.550459	24.656285	22.231748	26.036908	27.675780	28.128253	29.265068	24.851322	17.200026	20.376093	20.360291	23.355919	25.176274	23.783857	28.740320	26.517393	19.701798	25.750279	26.292582	29.710029	29.832184	29.501403	22.723597	29.070716	24.874150	25.253257	21.226941	24.135812	29.033028	28.680653	27.429815	23.809585	29.519241	29.399488	25.113908	25.182121	27.484892	19.789686	29.737592	24.620792	16.886770	29.180796
30.080147	19.596129	25.822456	20.081575	30.039523	23.063322	29.380892	29.691927	29.438782	22.970214	17.566443	26.947952	28.419748	23.994361	22.088483	15.473630	29.898567	16.281220	19.996975	28.610404	20.727670	16.109124	24.802970	27.958015	29.032204	26.397742	27.152449	23.677452	26.128439	19.404344	26.597263	29.604838	27.488326	27.993999	26.177757	30.044500	20.526308	20.086325	25.269509	14.583536	12.629095	25.414032	29.865820	13.272974	29.959560	28.487209	29.544644	23.611762	21.843250	25.368045	27.272182	12.352215	27.657851	21.778790	12.620833	28.710186	26.374310	29.906064	22.461222	23.680114	29.398163	28.507056
21.255690	24.330970	10.831573	22.593186	25.964281	29.474021	24.542242	19.870972	22.319602	29.377819	22.964328	27.829797	29.955107	8.625866	28.755522	29.601878	26.600849	22.119682	28.484781	26.374618	28.873373	29.241395	19.465942	27.897804	29.389772	16.528607	25.479732	28.309067	21.757722	27.358152	30.070093	15.701414	16.479074	15.062591	6.753305	22.927995	29.446205	14.393991	26.793594	29.059278	23.485382	25.630552	24.544073	12.211772	29.395149	26.163766	26.721364	29.240055	11.724712	17.184764	27.968051	22.293834	20.597758	29.473254	29.321610	18.490264	28.906060	18.625985	29.487469	29.720992	28.680400	29.251957
28.431111	27.156345	29.723971	26.391903	13.235293	20.851185	29.901445	22.062826	13.842690	27.662553	21.023308	29.987312	29.295320	26.338344	28.375635	21.467009	16.958236	17.012218	13.125290	15.648266	22.073312	27.331079	16.901836	17.812192	19.042107	27.699430	22.449471	21.362587	18.501728	25.835646	29.825959	20.718815	30.015235	25.417258	21.264181	28.363480	25.676822	19.709039	28.143289	27.772103	19.813435	23.200398	28.885265	17.102279	22.929857	24.660408	21.102070	29.019898	13.711481	25.914347	22.940854	24.697527	26.573196	29.879555	13.946315	28.848142	17.768419	29.693617	27.821394	27.188957	28.803099	20.467638
