0.000000	5.283568	11.995722	11.458939	11.683796	12.279675	9.007214	10.700070	4.253517	6.405789	10.386594	11.158931	12.149306	7.508175	10.481770	11.367343	12.240405	8.492002	11.376909	11.023361	11.067622	12.133142	9.855577	8.884770	12.274597	9.360648	8.659916	9.992191	11.720530	7.423020	10.769502	10.547959	9.638042	6.498939	12.156669	12.002533	11.100627	9.639383	9.795370	5.248703	12.276796	12.105303	10.699917	11.830214	10.772529	9.911957	7.325132	12.150030	7.597775	8.160517	11.662178	11.877396	12.061105	10.108400	5.895872	4.874560	8.825998	10.580772	11.486475	11.011381	9.338886	9.049247	5.072547	10.413429	11.473568	9.761553	9.233613	11.494004	7.926545	9.455234	11.612029	11.912575	11.037846	11.614567	11.649459	10.667335	11.531759	12.213566	4.793442	9.663712	10.816190	6.187792	10.825529	10.166262	12.241720	12.287305	11.672605	5.022503	4.407609	12.175466	11.156996	10.747959	11.178277	12.260268	7.807800	11.974349	7.720961	12.056505	6.168506	12.146557	12.195937	8.688575
6.391444	0.000000	4.647762	6.860688	10.173713	4.959764	9.404321	11.089024	10.893893	7.216548	6.474364	11.312720	5.634781	11.917528	8.951759	5.266931	10.418866	10.666104	11.451105	10.733490	7.646808	9.270701	6.891727	11.604216	7.915093	10.476840	12.225140	8.771389	11.811033	8.200570	11.809030	11.868227	11.722961	12.276676	10.048241	11.334252	6.856915	11.894850	10.097582	8.866201	11.029011	12.188456	11.529029	12.237116	12.153771	7.660421	11.148904	10.545458	11.095311	8.762327	10.947208	11.562108	7.712682	11.642350	7.632353	10.420589	10.190424	6.189470	6.709852	3.455573	7.438441	11.545685	10.473737	9.590854	12.191785	6.076486	8.955383	12.065883	10.399196	9.335490	12.173931	5.953840	11.642772	11.252237	10.857009	9.790015	10.056045	7.623442	9.491561	10.985208	8.598058	12.063384	7.085039	11.653098	10.350064	6.409774	12.182312	12.061139	12.007814	11.691125	5.277770	9.301320	11.152191	12.083577	4.101836	11.897510	10.973406	11.836271	5.141733	11.209397	12.033321	11.685743
10.954454	3.737486	0.000000	10.557429	8.793790	10.510128	11.988759	10.121492	12.070954	12.087547	11.562014	5.339917	12.022352	10.812878	11.277077	11.863950	7.821949	11.777155	12.087547	8.999199	11.601000	5.127981	12.184912	8.916644	7.719773	9.791975	8.591534	11.073037	12.281761	12.122346	9.790447	12.253569	12.271525	12.247929	7.790824	11.078307	7.572398	8.259826	12.049739	6.601833	7.357481	8.671942	12.197207	7.926373	10.333836	5.673635	9.411095	12.242991	8.302074	9.595581	12.255464	11.807514	5.766590	3.544797	11.870614	9.274122	11.120817	6.669838	12.046061	10.786334	7.858257	8.729974	11.754604	11.327866	11.770057	12.137832	11.378378	4.092606	11.962628	8.803590	11.906461	6.351551	12.186611	10.816017	9.403154	10.481633	10.817522	6.077964	2.762152	6.614685	10.478756	5.515286	9.007220	3.132694	12.070353	11.801252	6.683039	12.264227	9.572231	9.436982	7.217383	8.241895	8.176582	6.750644	12.172431	6.483192	7.717270	6.338986	10.407829	8.708036	11.697413	11.219647
12.175152	8.115726	11.996446	0.000000	11.648191	10.460253	11.638720	12.270002	5.981710	11.644288	10.337612	12.198962	10.428768	11.720527	10.256649	6.656967	11.630454	9.319398	8.611662	12.162832	11.832148	10.158340	11.891724	11.110811	12.196661	8.268068	5.908393	8.701383	6.577767	7.252028	12.101010	10.690171	11.510910	6.044438	10.479181	11.515009	11.146167	8.119504	8.415774	4.347269	11.214794	10.996322	10.749266	7.923358	10.975620	8.780737	12.222835	10.639564	11.018346	5.973198	11.514417	8.226013	12.272575	12.151433	10.738886	9.806093	8.224093	8.743133	7.757578	10.581812	7.556427	10.579336	10.225221	10.507576	10.681011	7.102331	3.610088	5.750212	8.883267	11.919350	11.879282	12.166925	9.126487	11.733462	5.641631	8.777546	12.070696	10.470419	6.406790	12.257346	10.053475	4.724864	9.795195	11.889042	12.071558	11.433298	11.416331	12.111990	11.224032	10.239741	7.454546	11.737765	10.010214	11.942898	10.972677	11.030649	11.119397	9.802354	11.228694	12.269637	9.011790	12.172567
4.629444	11.364819	10.600741	7.214721	0.000000	12.156531	9.557491	7.162574	12.014434	9.365934	9.822694	9.994815	11.343876	8.068934	10.112266	10.603201	10.955140	11.111183	11.546693	8.020475	9.179929	9.652200	11.346012	9.694413	10.654462	9.610115	8.241388	3.832798	10.072209	10.676273	9.144106	12.203300	11.892025	7.326082	11.071067	8.149571	11.635000	10.985150	12.167153	12.271245	10.683766	7.401011	10.798974	9.220886	9.463673	7.005267	11.745267	12.226144	9.340139	11.958342	11.521388	10.109772	8.386743	8.607874	10.792587	4.663442	12.166907	10.080948	7.155001	9.877653	10.318512	12.079337	10.468683	11.956065	11.213352	10.379135	11.541556	7.220831	12.037275	12.044558	12.212282	11.998876	6.760133	11.319446	11.706289	9.608344	12.018082	7.575664	4.932725	6.921879	9.769133	10.779996	5.566086	5.167135	6.966731	6.867736	11.929145	10.186968	7.669737	10.325174	11.553401	10.953432	11.810911	12.025571	10.179448	8.854757	9.188135	8.045840	6.229301	9.609753	9.896996	10.552516
11.128668	11.949387	11.946954	9.412644	11.742614	0.000000	12.279977	10.846408	9.089223	9.022831	11.554471	10.983222	11.045784	6.404791	8.027158	12.007189	7.492497	11.180624	12.239765	10.315486	12.102725	9.054638	11.378255	11.226893	8.698870	11.593484	8.263015	10.467812	7.879787	3.730727	12.111825	5.532159	10.068907	12.093880	9.080837	5.956621	8.554834	10.723707	7.170039	9.885499	12.177107	11.656986	10.960458	11.761141	12.274991	7.967570	10.839263	12.036668	12.137179	9.623673	11.968332	6.857988	11.604569	9.955638	6.105526	7.880407	4.440781	12.284888	11.828809	8.285952	12.175084	6.326384	8.149138	9.934085	9.811934	10.317953	7.780777	10.233817	11.950648	11.774397	11.567229	9.248511	5.513012	11.086699	11.494309	7.471009	10.977409	10.088186	12.017371	11.763523	9.187308	11.486180	9.595822	10.842196	8.318686	8.529410	11.060394	9.206579	12.208645	12.103353	10.158996	12.208405	8.588518	10.146087	7.902332	10.812044	11.810617	11.605622	8.924826	11.912164	8.895313	11.912071
10.100115	9.173777	8.488152	7.489651	6.707570	4.773824	0.000000	3.983984	11.732378	8.094632	12.070917	10.652874	7.509480	11.792803	10.730191	6.780253	11.308783	11.422524	9.862946	9.479612	12.161397	12.050993	12.038810	12.247725	7.741869	7.960946	10.085042	5.246840	12.144320	6.453816	11.927765	12.226783	12.120641	10.953102	12.080907	11.595811	10.423500	9.617084	11.078766	10.884683	7.927363	11.814602	12.259323	12.237642	6.871699	11.410205	10.891453	10.745200	10.486615	6.327987	8.586277	10.496187	12.082758	10.968870	11.745757	12.281711	11.198245	11.483627	10.391593	10.418462	7.372881	5.922088	12.158774	10.987304	11.781278	11.520727	11.602538	5.796034	11.047719	11.691024	10.137466	5.189219	11.009731	10.342220	12.043330	12.080063	9.543329	10.964023	12.250734	7.173122	10.409679	11.606920	11.410962	12.226909	5.807932	10.016918	11.367881	11.923280	11.651015	12.136551	11.178140	8.684649	12.225193	12.258228	10.299878	5.291453	10.446145	7.283046	10.370380	11.068810	12.284757	6.089827
11.883851	12.007536	6.751077	4.633240	11.899069	12.017250	4.400688	0.000000	12.098437	9.628197	5.341063	6.638471	10.622440	10.151073	11.078216	4.239406	10.418826	10.814553	11.183446	9.969668	11.955986	8.141953	5.530539	11.193062	10.647453	5.553220	11.901039	9.866392	11.434926	11.761692	12.209517	7.870293	12.176931	10.092778	8.675260	8.918014	9.925727	12.264747	12.058162	9.385764	7.076469	11.132518	10.767359	11.096108	11.514388	11.991843	8.072141	8.610893	11.894394	11.604889	10.958696	12.090224	11.251444	10.727170	10.610500	7.758523	9.737629	6.394132	9.155790	10.645471	12.133286	11.608689	10.902997	11.491377	10.686513	7.216219	11.418304	10.236348	12.096878	6.535419	10.533609	12.289853	8.643013	7.786662	10.596945	9.524483	9.475556	10.630390	11.806800	8.759233	12.028476	6.896755	9.978471	9.922355	11.596632	11.933589	11.420699	9.386791	10.075798	9.327672	9.705204	9.663106	8.156696	10.441274	12.077913	11.861078	11.034934	11.211677	9.961165	9.257673	11.514564	12.171119
7.756235	10.984888	10.508265	8.509754	11.070637	11.175953	12.088758	5.985827	0.000000	11.380183	11.342505	8.282026	6.496930	11.050455	11.715533	9.874688	7.986594	12.165266	7.163348	7.890671	6.403599	12.231569	11.590666	9.170133	11.958953	11.424152	12.105738	12.058406	7.818269	4.175762	11.176214	9.375075	10.283908	11.109581	6.949001	7.442958	11.906247	6.265758	11.626428	10.535823	8.551221	10.229452	10.863358	10.325437	8.556261	4.747689	11.160301	10.304588	11.609963	11.701463	10.519928	8.727139	11.332927	12.113948	7.431694	11.165745	11.530056	10.806470	11.089956	11.939977	10.671264	10.938193	12.154193	11.602283	9.752788	10.930562	4.799749	9.948212	10.838860	12.243877	9.169432	5.067466	6.612347	7.265619	4.962635	5.393160	10.206312	9.771317	12.199810	9.362327	8.837354	5.374878	10.827218	9.930308	9.351923	11.746182	3.590437	11.956609	11.911129	12.015482	10.192043	7.787053	8.980771	11.080390	12.283556	11.269809	11.197693	9.256029	10.062930	9.033419	10.316052	9.380987
5.813593	11.882775	10.400338	12.135465	12.231674	12.158436	7.304870	5.560105	8.468995	0.000000	10.265177	12.069810	10.810507	12.179300	6.136903	12.285418	3.526515	3.386791	12.261438	12.258608	11.100625	12.198158	6.038770	10.050714	10.238934	10.527699	10.745305	9.559156	8.461264	12.081892	9.642080	5.637211	7.166623	9.650780	9.122206	7.330995	7.241287	8.499436	11.786202	5.598338	12.215429	11.932635	9.492783	7.054849	8.957700	10.735980	10.430819	11.569999	9.420410	6.217716	10.676478	10.232716	12.106520	10.336708	11.799687	10.580923	11.567823	4.323608	11.933159	12.165620	10.551638	10.215690	8.793552	11.521708	9.479153	11.007292	10.505950	9.536532	6.027875	8.160761	11.229637	10.775062	7.914051	11.954548	10.801756	12.201876	12.280540	8.857597	12.265682	10.678896	12.006917	9.271492	10.216250	10.386654	9.804513	10.705705	6.722060	9.543144	12.026802	10.936115	12.098678	7.905293	11.264005	10.668530	8.865046	11.973829	9.451876	12.134957	8.636184	12.263036	7.114476	9.402183
