0.000000	30.574090	34.903150	44.583543	43.750095	39.509257	36.698595	33.208656	20.446332	46.561689	43.301947	41.896557	33.123518	19.226662	18.455700	32.644382	45.915200	41.850063	39.218565	46.943306	41.997371	45.862121	46.282256	38.584349	33.767315	38.987661	47.162517	44.811457	29.753046	46.809787	36.757011	22.997537	43.610964	35.704278	26.270283	39.318607	40.499000	37.828546	46.458045	14.173832	45.989085	44.560260	24.117476	46.170561	24.011975	43.737126	39.125624	45.556187	40.760823	38.473854	32.291538	43.450752	46.476400	46.709824	24.500233	47.163089	41.481093	42.894926	42.990765	42.389375	43.448707
31.838761	0.000000	44.513424	40.828287	47.062419	46.108168	45.579795	13.218203	40.608725	31.933821	46.974387	41.387386	28.865973	44.957989	14.779908	31.226861	29.949089	39.456654	38.367038	35.209070	41.861702	22.453709	32.452538	10.656510	30.294778	44.901718	42.508734	25.370141	34.043621	34.162925	41.967310	30.944173	45.631552	37.734839	41.015281	26.227109	18.948025	36.932363	47.072157	46.824712	43.709261	44.494798	42.007938	42.558404	40.584180	40.671171	39.996055	44.993826	45.247979	44.667859	23.989653	41.060661	42.143211	36.362374	44.719349	44.738523	44.426361	46.972374	39.299267	39.408292	32.779004
16.688016	39.848730	0.000000	46.788866	41.475792	41.339798	45.184320	37.729471	36.722918	28.053822	14.773848	23.920430	39.507975	43.964500	44.900702	43.059894	36.985213	46.845055	32.407271	47.238095	40.539672	38.164317	43.051252	46.358166	36.846242	31.320311	47.019377	45.613109	15.442058	39.009929	39.349884	27.226486	47.365551	44.480002	44.967333	39.079694	27.090739	32.359986	34.800020	34.907574	43.033270	28.386093	41.720137	44.346150	43.142924	30.804029	46.928829	41.060825	46.470530	29.361095	35.101070	34.756091	32.239038	41.545319	44.783388	35.512478	44.334348	47.331081	46.105093	37.440496	41.728626
33.794931	22.720020	36.578318	0.000000	37.862278	35.294264	18.121994	42.832805	47.183958	38.170776	37.037918	46.868526	35.146515	46.997597	45.628089	40.126735	46.702702	33.986209	38.752185	43.299158	41.152027	26.791669	42.987247	40.623802	40.606522	42.834245	44.799846	38.649900	42.686804	44.745946	30.647480	33.997502	34.314539	30.462584	42.218167	23.204663	25.943500	46.814669	36.145047	45.033520	41.389717	41.755156	31.535101	46.124132	40.573021	45.949908	43.052395	35.411338	44.197346	42.114235	23.797628	17.630184	23.675839	44.493553	44.327063	40.751364	30.856612	44.372483	33.297778	30.713706	47.306026
47.270861	40.938469	41.460951	43.843286	0.000000	46.196709	46.708047	46.924909	40.274872	31.587720	43.487665	41.405759	46.642743	42.017774	37.131852	43.813439	44.279203	41.676786	40.225685	45.519722	42.928393	23.332187	34.267895	18.937392	30.390907	40.793933	30.331373	27.485556	37.675276	43.001123	29.446259	25.751045	26.936929	47.173986	46.205170	45.949822	31.469892	39.794407	45.646484	32.849797	43.804348	33.285900	39.572961	41.581934	39.673825	36.487837	36.762162	19.062301	40.168486	39.843699	45.545299	40.161410	24.507366	28.046225	40.879776	44.400596	36.024459	33.133566	47.226323	40.745127	45.145838
33.312692	46.850212	40.856993	35.924229	45.692672	0.000000	43.734893	32.115988	43.167119	39.871241	27.079691	45.033082	21.428401	46.419933	43.605680	31.734825	28.458570	36.179378	36.420641	31.462072	18.065160	39.830542	44.875425	40.874871	16.470987	35.369391	46.728238	46.211771	44.609880	36.817771	39.807853	32.432628	39.387036	43.407395	41.004275	33.711254	35.403413	47.049064	39.804208	36.557134	25.855500	38.361040	46.424598	38.024955	37.556650	41.565130	38.189267	42.873919	37.720680	46.608712	44.905242	35.219212	45.368691	32.504672	46.361339	29.429841	43.940571	45.585075	41.942324	42.788211	29.428031
45.270165	35.074541	39.997931	41.454352	24.793907	22.217115	0.000000	45.693364	47.096019	26.091840	46.285708	46.961306	42.841638	30.536865	25.423023	33.234369	47.388326	36.622481	45.540180	43.602904	40.587938	40.831944	38.664332	37.595604	42.348383	46.149846	45.819391	45.047415	35.332497	46.097953	38.220842	46.049270	16.753768	43.194760	37.852682	40.100034	34.827617	29.022199	47.333404	11.898972	46.966066	45.870705	34.795390	45.174481	33.106017	38.852644	23.826863	39.625413	25.381568	47.386445	31.969172	44.919820	45.805938	46.546955	45.246694	40.441384	47.292248	45.338610	47.170471	46.601890	35.028341
47.388718	44.274037	38.812707	44.340316	37.304788	26.285955	37.121960	0.000000	42.066878	46.262004	46.238159	35.989648	40.145450	34.812984	39.634479	29.806690	35.469560	46.525810	42.183890	40.876409	27.435080	46.460510	42.269507	30.649843	38.295676	45.372969	32.786653	35.290270	39.365925	46.171054	46.257288	46.256152	44.406230	26.744137	39.946750	44.822590	47.216007	21.768889	44.925958	45.901256	37.115917	38.437647	47.064350	46.574510	46.581870	22.121575	37.372084	15.374029	29.280094	36.149101	45.362892	45.932384	33.859518	42.164232	41.647914	24.524440	21.238196	26.880546	43.983016	37.356161	46.374475
47.300053	43.749923	37.536065	46.632139	45.856625	23.390859	46.088242	38.988026	0.000000	46.974047	46.904840	26.697330	46.950961	40.574410	31.558924	41.634987	20.928369	44.068681	26.053431	38.246967	45.061270	39.241212	34.175689	36.937984	38.638097	42.668753	25.706065	34.366215	45.095405	43.444415	45.581433	26.643908	34.349428	43.920821	37.560812	41.149303	31.552219	32.455942	42.670204	38.592796	46.171637	46.028446	42.707786	16.465934	21.102110	47.233496	46.557585	39.736987	36.172445	45.453272	42.582431	43.793470	44.136612	46.476107	47.092769	32.834530	36.176253	46.434487	41.092979	37.307156	38.387500
45.797191	37.476261	35.336792	46.096448	29.189865	40.240769	45.994014	33.460760	43.569272	0.000000	11.542464	31.809475	42.043516	40.392205	44.581412	47.233053	35.741573	44.431355	39.088947	46.022397	45.409453	29.980378	47.200124	32.070393	46.459395	24.999090	44.260220	25.147242	42.258370	27.685025	38.999070	37.576590	28.953011	34.569501	47.314241	45.629570	46.061093	46.501303	22.798006	41.805180	47.106556	41.757050	44.844653	35.880300	35.461936	45.195211	41.729963	42.850698	42.873348	46.025854	26.933144	43.334394	43.949773	45.318529	38.271560	38.410218	21.671583	30.447080	44.719259	46.778111	46.635636
