27.126545	45.847323	38.719559	44.647748	37.438181	46.475452	40.928924	28.127074	44.173594	23.486945	34.842019	24.999836	28.642102	33.036333	41.984327	26.976660	39.907674	30.146911	40.501379	45.726255	43.474727	40.401272	27.843383	44.817823	44.035279	44.943282	40.536230	43.747086	45.830564	41.834727	44.913478	37.936239	29.749775	45.044801	32.351948	34.711076	43.847794	45.296074	43.991734	46.549159	19.963339
45.818357	38.067626	45.873901	37.164624	11.008395	19.281521	44.174193	43.947236	23.051070	46.110596	30.524673	40.880676	42.179214	45.293912	32.297896	15.794627	14.798266	38.297490	30.376687	45.448169	33.755494	39.441497	34.026485	46.408853	32.238054	44.157643	15.737398	28.776580	40.254145	46.290373	36.871216	42.317876	37.518156	24.660378	35.680063	37.978320	41.197463	35.741940	45.247933	20.934160	44.330465
46.346276	18.442788	45.851817	45.756733	45.452600	34.894300	39.937026	46.356418	45.751460	19.682593	30.644723	44.682590	40.233367	26.072237	40.409833	45.117325	44.692404	46.032529	37.447842	41.218574	38.963797	31.664396	42.513981	43.846431	33.741819	43.513542	26.135564	45.606387	45.714162	45.970864	44.058517	40.684821	35.578788	45.259954	43.823840	43.158962	39.842387	33.011557	31.352982	38.551577	46.265406
29.455960	41.627516	46.149937	37.406202	42.536834	43.097625	42.328066	42.472765	37.994672	23.753007	25.241346	46.055900	45.703228	41.580608	29.909021	27.666761	36.135385	46.298127	21.963069	31.528353	38.570402	42.422987	38.234729	20.931051	37.145527	34.636668	40.702153	38.658014	32.643977	38.756671	43.380057	43.908645	46.330460	45.636154	34.867371	42.273191	39.369850	44.282738	26.081769	37.607920	42.381157
46.502851	24.229811	44.893748	46.237890	46.477021	31.320211	23.196715	38.620461	23.688766	45.003328	37.234243	37.876715	46.275929	25.893551	41.523857	29.305211	40.664957	21.114500	44.213750	40.809349	38.216253	46.283612	36.098958	45.534158	25.312481	27.019642	34.419204	44.353436	40.850604	43.298211	44.130131	17.157849	12.434508	28.688498	37.697525	40.872470	35.356891	36.348199	42.195890	43.159307	39.211165
32.509360	29.436534	46.407926	45.935719	19.757876	35.150321	46.544738	43.692438	44.554568	23.470707	40.430285	23.185360	41.931603	46.099427	34.664929	44.473486	36.284492	44.372792	45.430039	29.252921	43.050321	41.482982	39.000422	20.369255	35.718510	45.076021	30.492876	44.983378	46.213722	44.283850	20.301161	25.492641	37.992794	41.002561	38.139544	36.249179	19.475163	40.286125	31.785807	46.528057	43.810962
46.491910	31.997027	15.006031	33.817694	45.815623	46.344172	44.173393	40.121417	22.783300	41.470496	35.834327	14.790647	40.453476	46.126154	34.845777	41.682236	24.155264	40.557110	39.130012	29.066924	39.587536	42.756853	44.830904	33.394790	43.876742	44.362301	41.454024	34.690773	38.657216	42.254714	39.889938	41.755539	41.946732	39.760121	39.706548	39.164983	23.117152	26.672593	14.326344	44.151490	20.251464
44.138712	41.780107	42.299315	44.969048	40.861598	45.799831	21.611080	33.949166	37.972187	35.813017	39.352663	42.845954	41.147830	39.532690	45.409091	38.917674	41.620878	30.800509	43.310318	35.563426	30.217517	19.257862	33.036997	25.207181	39.505982	46.141730	31.358214	40.150191	42.006660	32.357520	39.549325	38.076262	41.537227	44.282344	41.214056	46.446290	19.776301	46.229937	41.695788	44.183001	41.228888
42.985095	39.832252	38.216514	43.643338	21.029481	43.537472	34.435419	23.784040	36.853661	35.337721	42.905533	38.653921	31.121944	37.050384	44.055511	42.217658	35.456858	44.663510	43.150701	37.314203	41.121895	45.669688	32.105069	42.338815	41.452098	45.863658	40.589342	46.213580	45.219582	40.032207	43.682445	41.106928	29.734157	46.300256	43.864496	39.720812	35.490389	45.522476	22.996879	15.138057	41.969473
42.806172	44.219486	41.665923	35.812677	25.666945	29.860800	46.032314	46.136466	38.109440	44.559415	40.805494	33.001396	39.026152	41.354155	34.606537	43.819453	43.187172	45.006854	44.967111	36.068508	37.445853	25.140590	45.073708	39.805468	25.600902	43.405906	37.912148	37.720396	33.111920	23.937637	42.561887	41.515159	20.267023	44.322688	30.242759	35.880458	26.030945	42.302980	42.313268	34.064033	33.730504
44.862194	34.623732	46.315065	45.896119	35.170918	37.978883	38.037616	45.188363	45.399570	46.278364	18.326281	27.378939	33.227331	21.545296	42.916496	27.778334	40.360351	42.673132	29.405370	37.970048	30.316868	34.376963	46.093968	42.819789	43.914611	44.077904	44.824484	36.269591	46.406362	29.127778	33.482018	46.317621	44.024251	44.162050	37.703607	26.621340	37.848953	35.837697	44.572920	30.478674	26.455591
20.841681	45.949619	35.727154	42.425664	17.317875	42.033757	39.583999	25.866315	24.542653	38.722078	17.237327	14.098672	38.827792	35.392809	46.539660	45.664901	13.307874	33.821218	45.386289	44.782953	44.043968	26.378106	35.254642	37.029825	17.638230	42.888006	36.775328	30.250237	46.350761	41.575313	34.955617	46.155160	38.083695	40.914598	43.811685	44.383432	30.974828	22.352860	35.593447	39.582745	42.564383
15.619073	26.609143	32.632608	39.623343	43.357935	26.546200	44.953575	46.261880	19.522583	26.390545	41.919161	29.408187	45.237709	28.268250	45.232767	45.772689	45.932641	44.427444	44.894710	35.574764	45.137886	42.639388	35.463874	40.044736	41.474320	39.912921	26.830777	43.835813	42.988005	41.420696	44.318414	39.505453	44.553061	43.469918	32.322380	34.940387	21.959248	41.734138	46.039823	36.718697	40.836386
37.825006	45.681823	39.144692	21.727342	45.315954	44.446392	45.783083	24.384759	40.766872	33.230171	17.845956	38.785429	21.170705	46.540822	44.708823	36.562882	35.277133	30.310940	34.881091	36.059766	46.313878	44.785776	28.809373	39.813361	40.504952	42.986644	34.511403	44.628047	43.841427	27.895768	41.907404	43.123092	27.370237	25.913310	41.194276	41.937084	29.286000	31.230999	17.472442	43.805690	42.674193
43.697551	41.225145	32.565717	43.845496	46.141078	38.664246	43.108285	42.918524	44.716161	25.842608	44.511481	44.111632	45.912131	29.518831	46.380885	46.411401	31.735527	24.861450	34.639661	46.381568	44.359035	34.437148	42.985992	35.494753	44.126699	40.061693	37.075471	45.960295	20.018180	44.863434	20.855291	21.978365	43.502022	45.162437	43.168607	34.619602	44.548132	34.993894	43.383554	30.434213	38.063715
41.222939	42.675182	35.949002	37.516647	42.428158	41.827369	35.217470	33.425661	21.982851	22.659019	42.873886	34.473113	40.624681	22.929199	41.849291	46.524027	41.234283	43.477209	38.690049	39.446038	35.639570	45.972441	32.843289	43.810561	39.553512	27.390602	32.952553	44.416610	41.939505	42.255256	45.804969	42.317073	21.083811	45.973029	35.064284	31.955795	26.193809	35.201626	38.912775	39.681702	42.832966
36.088958	45.653362	46.273364	41.155158	38.141097	28.721806	34.048961	38.391122	43.235360	45.684695	21.640845	45.872661	44.088273	46.474306	46.532560	14.484053	45.545219	41.240511	40.567200	30.842176	44.105461	36.619797	32.156361	42.406588	40.859537	41.459231	44.725558	46.170098	46.379360	35.312733	40.703625	46.438840	40.970519	18.905070	36.301050	46.083732	42.292309	46.515644	12.786018	21.112135	21.728111
45.468190	32.509952	39.973920	38.566065	45.720574	44.057416	27.956341	45.752476	44.110990	46.263887	42.797225	35.753333	26.075693	27.605763	21.605918	41.672165	43.013731	33.250795	44.113798	45.994237	24.966854	11.442831	28.443759	36.896500	27.381539	37.126745	40.993543	37.740713	23.547690	46.122337	44.698493	46.419943	27.211069	32.959547	29.640398	45.587239	46.102523	45.959117	34.839073	39.445578	28.795993
42.727602	29.720038	37.700459	46.269855	41.462475	16.344501	46.310624	45.196309	43.417974	39.241543	15.663711	19.628393	41.138676	41.023037	22.539584	25.372330	42.160162	35.831462	14.148082	45.047242	43.139431	39.359600	45.629045	44.213321	44.493500	38.441115	42.939847	43.513369	43.353964	24.591894	46.290218	35.027303	45.047271	33.570910	39.793082	41.207312	16.130785	38.332920	25.184791	36.677424	46.385094
46.193427	40.909777	28.386876	40.629016	43.209077	46.065980	27.074011	44.577341	42.204072	44.027959	13.437115	46.309450	28.547925	34.014273	29.223081	41.471438	46.164492	41.241900	45.831790	43.272353	34.985858	37.532631	31.333872	44.193987	43.320785	45.546051	31.347876	42.247340	45.428528	34.778747	41.293747	30.162228	42.253686	46.116523	39.437758	36.223473	38.400545	44.260957	45.751812	44.806379	44.264987
41.590144	36.146890	43.802704	41.122072	45.087459	17.051911	18.993054	39.361938	19.426932	46.460644	46.230562	44.746590	41.420036	45.591891	45.180417	44.766872	46.373385	36.671334	38.361435	27.994508	24.740938	42.864562	38.959658	42.050325	35.742257	46.081894	46.406730	28.747992	34.913849	41.108030	44.357515	44.898874	43.270152	46.535345	21.390313	46.374719	43.026863	36.787171	46.361994	45.977498	35.918012
38.212816	41.871498	13.362780	16.481474	45.574701	34.899675	35.193479	23.288924	36.358090	39.403865	37.256887	46.231989	38.686347	35.319666	46.250990	37.911920	46.344399	43.198206	44.599159	43.854596	45.839338	40.372705	44.864224	41.632255	45.962339	45.442508	45.869506	23.731727	26.519713	43.885714	33.848208	39.362475	40.139279	41.438144	36.973089	45.109249	37.393441	40.236438	44.149074	35.765018	38.916724
31.577311	34.913997	42.867458	40.506621	45.240567	38.799678	43.816218	37.555817	45.104043	41.690050	43.225058	16.001554	43.824054	37.670491	46.013722	32.099779	35.631821	36.455822	43.402251	39.970671	36.917501	36.160573	43.442877	46.010012	44.504081	42.509235	39.681372	44.971951	46.361298	17.756984	38.929312	46.525675	44.423443	29.671018	44.239096	36.810885	37.691549	19.949304	16.606750	44.075295	24.493225
38.061674	42.526555	46.298240	40.736370	34.912839	46.039333	45.906105	41.134455	29.956879	43.494465	45.021969	46.306211	33.896435	33.279532	34.109126	35.728630	45.002183	40.068158	44.298010	24.694011	36.649584	36.208309	45.804623	45.745435	46.004992	40.772253	38.492222	16.000722	35.403048	26.329914	19.286764	45.925506	31.488251	46.297215	30.354081	39.835252	21.122400	43.784519	42.279904	42.389427	41.372183
44.656107	44.615374	35.662637	34.327046	45.427411	34.593576	44.888134	29.511092	18.717340	35.700110	42.456377	46.086283	46.415365	36.386355	40.756065	23.210784	40.419795	43.920210	32.760167	36.929438	43.083541	34.182803	46.082956	17.982472	27.598401	43.279331	44.380325	23.542510	39.284841	42.276862	22.836049	16.072298	41.622484	18.593072	37.312659	27.769051	33.220554	35.243115	38.975024	28.067354	27.613413
40.692717	30.555581	39.306106	42.108926	37.762230	23.942814	46.222208	23.423953	44.089258	28.157266	37.992834	45.087327	37.511551	45.974262	28.638458	42.709527	36.712895	42.487376	38.554697	42.784169	27.737006	43.352901	31.861564	46.105032	42.115450	45.951414	24.171012	42.230638	26.165733	31.102099	40.218770	39.454185	37.683442	16.709019	24.967925	40.768888	33.926380	36.115975	36.759386	40.313051	18.108544
39.533840	19.690338	38.869937	38.289079	38.009003	36.787192	32.014642	27.815842	35.583578	42.692889	46.341361	37.163408	42.589644	34.443987	28.253598	27.148638	33.782231	30.483472	35.446893	41.005951	37.025165	46.540469	44.853715	43.231400	43.470116	41.453374	44.913368	30.149020	34.483179	43.103865	42.025393	32.352325	23.810147	34.309586	44.389371	40.037244	30.110158	43.557610	26.569474	40.265143	16.634433
31.410824	44.951124	44.063287	39.984420	29.935635	29.420167	24.293103	45.896335	45.852485	41.620590	36.927599	41.451172	21.013264	41.036874	45.602430	38.744610	42.240161	46.303568	44.703518	43.961879	46.174775	44.374714	40.761898	38.711027	40.272684	42.189115	41.863034	38.222714	33.332300	44.730146	39.566829	46.312641	38.249922	44.603543	22.481111	28.104782	42.613986	41.337730	25.628415	39.882321	32.618046
35.124876	30.063108	46.326151	26.994398	45.515885	40.645611	45.444121	42.419664	44.693021	45.663553	42.929768	44.712252	34.253980	44.320525	25.235864	26.972424	39.548576	44.278600	43.516892	41.122925	32.795260	34.337367	14.624236	27.572896	34.008249	30.569597	22.542400	46.034397	37.580645	24.442564	45.172249	36.221427	36.421464	42.647301	33.315012	10.537041	28.402376	44.933984	41.800330	34.378206	46.494938
24.555112	44.167163	36.356368	21.432696	39.020095	38.084690	11.054158	28.964753	41.996880	23.527790	35.026518	44.700753	20.468585	40.921146	44.417584	45.434675	14.446955	40.980657	39.548065	20.937491	41.942168	43.967904	37.076148	28.730821	46.017038	42.779685	38.071120	36.265172	36.943065	42.028614	45.096225	40.821378	42.013771	39.857809	29.900812	36.310638	34.435373	29.216736	33.251543	27.739218	30.994788
