0.000000	17.750857	60.546363	62.261255	57.000790	52.739829	47.001653	61.079284	40.910259	56.270676	41.261026	54.995824	61.324314	52.226724	53.902419	46.766845	49.417302	32.632087	48.747920	62.074177	26.937170
47.876537	0.000000	30.677784	47.137572	27.835441	56.758917	55.095739	61.337786	61.783589	57.256684	28.000736	31.486627	32.395957	35.035681	55.746556	44.916669	43.219852	59.994866	47.985349	52.337318	45.540029
54.032391	46.392121	0.000000	60.981986	53.768331	45.810318	61.095896	60.095824	55.869527	58.818063	59.927931	58.182977	61.306751	52.160747	43.128274	50.551819	48.862724	37.747294	47.335980	53.706176	56.377137
59.463621	44.589516	61.354381	0.000000	61.251414	62.351044	56.886568	45.584996	60.938046	49.648222	48.340367	54.817913	62.236724	55.286024	53.773227	42.593788	24.633878	52.292138	37.037825	61.338794	22.029167
54.411397	59.897212	53.451264	56.875141	0.000000	30.299709	61.676751	42.748290	27.337467	42.969299	52.967631	22.456513	47.471598	49.761841	62.350167	49.228884	26.384492	54.198225	49.729437	59.270810	57.781704
54.189987	61.663522	60.338935	52.376200	43.479036	0.000000	44.426349	43.056114	59.591651	41.139194	50.132334	49.298018	27.534870	45.931891	61.702162	61.191999	41.910319	61.610448	35.573929	18.224583	61.238801
54.696436	43.074042	61.822132	58.319844	60.926083	62.251685	0.000000	57.963317	59.518508	30.245235	61.627298	49.312195	51.036081	54.735776	42.636375	27.466649	62.213702	62.217303	54.878173	35.209312	29.150965
49.433534	51.078265	23.201979	47.495551	40.570986	59.318718	52.457524	0.000000	36.674342	53.801258	51.513515	37.053309	52.444269	59.052569	54.170841	49.508675	39.561497	40.749376	52.851674	40.228725	47.781279
61.682249	34.971196	51.054921	50.910248	35.989117	60.631013	60.213407	59.202027	0.000000	59.521269	57.751966	54.237443	48.592816	53.867601	61.295468	59.494971	61.096019	58.604116	61.560537	46.827825	34.253118
41.085454	55.114976	61.080065	30.811168	38.047307	59.221846	62.043632	44.053802	47.633453	0.000000	35.826582	33.315730	30.005135	18.776436	61.909698	62.115177	47.305546	62.130543	52.285716	35.452802	49.697845
54.348555	49.597507	51.956880	43.721315	61.758208	25.855154	56.382356	62.377527	59.062175	62.100670	0.000000	50.528157	49.741483	58.104084	43.004759	52.841729	39.633115	56.816496	43.464959	61.350954	62.003894
58.662168	62.391046	36.974294	32.474966	37.138693	50.202782	62.231813	45.996868	60.298485	49.134408	42.600443	0.000000	45.389060	47.532478	54.101970	61.878739	26.955946	37.643932	53.946911	56.377516	50.910812
51.760541	59.649017	27.675020	48.054019	47.698369	58.859776	33.465657	50.002810	33.959748	43.733239	57.409772	59.854043	0.000000	61.635670	47.504036	57.840637	55.445755	37.254983	55.065978	27.353422	51.310644
60.249067	61.559943	59.217186	60.622214	61.748752	62.273005	22.689045	60.940620	33.064593	59.257917	58.538026	52.930934	48.406411	0.000000	18.338687	61.201913	60.733861	46.043835	62.335119	45.970002	61.556488
51.676708	44.033144	43.729665	43.942547	45.251542	61.424134	23.328910	48.994727	52.144980	62.376641	57.359725	62.178130	61.104738	52.390319	0.000000	40.915109	56.985332	60.581986	44.109266	60.470033	62.346910
43.833665	48.996673	60.036519	39.767376	46.539145	56.575097	37.520275	38.435895	61.823545	56.104409	40.710519	52.554196	53.036836	51.577817	51.465487	0.000000	57.665392	41.837074	44.739225	29.521588	50.723694
56.567304	61.655103	56.453956	39.860758	48.249153	36.745654	38.806020	57.480636	26.729572	26.847966	29.380219	18.840537	56.388470	57.420405	39.425789	39.744226	0.000000	59.684010	58.871615	59.237051	60.522555
62.247975	46.572760	42.629291	43.803498	50.918713	41.443996	22.422560	60.944554	46.525490	56.984006	61.929575	45.204739	60.844187	44.868962	58.555984	24.896389	57.593663	0.000000	58.445461	62.377745	61.346743
59.030614	32.864265	59.184289	43.127209	56.796254	55.705609	57.904246	54.246526	33.097481	35.843552	43.165076	47.221090	61.337609	60.352457	34.042231	37.642379	51.757783	56.475089	0.000000	59.085371	55.021154
48.963604	56.834958	30.280728	54.807702	50.300564	33.731715	25.387902	59.752052	61.006104	45.849594	50.387307	58.996486	60.187366	28.842966	54.122851	25.540063	57.595890	60.832701	43.939582	0.000000	49.352528
61.171068	50.504402	40.234961	60.387811	59.654270	49.220770	60.834348	57.709626	59.837174	43.398797	39.413536	46.746190	59.672157	58.751492	47.430846	60.146718	54.902718	51.081470	58.661322	48.257074	0.000000
