!! n60w80.002    82.20 621


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME

    0       3.00      35.00       0.00       0.00     647.00       0.00
    1       7.00      19.00       0.00     302.00     435.00       0.00
    2       5.00       6.00       0.00     304.00     440.00       0.00
    3      20.00      26.00       0.00     211.00     305.00       0.00
    4      35.00      30.00       0.00     149.00     272.00       0.00
    5       9.00      11.00       0.00     287.00     397.00       0.00
    6       1.00      30.00       0.00       0.00      68.00       0.00
    7      34.00       3.00       0.00     161.00     224.00       0.00
    8      41.00      33.00       0.00      41.00     132.00       0.00
    9      47.00      47.00       0.00     504.00     602.00       0.00
   10      22.00      27.00       0.00     210.00     296.00       0.00
   11      14.00      11.00       0.00     231.00     329.00       0.00
   12      36.00       6.00       0.00     318.00     353.00       0.00
   13      49.00      24.00       0.00      93.00     182.00       0.00
   14      47.00      39.00       0.00      82.00     172.00       0.00
   15      17.00      35.00       0.00      23.00      79.00       0.00
   16      45.00      36.00       0.00      69.00     176.00       0.00
   17      29.00      27.00       0.00     162.00     307.00       0.00
   18      42.00      43.00       0.00      57.00     122.00       0.00
   19      25.00      44.00       0.00       0.00     129.00       0.00
   20      20.00      49.00       0.00     432.00     553.00       0.00
   21      13.00       4.00       0.00     244.00     298.00       0.00
   22      25.00      25.00       0.00     165.00     282.00       0.00
   23      36.00       5.00       0.00     149.00     188.00       0.00
   24       3.00      40.00       0.00     408.00     493.00       0.00
   25       3.00      10.00       0.00     337.00     383.00       0.00
   26      32.00      17.00       0.00     267.00     332.00       0.00
   27      16.00       4.00       0.00     332.00     417.00       0.00
   28      41.00      25.00       0.00     122.00     160.00       0.00
   29      48.00      17.00       0.00     120.00     224.00       0.00
   30      23.00      15.00       0.00     259.00     338.00       0.00
   31      27.00      47.00       0.00      40.00     100.00       0.00
   32      35.00      11.00       0.00     162.00     226.00       0.00
   33      47.00      44.00       0.00      72.00     150.00       0.00
   34      30.00      50.00       0.00       0.00     143.00       0.00
   35       8.00      20.00       0.00     387.00     481.00       0.00
   36      36.00      32.00       0.00      75.00     164.00       0.00
   37       2.00       7.00       0.00     407.00     474.00       0.00
   38       2.00      39.00       0.00       0.00      66.00       0.00
   39       2.00      28.00       0.00     490.00     592.00       0.00
   40      40.00       8.00       0.00     160.00     258.00       0.00
   41      15.00      39.00       0.00     414.00     512.00       0.00
   42      40.00      50.00       0.00      51.00      97.00       0.00
   43      18.00      40.00       0.00      12.00      50.00       0.00
   44      16.00      19.00       0.00     238.00     287.00       0.00
   45      22.00      21.00       0.00     274.00     343.00       0.00
   46      31.00      39.00       0.00     438.00     542.00       0.00
   47      44.00      17.00       0.00     113.00     201.00       0.00
   48      41.00      48.00       0.00      35.00     163.00       0.00
   49      30.00      41.00       0.00     584.00     614.00       0.00
   50      22.00       1.00       0.00     257.00     291.00       0.00
   51       3.00      48.00       0.00       0.00     103.00       0.00
   52      14.00       0.00       0.00     229.00     293.00       0.00
   53      42.00      19.00       0.00     165.00     246.00       0.00
   54      36.00      45.00       0.00      62.00      85.00       0.00
   55      50.00       8.00       0.00      95.00     168.00       0.00
   56      27.00      26.00       0.00     214.00     283.00       0.00
   57      27.00      46.00       0.00     428.00     481.00       0.00
   58      40.00      33.00       0.00      60.00     154.00       0.00
   59      11.00      38.00       0.00      30.00     100.00       0.00
   60      22.00      29.00       0.00     500.00     608.00       0.00
   61       0.00       0.00       0.00       0.00     647.00       0.00
