!! n80w80.001    74.17 765


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME


    0       2.00       2.00       0.00       0.00     818.00       0.00
    1      18.00      45.00       0.00     271.00     426.00       0.00
    2      22.00       1.00       0.00     437.00     506.00       0.00
    3      35.00      14.00       0.00      73.00     130.00       0.00
    4      36.00      11.00       0.00       8.00     157.00       0.00
    5      15.00      41.00       0.00     331.00     411.00       0.00
    6      18.00      11.00       0.00      24.00      69.00       0.00
    7      10.00      20.00       0.00     117.00     230.00       0.00
    8       9.00       7.00       0.00       0.00      79.00       0.00
    9      28.00      28.00       0.00      63.00     183.00       0.00
   10      40.00      10.00       0.00     456.00     547.00       0.00
   11      14.00       2.00       0.00      34.00      95.00       0.00
   12      21.00      26.00       0.00      95.00     140.00       0.00
   13      30.00       7.00       0.00       7.00      81.00       0.00
   14      38.00      41.00       0.00     300.00     369.00       0.00
   15       0.00      15.00       0.00     522.00     642.00       0.00
   16      50.00      48.00       0.00     274.00     366.00       0.00
   17      18.00      40.00       0.00     108.00     176.00       0.00
   18      12.00       6.00       0.00       0.00      32.00       0.00
   19      10.00      35.00       0.00     113.00     150.00       0.00
   20      20.00      27.00       0.00     207.00     268.00       0.00
   21       4.00      10.00       0.00       0.00      64.00       0.00
   22       7.00      28.00       0.00     194.00     264.00       0.00
   23      12.00      22.00       0.00     188.00     236.00       0.00
   24      23.00      44.00       0.00     284.00     384.00       0.00
   25      49.00      42.00       0.00     317.00     336.00       0.00
   26       1.00      42.00       0.00     160.00     228.00       0.00
   27      29.00       8.00       0.00      73.00      97.00       0.00
   28      23.00      30.00       0.00      77.00     162.00       0.00
   29      37.00       5.00       0.00     450.00     551.00       0.00
   30      40.00      49.00       0.00     229.00     357.00       0.00
   31      18.00       1.00       0.00      15.00      98.00       0.00
   32      17.00       2.00       0.00       0.00      90.00       0.00
   33       1.00      16.00       0.00     409.00     421.00       0.00
   34      11.00      39.00       0.00      91.00     196.00       0.00
   35      34.00       4.00       0.00     447.00     533.00       0.00
   36      31.00      24.00       0.00      89.00     106.00       0.00
   37      39.00      28.00       0.00     234.00     257.00       0.00
   38      15.00      36.00       0.00      86.00     149.00       0.00
   39      44.00      10.00       0.00     519.00     570.00       0.00
   40       9.00      34.00       0.00     137.00     208.00       0.00
   41      19.00      29.00       0.00     106.00     157.00       0.00
   42      29.00       5.00       0.00      36.00     106.00       0.00
   43      35.00       8.00       0.00      61.00     154.00       0.00
   44       4.00      39.00       0.00     157.00     198.00       0.00
   45      35.00      10.00       0.00     416.00     508.00       0.00
   46      16.00      38.00       0.00      98.00     198.00       0.00
   47      11.00      18.00       0.00     357.00     428.00       0.00
   48       3.00      30.00       0.00     173.00     253.00       0.00
   49       3.00       4.00       0.00     372.00     488.00       0.00
   50      23.00      49.00       0.00     338.00     374.00       0.00
   51      38.00      30.00       0.00     455.00     592.00       0.00
   52       4.00      15.00       0.00       0.00      90.00       0.00
   53       1.00      45.00       0.00     629.00     775.00       0.00
   54      29.00      46.00       0.00     213.00     299.00       0.00
   55      31.00      28.00       0.00      91.00     110.00       0.00
   56      28.00      21.00       0.00     697.00     775.00       0.00
   57       3.00      39.00       0.00     153.00     182.00       0.00
   58      31.00       9.00       0.00      48.00     157.00       0.00
   59      35.00      20.00       0.00     211.00     292.00       0.00
   60      37.00      18.00       0.00      86.00     122.00       0.00
   61      10.00      13.00       0.00     382.00     497.00       0.00
   62      30.00       7.00       0.00     402.00     472.00       0.00
   63      48.00      44.00       0.00     213.00     316.00       0.00
   64      30.00       4.00       0.00     411.00     518.00       0.00
   65      17.00      26.00       0.00      81.00     193.00       0.00
   66       5.00      12.00       0.00       7.00      54.00       0.00
   67      45.00      40.00       0.00     280.00     330.00       0.00
   68      48.00      15.00       0.00     487.00     508.00       0.00
   69      30.00      48.00       0.00     308.00     348.00       0.00
   70      34.00      48.00       0.00     227.00     312.00       0.00
   71      34.00      40.00       0.00     185.00     276.00       0.00
   72      14.00       4.00       0.00      10.00      89.00       0.00
   73      27.00      17.00       0.00     539.00     547.00       0.00
   74       9.00      47.00       0.00     312.00     394.00       0.00
   75      15.00      29.00       0.00      81.00     135.00       0.00
   76      17.00      35.00       0.00      82.00     162.00       0.00
   77      10.00       2.00       0.00       0.00      63.00       0.00
   78      39.00      38.00       0.00     218.00     304.00       0.00
   79      31.00      26.00       0.00     203.00     245.00       0.00
   80      43.00      49.00       0.00     600.00     713.00       0.00
   81       0.00       0.00       0.00       0.00     818.00       0.00
