!! n80w60.003    56.77 771


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME

    0      34.00       6.00       0.00       0.00     772.00       0.00
    1      10.00      39.00       0.00     291.00     352.00       0.00
    2       4.00       7.00       0.00      79.00     161.00       0.00
    3       6.00       2.00       0.00      87.00     152.00       0.00
    4      49.00      22.00       0.00     144.00     230.00       0.00
    5       2.00      20.00       0.00      39.00     147.00       0.00
    6      11.00      34.00       0.00     352.00     423.00       0.00
    7       6.00      29.00       0.00     362.00     394.00       0.00
    8      42.00      18.00       0.00     127.00     184.00       0.00
    9       9.00      37.00       0.00     317.00     399.00       0.00
   10       7.00       5.00       0.00     703.00     745.00       0.00
   11      25.00      31.00       0.00     399.00     435.00       0.00
   12      21.00      19.00       0.00      21.00      68.00       0.00
   13      48.00      22.00       0.00     171.00     248.00       0.00
   14      44.00      20.00       0.00     164.00     224.00       0.00
   15      21.00      16.00       0.00      35.00      75.00       0.00
   16      35.00      28.00       0.00     225.00     239.00       0.00
   17      49.00      36.00       0.00     532.00     605.00       0.00
   18      50.00      29.00       0.00     194.00     264.00       0.00
   19      14.00      48.00       0.00     325.00     400.00       0.00
   20      40.00      28.00       0.00     214.00     288.00       0.00
   21       0.00      15.00       0.00     564.00     668.00       0.00
   22      22.00      21.00       0.00      38.00     101.00       0.00
   23      35.00      15.00       0.00     144.00     166.00       0.00
   24      34.00      16.00       0.00     155.00     210.00       0.00
   25      45.00      20.00       0.00     155.00     235.00       0.00
   26      50.00      15.00       0.00     192.00     216.00       0.00
   27      39.00       1.00       0.00     496.00     567.00       0.00
   28       9.00      42.00       0.00     273.00     357.00       0.00
   29      14.00      24.00       0.00      44.00      90.00       0.00
   30      46.00      38.00       0.00     239.00     311.00       0.00
   31      46.00      41.00       0.00     211.00     271.00       0.00
   32      18.00      35.00       0.00     385.00     420.00       0.00
   33      18.00      44.00       0.00     312.00     343.00       0.00
   34       8.00       4.00       0.00      64.00     143.00       0.00
   35      39.00      31.00       0.00     236.00     260.00       0.00
   36      20.00      24.00       0.00     404.00     438.00       0.00
   37      10.00      17.00       0.00      35.00     135.00       0.00
   38      35.00      28.00       0.00     476.00     493.00       0.00
   39      41.00      22.00       0.00     177.00     209.00       0.00
   40      35.00       6.00       0.00       0.00      40.00       0.00
   41      20.00      23.00       0.00      37.00      88.00       0.00
   42      27.00      41.00       0.00     269.00     357.00       0.00
   43       1.00      15.00       0.00      99.00     159.00       0.00
   44      22.00       1.00       0.00     123.00     179.00       0.00
   45      49.00      46.00       0.00     462.00     501.00       0.00
   46      43.00      46.00       0.00     254.00     335.00       0.00
   47      10.00      44.00       0.00     304.00     399.00       0.00
   48      25.00       8.00       0.00       0.00      66.00       0.00
   49      48.00      32.00       0.00     241.00     301.00       0.00
   50      31.00      17.00       0.00     152.00     163.00       0.00
   51      24.00       8.00       0.00      15.00      45.00       0.00
   52      38.00       3.00       0.00       0.00      12.00       0.00
   53      45.00      40.00       0.00     273.00     280.00       0.00
   54      29.00      43.00       0.00     426.00     476.00       0.00
   55      15.00      43.00       0.00     334.00     381.00       0.00
   56      37.00      26.00       0.00     181.00     265.00       0.00
   57      14.00      41.00       0.00     311.00     337.00       0.00
   58      31.00      14.00       0.00     106.00     159.00       0.00
   59      38.00      40.00       0.00     289.00     348.00       0.00
   60      35.00      15.00       0.00     143.00     197.00       0.00
   61      38.00       1.00       0.00       0.00      36.00       0.00
   62      26.00       3.00       0.00       0.00      53.00       0.00
   63      12.00       3.00       0.00     102.00     163.00       0.00
   64       0.00      40.00       0.00     590.00     625.00       0.00
   65      14.00      18.00       0.00      72.00     108.00       0.00
   66      50.00      44.00       0.00     253.00     276.00       0.00
   67      27.00       6.00       0.00       2.00      26.00       0.00
   68      45.00      15.00       0.00     122.00     216.00       0.00
   69       9.00      46.00       0.00     282.00     370.00       0.00
   70      10.00      44.00       0.00     286.00     341.00       0.00
   71      15.00      43.00       0.00     302.00     340.00       0.00
   72      38.00      23.00       0.00     207.00     238.00       0.00
   73      47.00      16.00       0.00     162.00     243.00       0.00
   74      33.00      49.00       0.00     256.00     316.00       0.00
   75      42.00      15.00       0.00     115.00     226.00       0.00
   76      29.00      18.00       0.00     389.00     454.00       0.00
   77       4.00      50.00       0.00     625.00     702.00       0.00
   78      19.00       4.00       0.00       0.00      47.00       0.00
   79      19.00      19.00       0.00       3.00     108.00       0.00
   80      43.00      33.00       0.00     640.00     708.00       0.00
   81       0.00       0.00       0.00       0.00     772.00       0.00
