!! n200w40.001    40.09 1198


CUST_NO. XCOORD. YCOORD. DEMAND	READY_TIME DUE_DATE	SERVICE_TIME

0	10.00	27.00	0.00	0.00	1231.00	0.00
1	49.00	26.00	0.00	625.00	663.00	0.00
2	43.00	24.00	0.00	579.00	635.00	0.00
3	4.00	37.00	0.00	961.00	1015.00	0.00
4	31.00	1.00	0.00	999.00	1023.00	0.00
5	23.00	5.00	0.00	173.00	204.00	0.00
6	11.00	20.00	0.00	38.00	79.00	0.00
7	12.00	3.00	0.00	56.00	110.00	0.00
8	36.00	4.00	0.00	785.00	819.00	0.00
9	9.00	8.00	0.00	51.00	107.00	0.00
10	32.00	35.00	0.00	319.00	372.00	0.00
11	45.00	50.00	0.00	666.00	683.00	0.00
12	39.00	23.00	0.00	209.00	276.00	0.00
13	19.00	47.00	0.00	937.00	975.00	0.00
14	34.00	20.00	0.00	187.00	261.00	0.00
15	9.00	42.00	0.00	282.00	303.00	0.00
16	47.00	24.00	0.00	598.00	640.00	0.00
17	31.00	17.00	0.00	214.00	246.00	0.00
18	23.00	8.00	0.00	149.00	187.00	0.00
19	25.00	7.00	0.00	169.00	198.00	0.00
20	28.00	8.00	0.00	180.00	237.00	0.00
21	17.00	44.00	0.00	281.00	313.00	0.00
22	17.00	48.00	0.00	306.00	318.00	0.00
23	44.00	36.00	0.00	645.00	685.00	0.00
24	2.00	13.00	0.00	484.00	495.00	0.00
25	42.00	31.00	0.00	607.00	625.00	0.00
26	42.00	20.00	0.00	194.00	269.00	0.00
27	29.00	18.00	0.00	194.00	241.00	0.00
28	44.00	10.00	0.00	832.00	856.00	0.00
29	34.00	44.00	0.00	361.00	381.00	0.00
30	44.00	11.00	0.00	801.00	848.00	0.00
31	8.00	30.00	0.00	0.00	17.00	0.00
32	11.00	43.00	0.00	267.00	331.00	0.00
33	18.00	43.00	0.00	289.00	331.00	0.00
34	32.00	19.00	0.00	183.00	246.00	0.00
35	46.00	12.00	0.00	817.00	871.00	0.00
36	38.00	6.00	0.00	782.00	814.00	0.00
37	21.00	6.00	0.00	154.00	205.00	0.00
38	23.00	9.00	0.00	159.00	199.00	0.00
39	30.00	40.00	0.00	380.00	405.00	0.00
40	1.00	28.00	0.00	912.00	928.00	0.00
41	49.00	49.00	0.00	701.00	745.00	0.00
42	22.00	15.00	0.00	509.00	542.00	0.00
43	35.00	38.00	0.00	340.00	377.00	0.00
44	44.00	34.00	0.00	610.00	637.00	0.00
45	28.00	38.00	0.00	303.00	368.00	0.00
46	8.00	27.00	0.00	0.00	22.00	0.00
47	45.00	43.00	0.00	671.00	704.00	0.00
48	36.00	16.00	0.00	782.00	817.00	0.00
49	15.00	45.00	0.00	393.00	434.00	0.00
50	46.00	29.00	0.00	618.00	653.00	0.00
51	0.00	2.00	0.00	94.00	166.00	0.00
52	37.00	36.00	0.00	341.00	348.00	0.00
53	30.00	48.00	0.00	366.00	432.00	0.00
54	15.00	29.00	0.00	22.00	60.00	0.00
55	13.00	24.00	0.00	42.00	84.00	0.00
56	37.00	31.00	0.00	614.00	655.00	0.00
57	0.00	21.00	0.00	450.00	508.00	0.00
58	8.00	31.00	0.00	7.00	37.00	0.00
59	1.00	17.00	0.00	451.00	508.00	0.00
60	12.00	6.00	0.00	88.00	118.00	0.00
61	36.00	29.00	0.00	225.00	279.00	0.00
