!! n150w20.002    18.93 969


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME

    0       7.00      16.00       0.00       0.00     981.00       0.00
    1       6.00       4.00       0.00     550.00     568.00       0.00
    2       7.00      44.00       0.00     748.00     771.00       0.00
    3      37.00      40.00       0.00     284.00     306.00       0.00
    4      27.00       0.00       0.00     100.00     110.00       0.00
    5      35.00       5.00       0.00     115.00     123.00       0.00
    6      11.00      14.00       0.00      70.00      90.00       0.00
    7      22.00       4.00       0.00      78.00     104.00       0.00
    8      43.00      27.00       0.00     302.00     316.00       0.00
    9      17.00      34.00       0.00     609.00     638.00       0.00
   10      15.00      14.00       0.00      60.00      92.00       0.00
   11      32.00      32.00       0.00     176.00     192.00       0.00
   12      44.00       4.00       0.00     357.00     394.00       0.00
   13      38.00      31.00       0.00     291.00     306.00       0.00
   14      31.00      25.00       0.00     169.00     180.00       0.00
   15      26.00      39.00       0.00     180.00     206.00       0.00
   16       2.00      37.00       0.00     675.00     692.00       0.00
   17      38.00      39.00       0.00     209.00     220.00       0.00
   18      28.00      47.00       0.00     259.00     295.00       0.00
   19      16.00      42.00       0.00     772.00     778.00       0.00
   20      50.00       8.00       0.00     351.00     361.00       0.00
   21      23.00      25.00       0.00      46.00      57.00       0.00
   22      34.00      36.00       0.00     171.00     187.00       0.00
   23      40.00      49.00       0.00     225.00     257.00       0.00
   24       8.00      16.00       0.00      52.00      83.00       0.00
   25       0.00      35.00       0.00     696.00     699.00       0.00
   26       6.00      29.00       0.00     689.00     710.00       0.00
   27       5.00      38.00       0.00     686.00     702.00       0.00
   28      44.00      47.00       0.00     229.00     242.00       0.00
   29      34.00       3.00       0.00     111.00     118.00       0.00
   30      22.00      17.00       0.00      31.00      44.00       0.00
   31       2.00      39.00       0.00     755.00     770.00       0.00
   32      50.00      43.00       0.00     237.00     267.00       0.00
   33      17.00      49.00       0.00     909.00     928.00       0.00
   34      35.00      10.00       0.00     123.00     141.00       0.00
   35      39.00      50.00       0.00     266.00     278.00       0.00
   36      27.00      12.00       0.00     503.00     528.00       0.00
   37      11.00      18.00       0.00       0.00      23.00       0.00
