!! n60w100.004    93.48 673


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME

    0      34.00      46.00       0.00       0.00     752.00       0.00
    1      12.00      21.00       0.00     390.00     444.00       0.00
    2      45.00      29.00       0.00     166.00     294.00       0.00
    3      30.00      25.00       0.00     282.00     310.00       0.00
    4      23.00      18.00       0.00     104.00     168.00       0.00
    5      10.00       4.00       0.00     489.00     572.00       0.00
    6      40.00      38.00       0.00     231.00     341.00       0.00
    7      28.00      44.00       0.00       0.00      40.00       0.00
    8      28.00       7.00       0.00      93.00     189.00       0.00
    9      41.00      17.00       0.00     156.00     232.00       0.00
   10      32.00      42.00       0.00       0.00      84.00       0.00
   11       4.00      39.00       0.00       1.00     103.00       0.00
   12      41.00      46.00       0.00     306.00     407.00       0.00
   13      42.00      34.00       0.00     253.00     330.00       0.00
   14      48.00      37.00       0.00     319.00     401.00       0.00
   15      40.00      33.00       0.00     233.00     308.00       0.00
   16      11.00      38.00       0.00      35.00      40.00       0.00
   17      39.00      50.00       0.00     549.00     649.00       0.00
   18      20.00      46.00       0.00       0.00      30.00       0.00
   19       5.00      35.00       0.00       0.00     130.00       0.00
   20      37.00       1.00       0.00      95.00     286.00       0.00
   21      38.00      28.00       0.00     248.00     334.00       0.00
   22       9.00       5.00       0.00     342.00     481.00       0.00
   23       3.00      46.00       0.00     408.00     568.00       0.00
   24      22.00      40.00       0.00       0.00      60.00       0.00
   25      11.00      19.00       0.00      52.00     139.00       0.00
   26      18.00      12.00       0.00     108.00     250.00       0.00
   27       1.00      35.00       0.00       0.00     124.00       0.00
   28       4.00      29.00       0.00      78.00     122.00       0.00
   29      30.00      38.00       0.00     261.00     331.00       0.00
   30       8.00      47.00       0.00       0.00      99.00       0.00
   31      10.00      35.00       0.00      16.00     111.00       0.00
   32      44.00      21.00       0.00     144.00     326.00       0.00
   33      42.00      26.00       0.00     262.00     415.00       0.00
   34      49.00      18.00       0.00     230.00     345.00       0.00
   35       5.00       3.00       0.00     371.00     448.00       0.00
   36       0.00      19.00       0.00      79.00     150.00       0.00
   37      33.00      21.00       0.00     300.00     461.00       0.00
   38      20.00      13.00       0.00     132.00     225.00       0.00
   39      42.00       6.00       0.00     575.00     712.00       0.00
   40      47.00      19.00       0.00     190.00     269.00       0.00
   41      46.00      45.00       0.00     270.00     371.00       0.00
   42       0.00      30.00       0.00      51.00     135.00       0.00
   43      17.00      16.00       0.00      32.00     217.00       0.00
   44      42.00      22.00       0.00     213.00     324.00       0.00
   45      34.00      17.00       0.00     205.00     287.00       0.00
   46       5.00      21.00       0.00     111.00     168.00       0.00
   47      18.00      36.00       0.00       0.00     130.00       0.00
   48      32.00      14.00       0.00     177.00     231.00       0.00
   49       9.00      34.00       0.00       0.00     132.00       0.00
   50      13.00       9.00       0.00     413.00     489.00       0.00
   51      22.00      32.00       0.00     269.00     351.00       0.00
   52       2.00      17.00       0.00     431.00     489.00       0.00
   53      39.00      13.00       0.00     201.00     280.00       0.00
   54      45.00      21.00       0.00     217.00     307.00       0.00
   55      35.00      43.00       0.00     234.00     333.00       0.00
   56      24.00       3.00       0.00     149.00     184.00       0.00
   57      30.00      12.00       0.00      61.00     156.00       0.00
   58      25.00      38.00       0.00     378.00     420.00       0.00
   59      27.00       7.00       0.00     130.00     232.00       0.00
   60      45.00      33.00       0.00     515.00     600.00       0.00
   61       0.00       0.00       0.00       0.00     752.00       0.00
 
