!! n150w20.001    20.39 1037


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME

    0      48.00      33.00       0.00       0.00    1039.00       0.00
    1      38.00      22.00       0.00     365.00     391.00       0.00
    2       2.00      25.00       0.00     570.00     576.00       0.00
    3      29.00      27.00       0.00     159.00     172.00       0.00
    4      29.00      32.00       0.00     141.00     169.00       0.00
    5      20.00      46.00       0.00      96.00     111.00       0.00
    6       6.00      23.00       0.00     198.00     227.00       0.00
    7      11.00      11.00       0.00     482.00     511.00       0.00
    8      15.00      13.00       0.00     467.00     473.00       0.00
    9      38.00      21.00       0.00     386.00     393.00       0.00
   10       7.00       5.00       0.00     504.00     511.00       0.00
   11      11.00      34.00       0.00     225.00     239.00       0.00
   12      13.00       5.00       0.00     463.00     495.00       0.00
   13      12.00      25.00       0.00     806.00     829.00       0.00
   14       3.00      46.00       0.00     249.00     275.00       0.00
   15      17.00      15.00       0.00     445.00     452.00       0.00
   16       0.00      45.00       0.00     830.00     853.00       0.00
   17       8.00      21.00       0.00     198.00     225.00       0.00
   18      13.00      40.00       0.00     232.00     254.00       0.00
   19       1.00      17.00       0.00     524.00     544.00       0.00
   20      22.00      43.00       0.00     595.00     610.00       0.00
   21      44.00      13.00       0.00     639.00     670.00       0.00
   22      43.00      34.00       0.00       4.00      34.00       0.00
   23      13.00      48.00       0.00     265.00     280.00       0.00
   24      13.00      43.00       0.00     590.00     608.00       0.00
   25      21.00      43.00       0.00      92.00     115.00       0.00
   26       6.00       5.00       0.00     499.00     509.00       0.00
   27      47.00      13.00       0.00     630.00     656.00       0.00
   28      32.00      18.00       0.00     697.00     712.00       0.00
   29      24.00      39.00       0.00     130.00     157.00       0.00
   30      26.00      40.00       0.00     290.00     319.00       0.00
   31      23.00      49.00       0.00     103.00     106.00       0.00
   32      25.00      22.00       0.00     160.00     189.00       0.00
   33      37.00      48.00       0.00      36.00      70.00       0.00
   34       2.00      46.00       0.00     258.00     270.00       0.00
   35      41.00      11.00       0.00     670.00     700.00       0.00
   36      44.00      23.00       0.00     360.00     393.00       0.00
   37      33.00      19.00       0.00     394.00     406.00       0.00
   38      43.00      14.00       0.00     630.00     651.00       0.00
   39      49.00       2.00       0.00     725.00     762.00       0.00
   40      45.00      39.00       0.00      16.00      36.00       0.00
   41      26.00      28.00       0.00     148.00     167.00       0.00
   42      21.00      26.00       0.00     176.00     207.00       0.00
   43      35.00      42.00       0.00      30.00      54.00       0.00
   44       0.00      16.00       0.00     529.00     539.00       0.00
   45      46.00      48.00       0.00      61.00      88.00       0.00
   46      44.00      46.00       0.00      42.00      65.00       0.00
   47      37.00      36.00       0.00     334.00     343.00       0.00
   48      31.00      42.00       0.00      43.00      56.00       0.00
   49      33.00       6.00       0.00     662.00     695.00       0.00
   50      49.00      19.00       0.00     918.00     943.00       0.00
   51      16.00      28.00       0.00     181.00     198.00       0.00
   52       7.00      17.00       0.00     540.00     572.00       0.00
   53      48.00      45.00       0.00     335.00     349.00       0.00
   54      10.00       5.00       0.00     485.00     522.00       0.00
   55       4.00      12.00       0.00     542.00     561.00       0.00
   56      16.00       7.00       0.00     474.00     504.00       0.00
   57       1.00      22.00       0.00     537.00     560.00       0.00
   58      15.00       6.00       0.00     498.00     525.00       0.00
   59      19.00      21.00       0.00     165.00     182.00       0.00
   60       1.00      46.00       0.00     261.00     282.00       0.00
   61       4.00      50.00       0.00     256.00     278.00       0.00
   62      18.00      40.00       0.00      97.00     132.00       0.00
   63      48.00      23.00       0.00     367.00     390.00       0.00
   64      20.00      35.00       0.00     111.00     127.00       0.00
   65      36.00      35.00       0.00      26.00      45.00       0.00
   66       2.00      12.00       0.00     520.00     548.00       0.00
   67      49.00      50.00       0.00      61.00      82.00       0.00
   68      17.00      23.00       0.00     166.00     201.00       0.00
   69      28.00      10.00       0.00     419.00     434.00       0.00
   70      15.00      19.00       0.00     460.00     476.00       0.00
   71      22.00      31.00       0.00     126.00     142.00       0.00
   72      22.00      47.00       0.00     278.00     305.00       0.00
   73      25.00       8.00       0.00     401.00     435.00       0.00
   74      21.00       8.00       0.00     415.00     425.00       0.00
   75      49.00      11.00       0.00     732.00     749.00       0.00
   76      10.00       4.00       0.00     494.00     527.00       0.00
   77       2.00      31.00       0.00     204.00     237.00       0.00
   78      29.00      23.00       0.00     159.00     165.00       0.00
   79       0.00      17.00       0.00     540.00     553.00       0.00
   80      32.00      25.00       0.00     609.00     641.00       0.00
   81      12.00      11.00       0.00     475.00     486.00       0.00
   82      27.00      49.00       0.00      90.00     112.00       0.00
   83      17.00      16.00       0.00     440.00     471.00       0.00
   84      20.00      35.00       0.00     123.00     145.00       0.00
   85      44.00      16.00       0.00     627.00     649.00       0.00
   86      45.00      43.00       0.00      48.00      77.00       0.00
   87      49.00      20.00       0.00     706.00     729.00       0.00
   88       3.00      10.00       0.00     528.00     532.00       0.00
   89       7.00       5.00       0.00     785.00     798.00       0.00
   90      37.00      19.00       0.00     369.00     401.00       0.00
   91      27.00      32.00       0.00     309.00     316.00       0.00
   92      45.00      34.00       0.00       0.00      17.00       0.00
   93      25.00      13.00       0.00     391.00     424.00       0.00
   94      22.00      18.00       0.00     172.00     190.00       0.00
   95      43.00      36.00       0.00       0.00      29.00       0.00
   96       4.00      39.00       0.00     222.00     239.00       0.00
   97      10.00      45.00       0.00     243.00     260.00       0.00
   98       4.00      27.00       0.00     212.00     218.00       0.00
   99      49.00      29.00       0.00       0.00      15.00       0.00
  100       5.00      46.00       0.00     261.00     271.00       0.00
  101      43.00       4.00       0.00     655.00     664.00       0.00
  102       8.00      36.00       0.00     227.00     249.00       0.00
  103      36.00       4.00       0.00     679.00     709.00       0.00
  104      38.00      45.00       0.00      42.00      56.00       0.00
  105      33.00      17.00       0.00     378.00     408.00       0.00
  106      29.00      48.00       0.00     278.00     316.00       0.00
  107      14.00      19.00       0.00     452.00     463.00       0.00
  108      16.00      27.00       0.00     185.00     189.00       0.00
  109      37.00       3.00       0.00     651.00     686.00       0.00
  110      12.00      22.00       0.00     184.00     209.00       0.00
  111      29.00       9.00       0.00     431.00     440.00       0.00
  112      12.00      49.00       0.00     246.00     263.00       0.00
  113       9.00      35.00       0.00     587.00     595.00       0.00
  114      35.00      18.00       0.00     390.00     403.00       0.00
  115      34.00       2.00       0.00     669.00     674.00       0.00
  116       4.00      47.00       0.00     256.00     268.00       0.00
  117       6.00      48.00       0.00     238.00     272.00       0.00
  118      24.00      33.00       0.00     131.00     149.00       0.00
  119      39.00      18.00       0.00     373.00     395.00       0.00
  120       1.00       0.00       0.00     875.00     898.00       0.00
  121      21.00      35.00       0.00     121.00     123.00       0.00
  122      31.00      29.00       0.00     314.00     345.00       0.00
  123      22.00      13.00       0.00     442.00     445.00       0.00
  124      26.00      25.00       0.00     162.00     172.00       0.00
  125      31.00      45.00       0.00      89.00     111.00       0.00
  126      30.00       5.00       0.00     416.00     433.00       0.00
  127      17.00      27.00       0.00     181.00     198.00       0.00
  128      25.00      26.00       0.00     305.00     322.00       0.00
  129      15.00      16.00       0.00     438.00     461.00       0.00
  130      35.00      18.00       0.00     387.00     401.00       0.00
  131      11.00      10.00       0.00     471.00     485.00       0.00
  132      40.00      29.00       0.00       9.00      44.00       0.00
  133      40.00      10.00       0.00     640.00     662.00       0.00
  134      33.00      40.00       0.00      21.00      58.00       0.00
  135      19.00       6.00       0.00     475.00     496.00       0.00
  136       8.00      20.00       0.00     562.00     575.00       0.00
  137      19.00      36.00       0.00     123.00     133.00       0.00
  138      41.00      17.00       0.00     625.00     655.00       0.00
  139      20.00      21.00       0.00     771.00     792.00       0.00
  140      20.00      17.00       0.00     462.00     468.00       0.00
  141      30.00      17.00       0.00     389.00     411.00       0.00
  142      24.00      10.00       0.00     407.00     432.00       0.00
  143      21.00      40.00       0.00     107.00     132.00       0.00
  144       5.00      41.00       0.00     977.00     996.00       0.00
  145      15.00       5.00       0.00     465.00     493.00       0.00
