0.000000	29.802508	28.614672	37.356855	36.709535	24.324141	23.007496	22.459737	12.150244	47.652218	36.724538	37.990866	33.025854	12.580649	15.674097	14.793754	17.076656	36.339675	37.337115	45.901569	38.083724	42.600445	35.509314	34.469294	31.316467	17.242740	40.370381	42.946395	13.252742	45.948797	28.673526	18.253625	12.622059	34.723290	25.905091	17.917654	35.150299	20.469188	47.061095	12.485869	12.982798	30.845080	16.383009	36.744043	23.040258	43.459308	38.659625	36.860524	38.116203	38.098167	21.992084	43.970042	44.083668	47.653064	17.744700	42.044928	37.010578	20.947811	43.773723	18.174189	42.842335
20.645282	0.000000	42.397943	39.981494	47.406094	23.134092	37.076964	11.524850	38.724181	29.909758	47.899924	42.089332	28.432492	44.244258	12.424132	30.768302	16.918958	29.168508	33.956200	33.886914	20.497586	15.722014	19.228579	9.779083	27.754993	36.257365	32.304153	25.001272	26.891834	33.039096	18.633080	20.061339	46.262275	15.417761	31.871266	11.389623	9.916434	37.293252	21.245993	47.637379	38.449399	27.916687	16.479937	11.391132	36.120627	35.947955	40.177926	29.573221	45.932917	19.577801	23.228631	37.637729	38.434997	29.277062	21.081816	35.839403	44.692799	45.632202	29.492386	14.233507	16.507508
14.682319	33.508161	0.000000	48.084639	34.373585	35.131551	31.492902	27.382973	36.704494	26.599407	15.125964	17.930648	29.888697	41.892726	44.525644	38.797293	34.085417	46.325581	15.429662	48.595624	21.563002	11.285490	32.119164	31.237980	23.263130	11.730927	26.110519	46.638142	11.373426	17.269059	30.970580	27.871588	25.060329	41.749560	17.414020	26.295984	17.673230	23.206635	10.617266	16.381311	33.919829	21.138236	39.223205	15.697592	10.260360	21.150937	47.917585	37.676556	45.387032	28.501787	23.935357	20.823542	17.928488	30.347483	38.826722	26.294761	43.825512	38.540661	45.826775	21.652395	36.444608
23.071003	12.940657	15.402422	0.000000	10.853752	23.565957	12.131485	36.881700	43.041572	23.778585	27.213896	25.022484	34.078111	36.968387	44.658075	10.324024	46.101911	26.483461	38.797032	40.360985	12.485343	25.030509	16.529877	16.488658	41.118569	26.734430	28.867275	24.562926	18.079426	42.493328	22.353680	32.948574	29.663545	23.074972	42.305296	18.973820	10.339081	42.672392	28.762134	43.617204	31.153506	12.855693	13.875036	45.873632	23.099528	44.898578	11.930118	10.451300	44.860795	30.353722	16.596709	12.346895	14.359502	39.029869	39.499120	40.733076	31.373773	28.929809	28.173921	20.464292	45.398235
38.944423	39.484920	26.722550	37.421354	0.000000	47.185501	47.955783	47.992893	41.384637	27.109481	36.843428	27.769431	47.911986	31.699993	34.451857	43.881948	42.711950	15.332039	12.799892	33.156477	41.083008	15.023846	9.801592	13.085839	19.306534	36.542066	29.402090	22.942300	38.583756	33.811210	29.436124	19.545120	20.195598	47.695631	44.504428	23.273274	28.648595	38.207765	41.846859	21.070714	37.645947	30.291826	22.404571	27.576910	36.437366	13.615819	23.621306	14.626062	26.283961	14.332297	42.961713	38.992248	13.661416	14.647385	39.441461	43.136493	16.065923	26.856825	29.894189	39.080959	45.929427
25.671622	48.202028	35.077851	15.833002	41.264547	0.000000	23.243844	31.677337	38.802722	27.360182	27.059052	45.354602	20.647212	37.735591	27.809846	22.577081	21.130145	31.645889	12.316706	21.789956	17.017297	35.273581	46.122550	41.929190	16.497451	29.621073	22.168779	32.299636	44.428314	35.244820	24.008085	31.939710	12.798214	37.098410	18.364203	32.256467	16.232410	47.912441	21.264471	17.677373	25.896402	29.894730	45.324143	21.602475	19.502572	33.212229	16.035526	30.726594	11.492598	46.819709	15.217209	31.427841	34.019699	13.974736	34.433059	11.239709	38.329671	43.354026	34.389864	16.174465	29.873600
41.756359	35.395410	37.269486	41.522703	22.835269	10.466072	0.000000	21.372761	38.098587	21.567921	47.525592	40.392061	37.761853	24.142875	12.367417	29.369043	47.574735	21.042657	44.187483	23.476258	30.375658	39.278263	36.518373	35.202413	40.811348	47.216195	37.615902	43.737742	31.180577	43.167079	29.776346	45.618118	13.410967	39.655710	31.453653	10.635464	24.633942	26.942094	47.325091	10.131317	24.814754	28.544926	23.079603	42.081829	21.708637	34.096584	17.483670	38.640539	16.985784	48.332779	28.467786	27.047241	32.362407	44.091804	44.232322	16.335338	48.462145	19.391103	45.784176	35.612951	18.830282
48.502597	40.996799	34.235574	18.438193	32.573991	22.518078	16.968698	0.000000	42.716917	46.775797	42.028791	36.375046	35.290122	21.860303	35.674883	25.698972	16.244284	47.774010	35.377303	38.915692	19.955931	42.433186	41.455993	24.489566	36.525267	38.735818	30.556178	19.991114	38.428066	35.036688	38.314160	47.151841	17.865646	24.945151	34.072138	17.241304	28.467547	20.723633	45.157140	45.787580	36.797301	20.072285	46.898316	45.035546	47.668591	14.523911	32.378994	11.121802	20.719051	22.137794	35.318481	24.569834	24.615425	25.910347	38.531224	23.116383	19.650885	22.724552	34.942912	28.806874	23.191261
48.501237	42.760645	32.681444	46.771869	44.629310	13.056859	32.887320	35.369773	0.000000	47.669977	10.064964	15.434694	47.381143	36.370456	25.381231	39.446305	14.589411	15.363788	20.201790	35.304573	41.107455	32.745165	24.435948	37.330163	18.781006	37.402222	19.950924	30.559475	38.595879	37.812523	44.600160	20.752823	13.654487	39.600421	14.915194	38.584511	31.101173	33.100647	23.331076	34.278606	45.397393	46.016627	35.272276	11.770753	14.596220	48.269349	37.877520	16.839334	30.167595	38.851165	32.988092	42.963631	42.355474	45.430063	33.733420	29.684204	30.333654	47.563664	34.051375	14.570053	32.367142
46.920443	34.359066	29.139902	36.520453	12.827836	38.413713	22.863947	14.059844	37.095516	0.000000	10.649877	31.422593	22.273689	31.589961	45.531889	48.309389	36.579233	43.734036	25.276656	25.252504	45.509706	18.568362	48.478913	29.091784	28.584779	25.419655	33.820014	23.253752	23.841468	28.066402	37.002597	31.175010	17.409483	20.182400	15.591926	42.087895	19.538026	47.723660	19.580844	21.220518	48.137662	26.196622	43.402541	28.864005	26.922190	14.265196	30.049783	27.473963	18.454519	47.145686	26.811183	40.009607	11.008753	45.798466	38.628949	35.282985	10.707553	30.703068	44.041497	29.708703	46.000209
38.079666	34.506059	43.656957	48.026057	18.860597	31.475458	43.740752	15.680257	31.310597	34.995006	0.000000	29.377694	20.691337	34.156778	25.221959	19.620861	12.425780	11.259117	45.089321	45.095573	36.538180	39.830282	35.372549	28.792736	33.566658	17.051818	39.809572	47.180642	24.913862	47.282307	33.992968	48.068497	47.993976	41.132894	37.576339	17.148465	16.519633	27.591402	41.469330	35.962724	17.319828	22.979772	34.775082	24.694934	25.139283	15.087391	45.494034	21.813055	14.569696	39.745223	24.324042	34.666343	43.003184	30.620126	46.684562	32.616545	44.074527	14.341507	40.637542	26.317148	28.256059
18.518770	45.067415	14.927035	44.700462	44.083219	19.440032	30.296504	21.481357	16.669376	29.264465	38.387676	0.000000	24.373713	25.057662	14.414756	13.068013	27.317983	44.077675	11.583083	33.681472	21.395489	21.561786	48.660692	30.784239	16.064337	41.523235	31.599246	13.934838	24.185691	10.652507	27.040870	12.387914	17.263307	39.560499	23.717589	35.908790	12.275108	37.467092	18.174550	23.407539	43.558281	25.078006	28.163095	19.009502	14.779108	20.001251	16.887044	45.364833	39.212314	13.289620	41.791104	46.157572	29.941049	16.819031	19.578686	12.738377	19.381055	48.344496	12.133007	47.920868	43.403260
32.348179	46.165869	28.053949	16.546458	47.305755	37.133032	38.584475	20.741085	16.471478	19.426615	46.162002	32.171290	0.000000	30.097525	25.762216	19.605920	46.487769	45.417360	41.410333	37.103257	16.665517	10.054690	11.377931	43.893299	26.092379	11.655743	26.898069	38.603046	39.081942	29.023445	44.396746	24.658657	45.885975	37.784056	32.975634	11.411158	21.514766	26.923403	29.377304	35.126245	26.954031	14.607356	19.344735	14.059592	28.139163	38.362609	16.615957	26.788608	26.193875	45.305682	45.913966	35.897071	22.240016	44.413229	41.978437	43.036451	11.509410	33.698301	20.977514	25.524360	14.692411
