45.105143	12.933151	41.537623	42.972366	40.253714	39.538904	34.143770	45.836946	25.500579	39.297347	31.400811	33.288674	33.261757	35.751445	26.358916	11.900851	35.322375	14.536902	23.545582	26.419140	13.505459
15.779446	19.308799	18.968610	13.825094	14.892080	23.737985	13.315776	13.277296	27.572147	32.797923	11.093636	14.201942	14.145583	25.485271	36.160155	19.772995	13.194497	45.247095	35.198536	37.075475	16.619053
10.361527	9.770165	19.950206	46.509174	31.697157	31.547306	46.146980	42.066701	21.002656	24.803925	31.893440	36.162437	28.825817	34.299904	32.857308	21.161426	20.720278	26.041855	21.035093	32.261788	34.653315
26.143525	23.693349	43.813099	36.598205	44.870548	47.915760	42.899997	33.209020	42.128076	31.426395	12.243938	26.992433	42.833090	42.427174	23.402358	16.175431	11.674949	10.300681	18.181990	45.200479	10.811660
33.436126	18.717948	33.147874	32.224846	21.559329	17.641705	45.825569	28.408904	19.349658	26.258566	36.308700	16.481393	12.170368	26.998348	43.995278	17.912337	19.693680	38.688989	24.303510	41.477329	43.073606
40.211057	46.148616	17.859030	37.632937	17.774781	10.574678	25.885181	27.377389	32.104915	14.099697	14.657453	24.786811	16.622447	28.316719	45.674374	38.316223	12.790919	32.016347	20.799701	13.438279	45.256040
39.716317	32.090558	28.223531	43.221506	46.485447	46.015363	40.255403	43.136429	42.163964	10.097898	15.274165	27.945069	34.126560	14.842863	16.874464	18.197044	42.672289	46.457226	39.290196	12.701860	18.500824
11.640001	10.028472	15.228343	13.028068	19.004740	30.976241	37.486688	14.634995	21.162340	27.092114	36.281148	24.167797	39.846491	36.333784	39.419128	23.933210	20.058176	17.150973	11.301774	12.542819	21.362304
46.403457	10.946857	29.159347	35.735031	14.534380	46.287288	44.275864	27.121691	27.186634	24.900602	36.066260	22.164632	33.995663	15.749875	46.393223	32.266062	27.133664	31.681572	44.462333	15.706733	24.877923
25.860118	42.167600	46.386167	23.276843	16.697364	45.246912	45.861220	27.016211	18.520392	10.859072	26.042892	19.256976	19.304946	10.051830	33.321088	47.589538	15.842561	28.403016	12.095722	20.655850	35.010300
35.139014	25.862294	20.604167	25.508058	41.385566	11.355301	22.962688	47.403306	44.312868	47.653471	13.653619	18.546335	11.829133	43.421605	24.134413	38.321005	16.184003	21.272453	18.712154	45.756933	42.867894
38.396848	46.730839	26.926398	20.824507	25.608952	32.770000	43.945956	30.573974	32.313881	25.196358	20.013317	25.003748	29.000093	23.903348	38.390331	45.049972	11.458247	26.708220	22.961024	35.701341	36.852975
22.700957	43.326238	20.437186	36.845624	23.889696	44.971417	25.166007	22.735983	20.297837	14.029533	36.267510	45.997797	34.422936	32.179939	10.237366	40.810850	22.404232	13.321211	29.540573	13.077286	25.333271
43.622685	14.710917	43.040419	44.980492	45.017254	46.743150	10.972618	24.521098	21.102110	43.597510	44.425187	34.957079	12.524797	19.082690	11.890063	44.419714	44.048653	29.885425	47.881812	27.648800	47.174448
22.174900	12.015276	27.917296	18.737918	23.707381	22.539007	14.710071	22.765941	34.882601	47.932297	37.270374	40.786877	43.731383	36.381794	15.256696	18.871768	29.618997	46.376889	13.695749	38.190924	45.497877
24.930391	15.261419	34.789956	13.321789	31.886114	16.075505	11.835985	14.034551	47.191154	42.477883	19.997942	24.930792	22.816835	34.115601	26.156636	12.277519	34.661770	30.191736	25.131216	21.908420	37.878445
32.854043	33.946751	13.553550	10.710029	25.100828	23.598882	10.323746	41.927348	18.141285	12.863380	13.427540	12.128155	42.445317	31.065014	27.102435	17.248504	29.858342	39.575372	45.167117	43.957675	43.293153
47.474572	23.577577	24.032052	19.600906	35.748362	29.710453	15.723264	46.836965	16.442113	12.712152	37.201825	29.067976	30.674337	29.571616	43.255792	9.643079	21.800620	27.182767	22.486244	45.850677	24.045562
39.974419	18.986409	15.961255	20.873722	28.543162	41.983295	25.970320	40.977938	15.590429	12.481527	13.719291	19.050390	14.099459	45.372373	18.882393	28.137810	34.135485	24.071090	36.795691	23.093794	39.133641
33.443303	43.140725	17.741106	25.054108	29.807439	9.610949	12.028558	45.365955	42.524415	15.696441	14.027946	34.049428	27.983985	11.483519	37.026568	16.226143	40.951302	43.443224	25.311195	29.375043	37.879379
36.224837	36.850187	28.142591	23.364649	45.017225	22.621643	46.547880	19.447892	28.463905	16.708322	22.108966	26.736669	23.301400	37.667024	20.713979	39.487115	22.809634	37.826249	42.816328	28.253569	31.378251
