!! n80w100.004    97.61 799


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME


    0      15.00      18.00       0.00       0.00     828.00       0.00
    1       0.00      15.00       0.00     181.00     273.00       0.00
    2      26.00      22.00       0.00      40.00     135.00       0.00
    3       7.00       8.00       0.00     138.00     278.00       0.00
    4       8.00      34.00       0.00     257.00     305.00       0.00
    5      38.00      49.00       0.00     447.00     479.00       0.00
    6      11.00       6.00       0.00      82.00     257.00       0.00
    7      44.00      41.00       0.00     390.00     526.00       0.00
    8      12.00      24.00       0.00       0.00      36.00       0.00
    9      45.00      26.00       0.00     289.00     468.00       0.00
   10      17.00      26.00       0.00       0.00      86.00       0.00
   11       8.00       2.00       0.00     163.00     198.00       0.00
   12      40.00      14.00       0.00      36.00     164.00       0.00
   13      32.00      17.00       0.00      16.00     132.00       0.00
   14       3.00      36.00       0.00     257.00     367.00       0.00
   15      11.00       3.00       0.00     154.00     216.00       0.00
   16      30.00       3.00       0.00      94.00     153.00       0.00
   17       3.00      45.00       0.00     195.00     348.00       0.00
   18      38.00      10.00       0.00      74.00     131.00       0.00
   19      28.00      46.00       0.00     418.00     552.00       0.00
   20      38.00      15.00       0.00      32.00     181.00       0.00
   21       8.00      47.00       0.00     262.00     329.00       0.00
   22      10.00      23.00       0.00       0.00      56.00       0.00
   23      47.00      46.00       0.00     669.00     786.00       0.00
   24      11.00       5.00       0.00     205.00     216.00       0.00
   25      39.00      21.00       0.00     325.00     497.00       0.00
   26      24.00       1.00       0.00     437.00     555.00       0.00
   27      15.00      32.00       0.00     201.00     311.00       0.00
   28      14.00       0.00       0.00     107.00     259.00       0.00
   29      21.00      23.00       0.00      28.00      43.00       0.00
   30      48.00      36.00       0.00     367.00     455.00       0.00
   31      22.00      14.00       0.00       0.00     118.00       0.00
   32      44.00      47.00       0.00     424.00     524.00       0.00
   33      45.00       2.00       0.00      99.00     192.00       0.00
   34       4.00      26.00       0.00       0.00      40.00       0.00
   35      34.00      16.00       0.00      23.00     166.00       0.00
   36      46.00      34.00       0.00     309.00     484.00       0.00
   37      47.00      38.00       0.00     351.00     451.00       0.00
   38      48.00      27.00       0.00     324.00     461.00       0.00
   39      15.00      31.00       0.00     249.00     375.00       0.00
   40      11.00      33.00       0.00     253.00     325.00       0.00
   41      29.00       6.00       0.00      64.00     161.00       0.00
   42      50.00      30.00       0.00     294.00     418.00       0.00
   43      49.00      42.00       0.00     517.00     662.00       0.00
   44      30.00       4.00       0.00       3.00      82.00       0.00
   45      28.00      11.00       0.00       7.00     110.00       0.00
   46       7.00      50.00       0.00     557.00     667.00       0.00
   47       4.00      15.00       0.00     471.00     531.00       0.00
   48      31.00      25.00       0.00      44.00      55.00       0.00
   49      17.00      35.00       0.00     180.00     297.00       0.00
   50      17.00      41.00       0.00     165.00     355.00       0.00
   51      29.00       7.00       0.00       1.00      83.00       0.00
   52      17.00      38.00       0.00     250.00     323.00       0.00
   53      16.00       9.00       0.00     109.00     274.00       0.00
   54      26.00      27.00       0.00       6.00      74.00       0.00
   55      15.00      46.00       0.00     180.00     310.00       0.00
   56      49.00      11.00       0.00      99.00     154.00       0.00
   57      37.00      50.00       0.00     580.00     643.00       0.00
   58      38.00      46.00       0.00     455.00     512.00       0.00
   59      32.00      30.00       0.00     263.00     369.00       0.00
   60      12.00      23.00       0.00       0.00      11.00       0.00
   61      19.00      15.00       0.00     139.00     257.00       0.00
   62       6.00      23.00       0.00       0.00      24.00       0.00
   63      16.00      39.00       0.00     264.00     375.00       0.00
   64      38.00      20.00       0.00     247.00     379.00       0.00
   65      21.00      33.00       0.00     280.00     322.00       0.00
   66      20.00       4.00       0.00      62.00     198.00       0.00
   67       3.00      24.00       0.00     227.00     299.00       0.00
   68      13.00      27.00       0.00     169.00     317.00       0.00
   69      41.00      43.00       0.00     390.00     493.00       0.00
   70      42.00      10.00       0.00     353.00     407.00       0.00
   71       4.00       7.00       0.00     606.00     704.00       0.00
   72      34.00      47.00       0.00     378.00     556.00       0.00
   73      44.00      12.00       0.00      36.00     124.00       0.00
   74      33.00      15.00       0.00     350.00     360.00       0.00
   75      20.00       9.00       0.00     111.00     179.00       0.00
   76       7.00      13.00       0.00     124.00     232.00       0.00
   77      26.00      12.00       0.00      48.00     151.00       0.00
   78      17.00      35.00       0.00     464.00     511.00       0.00
   79       7.00      35.00       0.00     239.00     369.00       0.00
   80      36.00      17.00       0.00     569.00     730.00       0.00
   81       0.00       0.00       0.00       0.00     828.00       0.00

