!! n200w40.003    40.12 1146


CUST_NO. XCOORD. YCOORD. DEMAND	READY_TIME DUE_DATE	SERVICE_TIME

0	9.00	6.00	0.00	0.00	1185.00	0.00
1	19.00	29.00	0.00	395.00	448.00	0.00
2	37.00	7.00	0.00	688.00	747.00	0.00
3	9.00	16.00	0.00	164.00	223.00	0.00
4	42.00	14.00	0.00	61.00	102.00	0.00
5	15.00	6.00	0.00	139.00	178.00	0.00
6	32.00	6.00	0.00	693.00	723.00	0.00
7	9.00	22.00	0.00	445.00	491.00	0.00
8	13.00	29.00	0.00	183.00	234.00	0.00
9	35.00	32.00	0.00	382.00	423.00	0.00
10	10.00	16.00	0.00	758.00	826.00	0.00
11	17.00	14.00	0.00	144.00	172.00	0.00
12	21.00	26.00	0.00	414.00	472.00	0.00
13	23.00	7.00	0.00	0.00	53.00	0.00
14	14.00	46.00	0.00	212.00	271.00	0.00
15	6.00	10.00	0.00	822.00	842.00	0.00
16	13.00	39.00	0.00	224.00	236.00	0.00
17	42.00	7.00	0.00	672.00	748.00	0.00
18	42.00	37.00	0.00	385.00	408.00	0.00
19	24.00	45.00	0.00	273.00	300.00	0.00
20	13.00	38.00	0.00	212.00	239.00	0.00
21	39.00	29.00	0.00	373.00	408.00	0.00
22	34.00	20.00	0.00	83.00	98.00	0.00
23	40.00	16.00	0.00	55.00	69.00	0.00
24	19.00	49.00	0.00	261.00	284.00	0.00
25	29.00	31.00	0.00	529.00	539.00	0.00
26	29.00	5.00	0.00	22.00	81.00	0.00
27	18.00	20.00	0.00	110.00	161.00	0.00
28	20.00	28.00	0.00	411.00	464.00	0.00
29	45.00	21.00	0.00	634.00	686.00	0.00
30	40.00	19.00	0.00	42.00	105.00	0.00
31	46.00	32.00	0.00	553.00	580.00	0.00
32	31.00	15.00	0.00	113.00	151.00	0.00
33	13.00	29.00	0.00	162.00	208.00	0.00
34	50.00	45.00	0.00	566.00	627.00	0.00
35	48.00	33.00	0.00	1084.00	1138.00	0.00
36	46.00	42.00	0.00	606.00	636.00	0.00
37	37.00	30.00	0.00	536.00	556.00	0.00
38	23.00	44.00	0.00	287.00	352.00	0.00
39	2.00	28.00	0.00	457.00	501.00	0.00
40	11.00	32.00	0.00	195.00	254.00	0.00
41	10.00	15.00	0.00	151.00	218.00	0.00
42	37.00	25.00	0.00	73.00	113.00	0.00
43	39.00	6.00	0.00	902.00	949.00	0.00
44	15.00	37.00	0.00	1038.00	1084.00	0.00
45	41.00	40.00	0.00	383.00	415.00	0.00
46	36.00	10.00	0.00	35.00	63.00	0.00
47	48.00	0.00	0.00	990.00	1001.00	0.00
48	50.00	28.00	0.00	621.00	691.00	0.00
49	50.00	40.00	0.00	629.00	680.00	0.00
50	45.00	41.00	0.00	582.00	599.00	0.00
