!! n80w100.002    89.96 740


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME


    0      40.00      36.00       0.00       0.00     806.00       0.00
    1       6.00      27.00       0.00     423.00     475.00       0.00
    2      23.00      15.00       0.00     161.00     264.00       0.00
    3      19.00      45.00       0.00      80.00     164.00       0.00
    4      27.00      13.00       0.00     200.00     248.00       0.00
    5      11.00       4.00       0.00     294.00     388.00       0.00
    6      42.00      11.00       0.00     222.00     312.00       0.00
    7      42.00      32.00       0.00       0.00      56.00       0.00
    8      35.00       5.00       0.00     198.00     262.00       0.00
    9      24.00       0.00       0.00     266.00     405.00       0.00
   10      50.00      12.00       0.00     273.00     361.00       0.00
   11      24.00      15.00       0.00     107.00     242.00       0.00
   12       1.00      15.00       0.00     375.00     491.00       0.00
   13      13.00      33.00       0.00      42.00     127.00       0.00
   14      41.00       3.00       0.00     183.00     248.00       0.00
   15      10.00      12.00       0.00     297.00     406.00       0.00
   16       1.00      32.00       0.00     452.00     541.00       0.00
   17      18.00      47.00       0.00     650.00     781.00       0.00
   18      27.00      21.00       0.00     155.00     202.00       0.00
   19       1.00      41.00       0.00     461.00     490.00       0.00
   20       8.00      45.00       0.00     390.00     519.00       0.00
   21       6.00      30.00       0.00     484.00     586.00       0.00
   22      25.00       3.00       0.00     328.00     413.00       0.00
   23      12.00      43.00       0.00     566.00     718.00       0.00
   24       7.00      21.00       0.00     402.00     427.00       0.00
   25      26.00      37.00       0.00      35.00     150.00       0.00
   26      37.00       1.00       0.00     237.00     279.00       0.00
   27      13.00      18.00       0.00     334.00     443.00       0.00
   28      37.00       6.00       0.00     249.00     354.00       0.00
   29      49.00      42.00       0.00     475.00     627.00       0.00
   30      21.00      13.00       0.00     131.00     234.00       0.00
   31      23.00      30.00       0.00     158.00     259.00       0.00
   32      46.00      41.00       0.00      17.00      78.00       0.00
   33       4.00       0.00       0.00     388.00     461.00       0.00
   34      11.00      35.00       0.00     122.00     140.00       0.00
   35      46.00      37.00       0.00       0.00     104.00       0.00
   36      22.00       0.00       0.00     614.00     716.00       0.00
   37      14.00      35.00       0.00     118.00     165.00       0.00
   38      25.00      35.00       0.00      60.00     125.00       0.00
   39      43.00      33.00       0.00       0.00     106.00       0.00
   40      30.00      45.00       0.00      22.00     154.00       0.00
   41      15.00      41.00       0.00      99.00     208.00       0.00
   42      22.00      40.00       0.00     120.00     152.00       0.00
   43      10.00      10.00       0.00     356.00     472.00       0.00
   44      38.00      48.00       0.00       0.00     136.00       0.00
   45      29.00       7.00       0.00     142.00     278.00       0.00
   46      49.00      46.00       0.00       0.00     109.00       0.00
   47      37.00      42.00       0.00       0.00     145.00       0.00
   48      34.00      37.00       0.00      29.00      85.00       0.00
   49      23.00       8.00       0.00     201.00     268.00       0.00
   50      30.00      42.00       0.00      59.00     133.00       0.00
   51      25.00      35.00       0.00      21.00     147.00       0.00
   52      44.00       5.00       0.00     203.00     252.00       0.00
   53      19.00      14.00       0.00     120.00     240.00       0.00
   54      10.00      10.00       0.00     331.00     380.00       0.00
   55      30.00      44.00       0.00     598.00     641.00       0.00
   56      37.00      42.00       0.00      12.00      67.00       0.00
   57      40.00      16.00       0.00     221.00     383.00       0.00
   58      24.00      39.00       0.00      29.00     125.00       0.00
   59      19.00      16.00       0.00     180.00     218.00       0.00
   60      28.00      33.00       0.00      19.00     168.00       0.00
   61       5.00      31.00       0.00     447.00     530.00       0.00
   62      29.00       5.00       0.00     291.00     370.00       0.00
   63       2.00      41.00       0.00     434.00     505.00       0.00
   64      20.00      25.00       0.00     453.00     530.00       0.00
   65      17.00      10.00       0.00     134.00     239.00       0.00
   66      15.00      27.00       0.00     112.00     244.00       0.00
   67      21.00      31.00       0.00     110.00     157.00       0.00
   68      49.00      15.00       0.00     569.00     583.00       0.00
   69      43.00      28.00       0.00       0.00      80.00       0.00
   70      20.00      35.00       0.00      13.00     132.00       0.00
   71      28.00      16.00       0.00     324.00     386.00       0.00
   72       8.00       7.00       0.00     360.00     386.00       0.00
   73      38.00      36.00       0.00     449.00     573.00       0.00
   74      33.00      13.00       0.00     269.00     295.00       0.00
   75       4.00       2.00       0.00     343.00     413.00       0.00
   76      31.00      30.00       0.00      93.00     177.00       0.00
   77      18.00      33.00       0.00      50.00     190.00       0.00
   78      39.00       2.00       0.00     220.00     296.00       0.00
   79      27.00       8.00       0.00     135.00     316.00       0.00
   80      10.00      38.00       0.00     541.00     723.00       0.00
   81       0.00       0.00       0.00       0.00     806.00       0.00


