!! n80w80.004    74.41 752


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME


    0      27.00      26.00       0.00       0.00     796.00       0.00
    1      12.00       9.00       0.00      99.00     173.00       0.00
    2      10.00       4.00       0.00     141.00     181.00       0.00
    3      31.00      16.00       0.00      38.00     193.00       0.00
    4      37.00      31.00       0.00     447.00     487.00       0.00
    5      33.00       0.00       0.00     591.00     685.00       0.00
    6      35.00      48.00       0.00     387.00     439.00       0.00
    7       2.00      18.00       0.00     172.00     219.00       0.00
    8       9.00       0.00       0.00      71.00     163.00       0.00
    9      48.00      31.00       0.00     425.00     467.00       0.00
   10      39.00       7.00       0.00       0.00      79.00       0.00
   11      43.00      39.00       0.00     382.00     462.00       0.00
   12      40.00       9.00       0.00      42.00     152.00       0.00
   13      35.00      47.00       0.00     605.00     624.00       0.00
   14      32.00      45.00       0.00     349.00     458.00       0.00
   15       6.00      29.00       0.00     207.00     286.00       0.00
   16      16.00      24.00       0.00       0.00      79.00       0.00
   17      34.00      49.00       0.00     357.00     448.00       0.00
   18      14.00      38.00       0.00     261.00     311.00       0.00
   19      25.00      20.00       0.00       0.00      23.00       0.00
   20       1.00      19.00       0.00     206.00     226.00       0.00
   21      14.00       1.00       0.00     135.00     216.00       0.00
   22       9.00       5.00       0.00     103.00     238.00       0.00
   23      10.00      15.00       0.00     202.00     231.00       0.00
   24      16.00       8.00       0.00     117.00     239.00       0.00
   25      34.00      46.00       0.00     318.00     413.00       0.00
   26      46.00      48.00       0.00     397.00     438.00       0.00
   27      24.00      38.00       0.00     347.00     392.00       0.00
   28      15.00       1.00       0.00      62.00     179.00       0.00
   29      48.00      50.00       0.00     645.00     764.00       0.00
   30      26.00      17.00       0.00       0.00      69.00       0.00
   31      13.00      10.00       0.00     172.00     308.00       0.00
   32       5.00      23.00       0.00     162.00     211.00       0.00
   33       1.00       5.00       0.00     141.00     247.00       0.00
   34      40.00      43.00       0.00     380.00     415.00       0.00
   35      25.00      45.00       0.00     305.00     387.00       0.00
   36       5.00      12.00       0.00     164.00     229.00       0.00
   37      25.00      11.00       0.00       0.00      59.00       0.00
   38      30.00      33.00       0.00     356.00     413.00       0.00
   39      22.00       6.00       0.00      51.00     198.00       0.00
   40       5.00      21.00       0.00     120.00     248.00       0.00
   41      21.00      21.00       0.00       0.00      93.00       0.00
   42      36.00      48.00       0.00     384.00     444.00       0.00
   43      43.00      41.00       0.00     399.00     491.00       0.00
   44      15.00       1.00       0.00     129.00     190.00       0.00
   45      40.00       3.00       0.00      17.00      69.00       0.00
   46      49.00      34.00       0.00     379.00     512.00       0.00
   47      48.00      27.00       0.00     435.00     498.00       0.00
   48       6.00      49.00       0.00     295.00     388.00       0.00
   49       5.00      27.00       0.00     190.00     278.00       0.00
   50      49.00      31.00       0.00     402.00     535.00       0.00
   51      20.00      40.00       0.00     262.00     312.00       0.00
   52       2.00      21.00       0.00     213.00     272.00       0.00
   53      32.00      14.00       0.00      27.00     115.00       0.00
   54      39.00       1.00       0.00     467.00     565.00       0.00
   55      48.00      43.00       0.00     387.00     468.00       0.00
   56       7.00      22.00       0.00     165.00     244.00       0.00
   57      35.00       8.00       0.00       0.00     105.00       0.00
   58      22.00      17.00       0.00       0.00      27.00       0.00
   59      14.00      39.00       0.00     272.00     326.00       0.00
   60      33.00       4.00       0.00      25.00     134.00       0.00
   61      35.00      19.00       0.00      22.00     125.00       0.00
   62      24.00      33.00       0.00     346.00     362.00       0.00
   63      19.00      46.00       0.00     264.00     312.00       0.00
   64      16.00      41.00       0.00     269.00     364.00       0.00
   65       6.00      23.00       0.00     198.00     250.00       0.00
   66      10.00       9.00       0.00      98.00     188.00       0.00
   67      49.00      38.00       0.00     427.00     454.00       0.00
   68      29.00      24.00       0.00     454.00     509.00       0.00
   69      19.00      49.00       0.00     302.00     340.00       0.00
   70      41.00      16.00       0.00      22.00      87.00       0.00
   71      43.00       9.00       0.00      48.00      90.00       0.00
   72      38.00      12.00       0.00       7.00     114.00       0.00
   73      24.00      19.00       0.00      15.00      44.00       0.00
   74      30.00       6.00       0.00       0.00     113.00       0.00
   75       1.00       4.00       0.00     539.00     590.00       0.00
   76       3.00      20.00       0.00     168.00     202.00       0.00
   77      33.00      13.00       0.00      94.00     134.00       0.00
   78      35.00      44.00       0.00     325.00     414.00       0.00
   79      31.00      14.00       0.00      39.00     117.00       0.00
   80      20.00      11.00       0.00     648.00     719.00       0.00
   81       0.00       0.00       0.00       0.00     796.00       0.00
