!! n200w20.003    19.75 1184


CUST_NO. XCOORD. YCOORD. DEMAND READY_TIME DUE_DATE   SERVICE_TIME

0	19.00	28.00	0.00	0.00	  1186.00	  0.00
1	30.00	21.00	0.00	488.00	  514.00	0.00
2	22.00	12.00	0.00	585.00	  618.00	0.00
3	48.00	45.00	0.00	946.00	  963.00	0.00
4	42.00	0.00	0.00	653.00	660.00	0.00
5	34.00	12.00	0.00	565.00	599.00	0.00
6	24.00	35.00	0.00	137.00	156.00	0.00
7	44.00	37.00	0.00	344.00	367.00	0.00
8	25.00	16.00	0.00	292.00	311.00	0.00
9	8.00	13.00	0.00	241.00	257.00	0.00
10	32.00	37.00	0.00	839.00	872.00	0.00
11	39.00	10.00	0.00	505.00	532.00	0.00
12	27.00	19.00	0.00	284.00	295.00	0.00
13	35.00	28.00	0.00	317.00	339.00	0.00
14	3.00	19.00	0.00	241.00	245.00	0.00
15	38.00	47.00	0.00	436.00	460.00	0.00
16	28.00	34.00	0.00	143.00	162.00	0.00
17	47.00	15.00	0.00	656.00	677.00	0.00
18	30.00	29.00	0.00	475.00	497.00	0.00
19	50.00	37.00	0.00	1101.00	1121.00	0.00
20	18.00	6.00	0.00	743.00	762.00	0.00
21	22.00	36.00	0.00	136.00	159.00	0.00
22	12.00	45.00	0.00	182.00	188.00	0.00
23	48.00	38.00	0.00	354.00	367.00	0.00
24	42.00	33.00	0.00	338.00	355.00	0.00
25	17.00	41.00	0.00	824.00	847.00	0.00
26	39.00	9.00	0.00	529.00	555.00	0.00
27	9.00	41.00	0.00	182.00	208.00	0.00
28	28.00	47.00	0.00	908.00	941.00	0.00
29	8.00	4.00	0.00	47.00	57.00	0.00
30	49.00	1.00	0.00	689.00	710.00	0.00
31	17.00	24.00	0.00	2.00	21.00	0.00
32	19.00	32.00	0.00	831.00	850.00	0.00
33	7.00	47.00	0.00	886.00	897.00	0.00
34	50.00	4.00	0.00	627.00	654.00	0.00
35	32.00	0.00	0.00	541.00	564.00	0.00
36	40.00	44.00	0.00	450.00	468.00	0.00
37	37.00	12.00	0.00	512.00	530.00	0.00
38	14.00	24.00	0.00	0.00	22.00	0.00
39	35.00	9.00	0.00	512.00	542.00	0.00
40	18.00	14.00	0.00	31.00	35.00	0.00
41	41.00	24.00	0.00	396.00	406.00	0.00
42	40.00	39.00	0.00	405.00	430.00	0.00
43	37.00	2.00	0.00	541.00	558.00	0.00
44	30.00	8.00	0.00	561.00	583.00	0.00
45	47.00	46.00	0.00	930.00	957.00	0.00
46	29.00	2.00	0.00	556.00	586.00	0.00
47	6.00	24.00	0.00	91.00	110.00	0.00
48	21.00	19.00	0.00	17.00	27.00	0.00
49	3.00	37.00	0.00	196.00	219.00	0.00
50	40.00	33.00	0.00	339.00	361.00	0.00
51	16.00	33.00	0.00	120.00	129.00	0.00
52	33.00	6.00	0.00	566.00	593.00	0.00
53	40.00	41.00	0.00	414.00	443.00	0.00
54	3.00	8.00	0.00	56.00	83.00	0.00
55	14.00	23.00	0.00	256.00	278.00	0.00
56	7.00	36.00	0.00	195.00	210.00	0.00
57	46.00	28.00	0.00	360.00	395.00	0.00
58	8.00	40.00	0.00	175.00	207.00	0.00
59	3.00	28.00	0.00	221.00	240.00	0.00
60	10.00	2.00	0.00	738.00	765.00	0.00
61	6.00	27.00	0.00	96.00	105.00	0.00
62	6.00	2.00	0.00	51.00	65.00	0.00
63	46.00	30.00	0.00	388.00	396.00	0.00
64	17.00	1.00	0.00	724.00	750.00	0.00
65	20.00	2.00	0.00	726.00	748.00	0.00
66	40.00	47.00	0.00	959.00	981.00	0.00
67	41.00	8.00	0.00	626.00	641.00	0.00
68	24.00	48.00	0.00	154.00	193.00	0.00
69	33.00	21.00	0.00	307.00	324.00	0.00
70	32.00	20.00	0.00	311.00	321.00	0.00
71	9.00	27.00	0.00	92.00	120.00	0.00
72	23.00	36.00	0.00	156.00	160.00	0.00
73	36.00	22.00	0.00	307.00	337.00	0.00
74	47.00	13.00	0.00	668.00	686.00	0.00
75	5.00	27.00	0.00	81.00	110.00	0.00
76	50.00	36.00	0.00	344.00	367.00	0.00
77	34.00	20.00	0.00	311.00	317.00	0.00
78	23.00	18.00	0.00	588.00	613.00	0.00
79	47.00	2.00	0.00	638.00	645.00	0.00
80	47.00	47.00	0.00	931.00	959.00	0.00
81	36.00	7.00	0.00	519.00	546.00	0.00
82	18.00	16.00	0.00	9.00	39.00	0.00
83	14.00	18.00	0.00	21.00	35.00	0.00
84	48.00	34.00	0.00	364.00	375.00	0.00
85	11.00	47.00	0.00	822.00	845.00	0.00
86	33.00	18.00	0.00	614.00	621.00	0.00
87	12.00	40.00	0.00	192.00	218.00	0.00
88	30.00	14.00	0.00	274.00	312.00	0.00
89	11.00	20.00	0.00	77.00	101.00	0.00
90	41.00	44.00	0.00	416.00	433.00	0.00
91	7.00	32.00	0.00	98.00	136.00	0.00
92	34.00	33.00	0.00	328.00	337.00	0.00
93	22.00	45.00	0.00	861.00	888.00	0.00
94	1.00	0.00	0.00	761.00	784.00	0.00
95	32.00	20.00	0.00	308.00	320.00	0.00
96	3.00	37.00	0.00	219.00	222.00	0.00
97	21.00	16.00	0.00	16.00	33.00	0.00
98	23.00	43.00	0.00	166.00	181.00	0.00
99	7.00	34.00	0.00	103.00	119.00	0.00
100	43.00	40.00	0.00	331.00	357.00	0.00
101	8.00	16.00	0.00	68.00	89.00	0.00
102	17.00	47.00	0.00	175.00	182.00	0.00
