!! n100w60.001    59.83 831


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME


    0      29.00      24.00       0.00       0.00     862.00       0.00
    1       1.00      28.00       0.00     273.00     289.00       0.00
    2      25.00      19.00       0.00       2.00      61.00       0.00
    3       1.00      33.00       0.00     278.00     318.00       0.00
    4      29.00      36.00       0.00     447.00     481.00       0.00
    5      19.00      37.00       0.00     463.00     569.00       0.00
    6      31.00      18.00       0.00       0.00      63.00       0.00
    7      43.00      25.00       0.00     384.00     451.00       0.00
    8      34.00       7.00       0.00      47.00     126.00       0.00
    9      40.00      20.00       0.00      89.00     126.00       0.00
   10      18.00       1.00       0.00     138.00     190.00       0.00
   11       6.00       1.00       0.00     148.00     207.00       0.00
   12      16.00      37.00       0.00     234.00     271.00       0.00
   13      13.00      28.00       0.00     218.00     246.00       0.00
   14      49.00       6.00       0.00      63.00     144.00       0.00
   15      18.00       1.00       0.00     116.00     201.00       0.00
   16      28.00      47.00       0.00     453.00     516.00       0.00
   17      30.00      14.00       0.00      28.00      45.00       0.00
   18       4.00      31.00       0.00     254.00     297.00       0.00
   19      23.00      15.00       0.00       0.00      72.00       0.00
   20      40.00      40.00       0.00     493.00     548.00       0.00
   21      20.00       6.00       0.00     105.00     164.00       0.00
   22      19.00      44.00       0.00     475.00     518.00       0.00
   23      47.00      32.00       0.00     367.00     473.00       0.00
   24      26.00      25.00       0.00       0.00      43.00       0.00
   25      37.00      40.00       0.00     402.00     470.00       0.00
   26      15.00      19.00       0.00     164.00     239.00       0.00
   27      10.00      14.00       0.00     204.00     272.00       0.00
   28      40.00       9.00       0.00       8.00     106.00       0.00
   29      44.00      16.00       0.00      68.00     120.00       0.00
   30      25.00      42.00       0.00     439.00     505.00       0.00
   31      29.00      33.00       0.00     437.00     497.00       0.00
   32      39.00      14.00       0.00     111.00     156.00       0.00
   33      39.00      21.00       0.00      93.00     172.00       0.00
   34      11.00      33.00       0.00     195.00     260.00       0.00
   35      16.00      33.00       0.00     253.00     293.00       0.00
   36      47.00       8.00       0.00      67.00     127.00       0.00
   37      26.00      26.00       0.00       0.00      52.00       0.00
   38      28.00      33.00       0.00     479.00     563.00       0.00
   39      21.00       2.00       0.00     165.00     220.00       0.00
   40      15.00       2.00       0.00     341.00     384.00       0.00
   41      27.00      42.00       0.00     482.00     515.00       0.00
   42      27.00      21.00       0.00       0.00      56.00       0.00
   43      18.00      22.00       0.00     207.00     264.00       0.00
   44      24.00      23.00       0.00       0.00      15.00       0.00
   45      40.00       4.00       0.00       6.00      60.00       0.00
   46       9.00      36.00       0.00     231.00     287.00       0.00
   47      35.00      34.00       0.00     395.00     487.00       0.00
   48      32.00       4.00       0.00     344.00     418.00       0.00
   49      43.00      17.00       0.00      73.00     152.00       0.00
   50      15.00      30.00       0.00     188.00     278.00       0.00
   51      24.00      18.00       0.00       0.00      55.00       0.00
   52      15.00      33.00       0.00     227.00     296.00       0.00
   53      34.00      29.00       0.00     418.00     483.00       0.00
   54      15.00      29.00       0.00     196.00     285.00       0.00
   55      33.00      48.00       0.00     505.00     583.00       0.00
   56      48.00      37.00       0.00     419.00     443.00       0.00
