!! n150w40.001    39.22 1060


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME

    0      44.00       3.00       0.00       0.00    1100.00       0.00
    1      23.00      19.00       0.00     107.00     136.00       0.00
    2      23.00      20.00       0.00     109.00     161.00       0.00
    3       0.00      44.00       0.00     800.00     809.00       0.00
    4      42.00      46.00       0.00     816.00     875.00       0.00
    5       3.00      46.00       0.00     190.00     224.00       0.00
    6      49.00      49.00       0.00     308.00     344.00       0.00
    7      35.00       2.00       0.00     586.00     620.00       0.00
    8      31.00      14.00       0.00      15.00      77.00       0.00
    9       7.00      30.00       0.00     171.00     208.00       0.00
   10      37.00      37.00       0.00     258.00     278.00       0.00
   11      16.00       0.00       0.00     726.00     741.00       0.00
   12      30.00      11.00       0.00       0.00      66.00       0.00
   13      22.00      23.00       0.00     113.00     161.00       0.00
   14      22.00       7.00       0.00     469.00     520.00       0.00
   15      45.00      25.00       0.00      69.00      99.00       0.00
   16      31.00      44.00       0.00     209.00     278.00       0.00
   17       9.00      22.00       0.00     402.00     434.00       0.00
   18       5.00       3.00       0.00     612.00     680.00       0.00
   19      32.00      11.00       0.00       0.00      46.00       0.00
   20      45.00      25.00       0.00      52.00      87.00       0.00
   21      14.00      24.00       0.00     107.00     180.00       0.00
   22      35.00      45.00       0.00     238.00     283.00       0.00
   23      27.00      23.00       0.00      97.00     140.00       0.00
   24      12.00      17.00       0.00     408.00     441.00       0.00
   25      15.00      32.00       0.00     128.00     178.00       0.00
   26       9.00      15.00       0.00     409.00     427.00       0.00
   27      13.00      26.00       0.00     112.00     185.00       0.00
   28      40.00      24.00       0.00      38.00      87.00       0.00
   29      23.00      42.00       0.00     229.00     259.00       0.00
   30      37.00       3.00       0.00       0.00       9.00       0.00
   31      26.00       3.00       0.00     470.00     502.00       0.00
   32       7.00      30.00       0.00     157.00     203.00       0.00
   33      10.00      42.00       0.00     181.00     218.00       0.00
   34      32.00      30.00       0.00     272.00     307.00       0.00
   35      39.00      16.00       0.00      74.00     129.00       0.00
   36      25.00      20.00       0.00     126.00     167.00       0.00
   37       3.00      36.00       0.00     165.00     188.00       0.00
   38      11.00      30.00       0.00     163.00     183.00       0.00
   39      15.00      11.00       0.00     433.00     480.00       0.00
   40      40.00       4.00       0.00       0.00      37.00       0.00
   41      47.00      26.00       0.00      52.00     114.00       0.00
   42      23.00      12.00       0.00     507.00     553.00       0.00
   43      29.00      15.00       0.00     476.00     529.00       0.00
   44      30.00      37.00       0.00     310.00     378.00       0.00
   45      37.00      29.00       0.00     289.00     312.00       0.00
   46      39.00      28.00       0.00      65.00     106.00       0.00
   47      10.00      29.00       0.00     428.00     508.00       0.00
   48      40.00      21.00       0.00      20.00      64.00       0.00
   49      17.00      43.00       0.00     207.00     261.00       0.00
   50      17.00      23.00       0.00     121.00     179.00       0.00
   51       3.00      15.00       0.00     649.00     697.00       0.00
   52      25.00      12.00       0.00     484.00     529.00       0.00
   53       3.00       1.00       0.00    1017.00    1059.00       0.00
   54      28.00      43.00       0.00     229.00     248.00       0.00
   55      43.00      20.00       0.00      60.00      95.00       0.00
   56      13.00      18.00       0.00     475.00     487.00       0.00
   57      16.00      27.00       0.00     127.00     166.00       0.00
   58       6.00      19.00       0.00     383.00     439.00       0.00
   59       6.00       8.00       0.00     620.00     662.00       0.00
   60      42.00      36.00       0.00     259.00     295.00       0.00
   61      44.00      29.00       0.00      65.00      86.00       0.00
   62      20.00      12.00       0.00     450.00     527.00       0.00
   63      24.00      20.00       0.00     112.00     131.00       0.00
   64       7.00      37.00       0.00     177.00     196.00       0.00
   65      14.00      36.00       0.00     386.00     391.00       0.00
   66       4.00      40.00       0.00     201.00     212.00       0.00
   67      23.00      35.00       0.00     339.00     397.00       0.00
   68      39.00      45.00       0.00     298.00     363.00       0.00
   69      37.00      35.00       0.00     246.00     286.00       0.00
   70      18.00       6.00       0.00     612.00     640.00       0.00
   71      19.00      30.00       0.00     127.00     157.00       0.00
   72      35.00      10.00       0.00       0.00      30.00       0.00
   73      24.00      44.00       0.00     232.00     253.00       0.00
   74      18.00      11.00       0.00     440.00     449.00       0.00
   75       1.00      22.00       0.00     669.00     709.00       0.00
   76      23.00      19.00       0.00     519.00     562.00       0.00
   77      13.00      31.00       0.00     139.00     190.00       0.00
   78       0.00      22.00       0.00     688.00     712.00       0.00
   79      11.00      14.00       0.00     396.00     443.00       0.00
   80      38.00      10.00       0.00      15.00      36.00       0.00
   81      24.00      33.00       0.00     324.00     372.00       0.00
   82      15.00      26.00       0.00     121.00     183.00       0.00
   83      15.00      29.00       0.00     375.00     434.00       0.00
   84      16.00      21.00       0.00     433.00     488.00       0.00
   85      24.00       7.00       0.00     479.00     522.00       0.00
   86      42.00      29.00       0.00      41.00      90.00       0.00
   87      22.00      41.00       0.00     224.00     230.00       0.00
   88      11.00      41.00       0.00     357.00     423.00       0.00
   89      19.00      37.00       0.00     767.00     804.00       0.00
   90      44.00       0.00       0.00     559.00     598.00       0.00
   91      38.00      44.00       0.00     252.00     294.00       0.00
   92      26.00      45.00       0.00     215.00     279.00       0.00
   93       9.00      28.00       0.00     157.00     170.00       0.00
   94      32.00      10.00       0.00     720.00     769.00       0.00
   95      31.00      26.00       0.00     537.00     575.00       0.00
   96      17.00      32.00       0.00     142.00     171.00       0.00
   97      15.00      40.00       0.00     343.00     393.00       0.00
   98       2.00      10.00       0.00     660.00     692.00       0.00
   99      12.00      24.00       0.00     403.00     425.00       0.00
  100      12.00       5.00       0.00     398.00     458.00       0.00
  101      21.00      29.00       0.00     327.00     391.00       0.00
  102      41.00       8.00       0.00      16.00      33.00       0.00
  103      44.00      29.00       0.00      73.00      85.00       0.00
  104       5.00      34.00       0.00     168.00     183.00       0.00
  105      37.00      15.00       0.00      28.00      62.00       0.00
  106       3.00      36.00       0.00     170.00     222.00       0.00
  107      11.00      38.00       0.00     901.00     973.00       0.00
  108       7.00      33.00       0.00     144.00     194.00       0.00
  109      36.00       7.00       0.00       0.00      21.00       0.00
  110      45.00      15.00       0.00     539.00     590.00       0.00
  111      11.00      43.00       0.00     191.00     246.00       0.00
  112      32.00       9.00       0.00      28.00      68.00       0.00
  113      47.00      17.00       0.00      84.00     115.00       0.00
  114      47.00       9.00       0.00     548.00     582.00       0.00
  115      16.00      17.00       0.00     450.00     479.00       0.00
  116      35.00      21.00       0.00      52.00      67.00       0.00
  117      30.00      15.00       0.00      39.00      72.00       0.00
  118      37.00      23.00       0.00      92.00     129.00       0.00
  119      47.00      43.00       0.00     307.00     314.00       0.00
  120      31.00      25.00       0.00     100.00     144.00       0.00
  121      11.00      32.00       0.00     388.00     415.00       0.00
  122      40.00       1.00       0.00     889.00     898.00       0.00
  123      28.00      40.00       0.00     344.00     374.00       0.00
  124      29.00      15.00       0.00      36.00      43.00       0.00
  125      41.00       6.00       0.00     570.00     588.00       0.00
  126       0.00      10.00       0.00     640.00     663.00       0.00
  127      47.00      26.00       0.00     546.00     578.00       0.00
  128      29.00       4.00       0.00     604.00     624.00       0.00
  129      21.00      18.00       0.00     697.00     741.00       0.00
  130      12.00      23.00       0.00     438.00     472.00       0.00
  131      43.00      32.00       0.00     269.00     304.00       0.00
  132      49.00       7.00       0.00     573.00     604.00       0.00
  133      44.00      27.00       0.00      40.00     112.00       0.00
  134      28.00      42.00       0.00     332.00     359.00       0.00
  135      10.00       5.00       0.00     620.00     644.00       0.00
  136      13.00       9.00       0.00     426.00     450.00       0.00
  137      12.00      45.00       0.00     184.00     249.00       0.00
  138      33.00      16.00       0.00      41.00      82.00       0.00
  139      16.00       7.00       0.00     406.00     451.00       0.00
  140       6.00      31.00       0.00     141.00     209.00       0.00
  141      14.00      11.00       0.00     392.00     453.00       0.00
  142      38.00       7.00       0.00       0.00      41.00       0.00
  143       1.00       7.00       0.00     621.00     681.00       0.00
  144       5.00      43.00       0.00     181.00     208.00       0.00
  145      31.00      47.00       0.00     237.00     291.00       0.00
  146      38.00      42.00       0.00     259.00     268.00       0.00
  147      30.00      14.00       0.00       5.00      71.00       0.00
  148      23.00       8.00       0.00     485.00     516.00       0.00
  149      49.00      23.00       0.00      72.00     125.00       0.00
  150      45.00      17.00       0.00     964.00    1003.00       0.00
  151       0.00       0.00       0.00       0.00    1100.00       0.00

