!! n100w100.003    77.76 873


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME


    0      24.00      43.00        .00        .00     879.00        .00
    1      25.00       9.00        .00      72.00     146.00        .00
    2      14.00      49.00        .00     534.00     660.00        .00
    3      38.00      25.00        .00     208.00     249.00        .00
    4      38.00      47.00        .00        .00      70.00        .00
    5      11.00      15.00        .00      62.00     162.00        .00
    6      40.00      15.00        .00     188.00     341.00        .00
    7       9.00      32.00        .00     408.00     481.00        .00
    8      29.00      46.00        .00        .00      70.00        .00
    9      15.00      35.00        .00     362.00     429.00        .00
   10      32.00      48.00        .00        .00      95.00        .00
   11      33.00       9.00        .00     111.00     205.00        .00
   12      26.00       4.00        .00     114.00     219.00        .00
   13       9.00      38.00        .00     323.00     440.00        .00
   14      21.00       9.00        .00      39.00     145.00        .00
   15      25.00      34.00        .00        .00     144.00        .00
   16      29.00      41.00        .00     299.00     395.00        .00
   17       8.00      28.00        .00     401.00     526.00        .00
   18      19.00       6.00        .00      82.00     122.00        .00
   19       7.00      18.00        .00     437.00     495.00        .00
   20      24.00      43.00        .00     309.00     364.00        .00
   21      32.00       3.00        .00      80.00     225.00        .00
   22       4.00      38.00        .00     299.00     419.00        .00
   23      10.00      22.00        .00     447.00     578.00        .00
   24      41.00      41.00        .00       1.00     123.00        .00
   25       1.00      38.00        .00     361.00     429.00        .00
   26      50.00      11.00        .00     158.00     207.00        .00
   27      23.00      45.00        .00        .00      80.00        .00
   28       5.00      12.00        .00     400.00     538.00        .00
   29      35.00      25.00        .00     178.00     299.00        .00
   30      48.00      17.00        .00     146.00     289.00        .00
   31      31.00      34.00        .00        .00      84.00        .00
   32      32.00      46.00        .00        .00      52.00        .00
   33      34.00      48.00        .00        .00      50.00        .00
   34      25.00      44.00        .00        .00      74.00        .00
   35      49.00       6.00        .00     156.00     215.00        .00
   36      17.00      33.00        .00     338.00     397.00        .00
   37      13.00      10.00        .00      46.00     166.00        .00
   38       5.00      39.00        .00     556.00     720.00        .00
   39       2.00      43.00        .00     326.00     444.00        .00
   40      15.00      18.00        .00      53.00     106.00        .00
   41      28.00      43.00        .00        .00      62.00        .00
   42      12.00       1.00        .00     604.00     739.00        .00
   43      45.00       8.00        .00     113.00     244.00        .00
   44      21.00      22.00        .00      52.00     162.00        .00
   45      40.00      25.00        .00     184.00     313.00        .00
   46      17.00      41.00        .00     281.00     443.00        .00
   47      28.00      24.00        .00     453.00     573.00        .00
   48      37.00      41.00        .00       5.00      69.00        .00
   49      32.00      26.00        .00     270.00     371.00        .00
   50      36.00       7.00        .00     142.00     238.00        .00
   51       9.00      24.00        .00     365.00     509.00        .00
   52      39.00       4.00        .00     627.00     773.00        .00
   53      13.00      15.00        .00     482.00     556.00        .00
   54       9.00      29.00        .00     368.00     494.00        .00
   55       1.00      24.00        .00     372.00     488.00        .00
   56      30.00      50.00        .00     573.00     690.00        .00
   57      17.00      40.00        .00     325.00     412.00        .00
   58      31.00      38.00        .00      36.00     112.00        .00
   59      23.00       6.00        .00      56.00     170.00        .00
   60      46.00      34.00        .00     232.00     313.00        .00
   61      48.00      24.00        .00     197.00     270.00        .00
   62      30.00      43.00        .00        .00      30.00        .00
   63      38.00      29.00        .00     202.00     284.00        .00
   64      48.00      40.00        .00     283.00     331.00        .00
   65      17.00      35.00        .00     347.00     393.00        .00
   66      28.00      40.00        .00     553.00     664.00        .00
   67      42.00       4.00        .00     156.00     259.00        .00
   68      12.00      18.00        .00      56.00     130.00        .00
   69      23.00      13.00        .00      89.00     149.00        .00
   70       3.00      27.00        .00     383.00     522.00        .00
   71      33.00      36.00        .00      12.00      67.00        .00
   72      13.00      42.00        .00     289.00     393.00        .00
   73      26.00      35.00        .00     317.00     364.00        .00
   74      47.00      46.00        .00     230.00     364.00        .00
   75      42.00      39.00        .00     207.00     372.00        .00
   76      50.00      28.00        .00     277.00     346.00        .00
   77      20.00      28.00        .00       4.00     131.00        .00
   78      12.00      44.00        .00     351.00     491.00        .00
   79      43.00      18.00        .00     178.00     328.00        .00
   80      14.00      36.00        .00     297.00     464.00        .00
   81      40.00      14.00        .00     538.00     624.00        .00
   82      49.00      46.00        .00     696.00     774.00        .00
   83      13.00      18.00        .00      19.00     146.00        .00
   84       5.00      22.00        .00     435.00     483.00        .00
   85      22.00      18.00        .00     480.00     537.00        .00
   86      49.00       3.00        .00     114.00     248.00        .00
   87      36.00      44.00        .00      20.00      46.00        .00
   88      41.00      26.00        .00     157.00     246.00        .00
   89      50.00       3.00        .00     128.00     233.00        .00
   90      20.00       5.00        .00     102.00     155.00        .00
   91        .00       2.00        .00     752.00     832.00        .00
   92       3.00      14.00        .00     428.00     568.00        .00
   93       2.00       8.00        .00     446.00     517.00        .00
   94      10.00      18.00        .00      61.00     107.00        .00
   95      36.00      50.00        .00        .00      97.00        .00
   96      36.00       2.00        .00      83.00     203.00        .00
   97      37.00      20.00        .00     177.00     263.00        .00
   98      23.00      32.00        .00      10.00     137.00        .00
   99       1.00      28.00        .00     405.00     496.00        .00
  100      37.00      39.00        .00     722.00     798.00        .00
  101        .00        .00        .00        .00     879.00       .00

